#,Thermostat,identifier,511856026822
#,Thermostat,name,Upstairs
#,Start,date,2018-03-01
#,End,date,2018-03-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Bedroom (F),Bedroom2
2018-03-01,01:55:00,heat,heatOff,,Sleep,79,66,73.3,57,,,0,0,0,,72.3,57,0,74.3,0,
2018-03-01,02:00:00,heat,heatOff,,Sleep,79,66,73.3,57,,,0,0,0,,72.3,57,0,74.3,0,
2018-03-01,02:05:00,heat,heatOff,,Sleep,79,66,73.3,57,,,0,0,0,,72.3,57,0,74.3,0,
2018-03-01,02:10:00,heat,heatOff,,Sleep,79,66,73.2,57,,,0,0,0,,72.2,57,0,74.3,0,
2018-03-01,02:15:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.2,57,0,74.1,0,
2018-03-01,02:20:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.2,57,0,74.1,0,
2018-03-01,02:25:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.2,57,0,74.1,0,
2018-03-01,02:30:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.2,57,0,74.1,0,
2018-03-01,02:35:00,heat,heatOff,,Sleep,79,66,73.2,57,,,0,0,0,,72.3,57,0,74.1,0,
2018-03-01,02:40:00,heat,heatOff,,Sleep,79,66,73.2,57,,,0,0,0,,72.3,57,0,74.1,0,
2018-03-01,02:45:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.2,57,0,74.1,0,
2018-03-01,02:50:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.2,57,0,74,0,
2018-03-01,02:55:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.3,57,0,74,0,
2018-03-01,03:00:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.3,57,0,74,0,
2018-03-01,03:05:00,heat,heatOff,,Sleep,79,66,73.1,57,,,0,0,0,,72.3,57,0,74,0,
2018-03-01,03:10:00,,,,,,,,,,,,,,,,,,,,
2018-03-01,03:15:00,,,,,,,,,,,,,,,,,,,,
2018-03-01,03:20:00,heat,heatOff,,Sleep,79,66,73,56,,,0,0,0,,72.3,56,0,73.8,0,
2018-03-01,03:25:00,heat,heatOff,,Sleep,79,66,73,56,,,0,0,0,,72.3,56,0,73.8,0,
2018-03-01,03:30:00,heat,heatOff,,Sleep,79,66,73,56,,,0,0,0,,72.3,56,0,73.8,0,
2018-03-01,03:35:00,heat,heatOff,,Sleep,79,66,73,56,,,0,0,0,,72.3,56,0,73.8,0,
2018-03-01,03:40:00,heat,heatOff,,Sleep,79,66,73,56,,,0,0,0,,72.3,56,0,73.8,0,
2018-03-01,03:45:00,heat,heatOff,,Sleep,79,66,72.9,56,,,0,0,0,,72.3,56,0,73.6,0,
2018-03-01,03:50:00,heat,heatOff,,Sleep,79,66,72.9,55,,,0,0,0,,72.3,55,0,73.6,0,
2018-03-01,03:55:00,heat,heatOff,,Sleep,79,66,72.9,56,,,0,0,0,,72.2,56,0,73.6,0,
2018-03-01,04:00:00,heat,heatOff,,Sleep,79,66,72.9,56,,,0,0,0,,72.2,56,0,73.6,0,
2018-03-01,04:05:00,heat,heatOff,,Sleep,79,66,72.9,56,,,0,0,0,,72.2,56,0,73.6,0,
2018-03-01,04:10:00,heat,heatOff,,Sleep,79,66,72.8,56,,,0,0,0,,72.2,56,0,73.4,0,
2018-03-01,04:15:00,heat,heatOff,,Sleep,79,66,72.8,55,,,0,0,0,,72.2,55,0,73.4,0,
2018-03-01,04:20:00,heat,heatOff,,Sleep,79,66,72.7,55,,,0,0,0,,72.1,55,0,73.4,0,
2018-03-01,04:25:00,heat,heatOff,,Sleep,79,66,72.7,56,,,0,0,0,,72,56,0,73.4,0,
2018-03-01,04:30:00,heat,heatOff,,Sleep,79,66,72.6,55,,,0,0,0,,71.9,55,0,73.4,0,
2018-03-01,04:35:00,heat,heatOff,,Sleep,79,66,72.6,55,,,0,0,0,,71.9,55,0,73.4,0,
2018-03-01,04:40:00,heat,heatOff,,Sleep,79,66,72.6,56,,,0,0,0,,71.8,56,0,73.4,0,
2018-03-01,04:45:00,heat,heatOff,,Sleep,79,66,72.6,56,,,0,0,0,,71.8,56,0,73.4,0,
2018-03-01,04:50:00,heat,heatOff,,Sleep,79,66,72.5,56,,,0,0,0,,71.8,56,0,73.2,0,
2018-03-01,04:55:00,heat,heatOff,,Sleep,79,66,72.5,56,,,0,0,0,,71.8,56,0,73.2,0,
2018-03-01,05:00:00,heat,heatOff,,Sleep,79,66,72.5,56,,,0,0,0,,71.9,56,0,73.2,0,
2018-03-01,05:05:00,heat,heatOff,,Sleep,79,66,72.5,56,,,0,0,0,,71.8,56,0,73.2,0,
2018-03-01,05:10:00,heat,heatOff,,Sleep,79,66,72.5,55,,,0,0,0,,71.8,55,0,73.2,0,
2018-03-01,05:15:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,05:20:00,heat,heatOff,,Sleep,79,66,72.3,56,,,0,0,0,,71.7,56,0,73,0,
2018-03-01,05:25:00,heat,heatOff,,Sleep,79,66,72.3,56,,,0,0,0,,71.7,56,0,73,0,
2018-03-01,05:30:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,05:35:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,05:40:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,05:45:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,05:50:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,05:55:00,heat,heatOff,,Sleep,79,66,72.4,56,,,0,0,0,,71.8,56,0,73,0,
2018-03-01,06:00:00,heat,heatOff,,Sleep,79,66,72.3,56,,,0,0,0,,71.7,56,0,72.9,0,
2018-03-01,06:05:00,heat,heatOff,,Sleep,79,66,72.3,56,,,0,0,0,,71.7,56,0,72.9,0,
2018-03-01,06:10:00,heat,heatOff,,Sleep,79,66,72.3,56,,,0,0,0,,71.7,56,0,72.9,0,
2018-03-01,06:15:00,heat,heatOff,,Sleep,79,66,72.2,56,,,0,0,0,,71.6,56,0,72.9,0,
2018-03-01,06:20:00,heat,heatOff,,Sleep,79,66,72.2,56,,,0,0,0,,71.6,56,0,72.9,0,
2018-03-01,06:25:00,heat,heatOff,,Sleep,77.1,69.8,72.1,56,,,0,0,0,,71.6,56,1,72.8,0,
2018-03-01,06:30:00,heat,heatOff,,Home,77,70,72.1,56,,,0,0,0,,71.6,56,1,72.8,1,
2018-03-01,06:35:00,heat,heatOff,,Home,77,70,72.2,56,,,0,0,0,,71.6,56,0,72.9,1,
2018-03-01,06:40:00,heat,heatOff,,Home,77,70,72.2,56,,,0,0,0,,71.5,56,1,72.9,1,
2018-03-01,06:45:00,heat,heatOff,,Home,77,70,72.1,56,,,0,0,0,,71.5,56,1,72.9,1,
2018-03-01,06:50:00,heat,heatOff,,Home,77,70,72.2,56,,,0,0,0,,71.6,56,1,72.9,1,
2018-03-01,06:55:00,heat,heatOff,,Home,77,70,72.2,56,,,0,0,0,,71.6,56,1,72.9,0,
2018-03-01,07:00:00,heat,heatOff,,Home,77,70,72.2,56,,,0,0,0,,71.6,56,1,72.9,1,
2018-03-01,07:05:00,heat,heatOff,,Home,77,70,72.2,55,,,0,0,0,,71.6,55,1,72.9,1,
2018-03-01,07:10:00,heat,heatOff,,Home,77,70,72.1,55,,,0,0,0,,71.6,55,1,72.7,0,
2018-03-01,07:15:00,heat,heatOff,,Home,77,70,72.1,56,,,0,0,0,,71.6,56,1,72.7,0,
2018-03-01,07:20:00,heat,heatOff,,Home,77,70,72.1,55,,,0,0,0,,71.6,55,1,72.7,0,
2018-03-01,07:25:00,heat,heatOff,,Home,77,70,72.1,56,,,0,0,0,,71.5,56,1,72.7,0,
2018-03-01,07:30:00,heat,heatOff,,Home,77,70,72.1,56,,,0,0,0,,71.5,56,0,72.7,1,
2018-03-01,07:35:00,heat,heatOff,,Home,77,70,72,57,,,0,0,0,,71.4,57,1,72.7,1,
2018-03-01,07:40:00,heat,heatOff,,Home,77,70,72,57,,,0,0,0,,71.4,57,1,72.7,1,
2018-03-01,07:45:00,heat,heatOff,,Home,77,70,72.1,57,,,0,0,0,,71.4,57,0,72.9,1,
2018-03-01,07:50:00,heat,heatOff,,Home,77,70,72,57,,,0,0,0,,71.3,57,0,72.7,1,
2018-03-01,07:55:00,heat,heatOff,,Home,81.7,64.3,72,57,,,0,0,0,,71.3,57,0,72.7,0,
2018-03-01,08:00:00,heat,heatOff,,Away,82,64,71.9,57,,,0,0,0,,71.2,57,0,72.7,0,
2018-03-01,08:05:00,heat,heatOff,,Away,82,64,71.9,57,,,0,0,0,,71.1,57,0,72.7,0,
2018-03-01,08:10:00,heat,heatOff,,Away,82,64,71.8,57,,,0,0,0,,71,57,0,72.7,0,
2018-03-01,08:15:00,heat,heatOff,,Away,82,64,71.7,56,,,0,0,0,,71,56,0,72.5,0,
2018-03-01,08:20:00,heat,heatOff,,Away,82,64,71.6,57,,,0,0,0,,70.9,57,0,72.4,0,
2018-03-01,08:25:00,heat,heatOff,,Away,82,64,71.5,57,,,0,0,0,,70.8,57,0,72.3,0,
2018-03-01,08:30:00,heat,heatOff,,Away,82,64,71.5,57,,,0,0,0,,70.7,57,0,72.3,0,
2018-03-01,08:35:00,heat,heatOff,,Away,82,64,71.5,56,,,0,0,0,,70.7,56,0,72.3,0,
2018-03-01,08:40:00,heat,heatOff,,Away,82,64,71.5,56,,,0,0,0,,70.7,56,0,72.3,0,
2018-03-01,08:45:00,heat,heatOff,,Away,82,64,71.4,56,,,0,0,0,,70.6,56,0,72.2,0,
2018-03-01,08:50:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72.1,0,
2018-03-01,08:55:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72.2,0,
2018-03-01,09:00:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72.1,0,
2018-03-01,09:05:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72.1,0,
2018-03-01,09:10:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72,0,
2018-03-01,09:15:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72,0,
2018-03-01,09:20:00,heat,heatOff,,Away,82,64,71.2,56,,,0,0,0,,70.5,56,0,72,0,
2018-03-01,09:25:00,heat,heatOff,,Away,82,64,71.2,56,,,0,0,0,,70.5,56,0,72,0,
2018-03-01,09:30:00,heat,heatOff,,Away,82,64,71.3,56,,,0,0,0,,70.6,56,0,72,0,
2018-03-01,09:35:00,heat,heatOff,,Away,82,64,71.3,55,,,0,0,0,,70.6,55,0,72,0,
2018-03-01,09:40:00,heat,heatOff,,Away,82,64,71.3,55,,,0,0,0,,70.6,55,0,72,0,
2018-03-01,09:45:00,heat,heatOff,,Away,82,64,71.2,56,,,0,0,0,,70.5,56,0,71.9,0,
2018-03-01,09:50:00,heat,heatOff,,Away,82,64,71.1,56,,,0,0,0,,70.5,56,0,71.8,0,
2018-03-01,09:55:00,heat,heatOff,,Away,82,64,71.1,56,,,0,0,0,,70.4,56,0,71.8,0,
2018-03-01,10:00:00,heat,heatOff,,Away,82,64,71.1,55,,,0,0,0,,70.5,55,0,71.8,0,
2018-03-01,10:05:00,heat,heatOff,,Away,82,64,71.1,55,,,0,0,0,,70.5,55,0,71.8,0,
2018-03-01,10:10:00,heat,heatOff,,Away,82,64,71.1,55,,,0,0,0,,70.5,55,0,71.8,0,
2018-03-01,10:15:00,heat,heatOff,,Away,82,64,71.1,55,,,0,0,0,,70.4,55,0,71.8,0,
2018-03-01,10:20:00,heat,heatOff,,Away,82,64,71,56,,,0,0,0,,70.4,56,0,71.7,0,
2018-03-01,10:25:00,heat,heatOff,,Away,82,64,71,55,,,0,0,0,,70.4,55,0,71.6,0,
2018-03-01,10:30:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,10:35:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,10:40:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,10:45:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,10:50:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,10:55:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:00:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:05:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:10:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:15:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:20:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.6,54,0,71.6,0,
2018-03-01,11:25:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:30:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:35:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:40:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:45:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:50:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,11:55:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,12:00:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,12:05:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.5,54,0,71.6,0,
2018-03-01,12:10:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.5,54,0,71.7,0,
2018-03-01,12:15:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.5,54,0,71.8,0,
2018-03-01,12:20:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.8,0,
2018-03-01,12:25:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.3,54,0,71.8,0,
2018-03-01,12:30:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.3,54,0,71.8,0,
2018-03-01,12:35:00,heat,heatOff,,Away,82,64,71,54,,,0,0,0,,70.3,54,0,71.8,0,
2018-03-01,12:40:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.8,0,
2018-03-01,12:45:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.8,0,
2018-03-01,12:50:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.8,0,
2018-03-01,12:55:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.8,0,
2018-03-01,13:00:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.8,0,
2018-03-01,13:05:00,heat,heatOff,,Away,82,64,71.1,54,,,0,0,0,,70.4,54,0,71.9,0,
2018-03-01,13:10:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.4,54,0,72,0,
2018-03-01,13:15:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.4,54,0,72,0,
2018-03-01,13:20:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.4,54,0,72,0,
2018-03-01,13:25:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.5,54,0,72,0,
2018-03-01,13:30:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.5,54,0,72,0,
2018-03-01,13:35:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.5,54,0,72,0,
2018-03-01,13:40:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.5,54,0,72,0,
2018-03-01,13:45:00,heat,heatOff,,Away,82,64,71.2,54,,,0,0,0,,70.5,54,0,72,0,
2018-03-01,13:50:00,heat,heatOff,,Away,82,64,71.3,54,,,0,0,0,,70.6,54,0,72,0,
2018-03-01,13:55:00,heat,heatOff,,Away,82,64,71.3,54,,,0,0,0,,70.6,54,0,72.1,0,
2018-03-01,14:00:00,heat,heatOff,,Away,82,64,71.4,54,,,0,0,0,,70.7,54,0,72.1,0,
2018-03-01,14:05:00,heat,heatOff,,Away,82,64,71.4,54,,,0,0,0,,70.7,54,0,72.2,0,
2018-03-01,14:10:00,heat,heatOff,,Away,82,64,71.5,54,,,0,0,0,,70.7,54,0,72.3,0,
2018-03-01,14:15:00,heat,heatOff,,Away,82,64,71.5,54,,,0,0,0,,70.8,54,0,72.3,0,
2018-03-01,14:20:00,heat,heatOff,,Away,82,64,71.5,54,,,0,0,0,,70.8,54,0,72.3,0,
2018-03-01,14:25:00,heat,heatOff,,Away,82,64,71.6,54,,,0,0,0,,70.8,54,0,72.4,0,
2018-03-01,14:30:00,heat,heatOff,,Away,82,64,71.7,54,,,0,0,0,,70.9,54,0,72.5,0,
2018-03-01,14:35:00,heat,heatOff,,Away,82,64,71.7,54,,,0,0,0,,71,54,0,72.6,0,
2018-03-01,14:40:00,heat,heatOff,,Away,82,64,71.9,54,,,0,0,0,,71.1,54,0,72.7,0,
2018-03-01,14:45:00,heat,heatOff,,Away,82,64,71.9,53,,,0,0,0,,71.1,53,0,72.7,0,
2018-03-01,14:50:00,heat,heatOff,,Away,82,64,71.9,54,,,0,0,0,,71.1,54,0,72.7,0,
2018-03-01,14:55:00,heat,heatOff,,Away,82,64,71.9,53,,,0,0,0,,71.2,53,0,72.8,0,
2018-03-01,15:00:00,heat,heatOff,,Away,82,64,72.1,54,,,0,0,0,,71.3,54,0,72.9,0,
2018-03-01,15:05:00,heat,heatOff,,Away,82,64,72.1,54,,,0,0,0,,71.3,54,0,73,0,
2018-03-01,15:10:00,heat,heatOff,,Away,82,64,72.2,54,,,0,0,0,,71.4,54,0,73.1,0,
2018-03-01,15:15:00,heat,heatOff,,Away,82,64,72.3,54,,,0,0,0,,71.4,54,0,73.2,0,
2018-03-01,15:20:00,heat,heatOff,,Away,82,64,72.3,54,,,0,0,0,,71.4,54,0,73.3,0,
2018-03-01,15:25:00,heat,heatOff,,Away,82,64,72.4,54,,,0,0,0,,71.5,54,0,73.4,0,
2018-03-01,15:30:00,heat,heatOff,,Away,82,64,72.4,54,,,0,0,0,,71.5,54,0,73.4,0,
2018-03-01,15:35:00,heat,heatOff,,Away,82,64,72.5,54,,,0,0,0,,71.6,54,0,73.4,0,
2018-03-01,15:40:00,heat,heatOff,,Away,82,64,72.5,54,,,0,0,0,,71.6,54,0,73.4,0,
2018-03-01,15:45:00,heat,heatOff,,Away,82,64,72.5,54,,,0,0,0,,71.7,54,0,73.5,0,
2018-03-01,15:50:00,heat,heatOff,,Away,82,64,72.6,53,,,0,0,0,,71.7,53,0,73.6,0,
2018-03-01,15:55:00,heat,heatOff,,Away,82,64,72.6,53,,,0,0,0,,71.7,53,0,73.6,0,
2018-03-01,16:00:00,heat,heatOff,,Away,82,64,72.6,53,,,0,0,0,,71.7,53,0,73.6,0,
2018-03-01,16:05:00,heat,heatOff,,Away,82,64,72.7,53,,,0,0,0,,71.8,53,0,73.7,0,
2018-03-01,16:10:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,16:15:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,16:20:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,16:25:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,16:30:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.8,0,
2018-03-01,16:35:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.8,0,
2018-03-01,16:40:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.8,0,
2018-03-01,16:45:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.8,0,
2018-03-01,16:50:00,heat,heatOff,,Away,82,64,72.9,53,,,0,0,0,,72,53,0,73.8,0,
2018-03-01,16:55:00,heat,heatOff,,Away,82,64,72.9,53,,,0,0,0,,72,53,0,73.8,0,
2018-03-01,17:00:00,heat,heatOff,,Away,82,64,72.9,53,,,0,0,0,,72,53,0,73.8,0,
2018-03-01,17:05:00,heat,heatOff,,Away,82,64,72.9,53,,,0,0,0,,72,53,0,73.8,0,
2018-03-01,17:10:00,heat,heatOff,,Away,82,64,72.9,53,,,0,0,0,,72,53,0,73.8,0,
2018-03-01,17:15:00,heat,heatOff,,Away,82,64,73,53,,,0,0,0,,72,53,0,74,0,
2018-03-01,17:20:00,heat,heatOff,,Away,82,64,73,53,,,0,0,0,,72,53,0,74,0,
2018-03-01,17:25:00,heat,heatOff,,Away,82,64,73,53,,,0,0,0,,72,53,0,74,0,
2018-03-01,17:30:00,heat,heatOff,,Away,82,64,72.9,53,,,0,0,0,,71.9,53,0,74,0,
2018-03-01,17:35:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.9,0,
2018-03-01,17:40:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.8,0,
2018-03-01,17:45:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.9,53,0,73.8,0,
2018-03-01,17:50:00,heat,heatOff,,Away,82,64,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,17:55:00,heat,heatOff,,Away,77.2,69.7,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,18:00:00,heat,heatOff,,Home,77,70,72.8,53,,,0,0,0,,71.8,53,0,73.8,0,
2018-03-01,18:05:00,heat,heatOff,,Home,77,70,72.7,53,,,0,0,0,,71.7,53,0,73.7,0,
