#,Thermostat,identifier,511856026822
#,Thermostat,name,Upstairs
#,Start,date,2018-08-01
#,End,date,2018-08-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Bedroom (F),Bedroom2
2018-08-01,00:00:00,cool,compressorCoolOff,,Sleep,79,66,79.1,46,80.4,0,0,0,0,,78.1,46,0,80.3,0,
2018-08-01,00:05:00,cool,compressorCoolOff,,Sleep,79,66,79.3,46,80.4,0,75,0,75,,78.4,46,0,80.3,0,
2018-08-01,00:10:00,cool,compressorCoolStage1On,,Sleep,79,66,79.3,45,80.4,0,300,0,300,,78.4,45,0,80.3,0,
2018-08-01,00:15:00,cool,compressorCoolStage1On,,Sleep,79,66,78.5,46,80.4,0,30,0,75,,77.2,46,0,79.9,0,
2018-08-01,00:20:00,cool,compressorCoolOff,,Sleep,79,66,78,48,80.4,0,0,0,0,,76.6,48,0,79.5,0,
2018-08-01,00:25:00,cool,compressorCoolOff,,Sleep,79,66,78.3,47,80.4,0,0,0,0,,77,47,0,79.5,0,
2018-08-01,00:30:00,cool,compressorCoolOff,,Sleep,79,66,78.6,47,79.7,0,0,0,0,,77.6,47,0,79.7,0,
2018-08-01,00:35:00,cool,compressorCoolOff,,Sleep,79,66,78.9,47,79.7,0,0,0,0,,78,47,0,79.9,0,
2018-08-01,00:40:00,cool,compressorCoolOff,,Sleep,79,66,79.1,47,79.7,0,0,0,0,,78.3,47,0,79.9,0,
2018-08-01,00:45:00,cool,compressorCoolOff,,Sleep,79,66,79.3,46,79.7,0,0,0,0,,78.5,46,0,80.1,0,
2018-08-01,00:50:00,cool,compressorCoolOff,,Sleep,79,66,79.4,46,79.7,0,0,0,0,,78.7,46,0,80.1,0,
2018-08-01,00:55:00,cool,compressorCoolOff,,Sleep,78.2,75,79.4,46,79.7,0,285,0,285,,78.7,46,1,80.1,1,
2018-08-01,01:00:00,cool,compressorCoolStage1On,hold,Sleep,78,78,78.7,46,79.8,0,300,0,300,,77.6,46,1,79.9,1,
2018-08-01,01:05:00,cool,compressorCoolStage1On,hold,Sleep,78,78,77.8,46,79.8,0,90,0,135,,76.4,46,0,79.3,1,
2018-08-01,01:10:00,cool,compressorCoolOff,hold,Sleep,78,78,77.3,48,79.8,0,0,0,0,,75.8,48,0,78.8,0,
2018-08-01,01:15:00,cool,compressorCoolOff,hold,Sleep,78,78,77.6,49,79.8,0,0,0,0,,76.2,49,0,79,0,
2018-08-01,01:20:00,cool,compressorCoolOff,hold,Sleep,78,78,77.9,49,79.8,0,0,0,0,,76.8,49,0,79.1,0,
2018-08-01,01:25:00,cool,compressorCoolOff,hold,Sleep,78,78,78.2,48,79.8,0,30,0,30,,77.2,48,0,79.3,0,
2018-08-01,01:30:00,cool,compressorCoolStage1On,hold,Sleep,78,78,78.5,46,78.7,0,300,0,300,,77.6,46,0,79.4,0,
2018-08-01,01:35:00,cool,compressorCoolStage1On,hold,Sleep,78,78,77.9,46,78.7,0,165,0,210,,76.9,46,0,79,0,
2018-08-01,01:40:00,cool,compressorCoolOff,hold,Sleep,78,78,77.1,49,78.7,0,0,0,0,,75.9,49,0,78.4,0,
2018-08-01,01:45:00,cool,compressorCoolOff,hold,Sleep,78,78,77.2,49,78.7,0,0,0,0,,76,49,0,78.5,0,
2018-08-01,01:50:00,cool,compressorCoolOff,hold,Sleep,78,78,77.7,49,78.7,0,0,0,0,,76.6,49,0,78.8,0,
2018-08-01,01:55:00,cool,compressorCoolOff,hold,Sleep,78,78,78,48,78.7,0,0,0,0,,77.1,48,0,79,0,
2018-08-01,02:00:00,cool,compressorCoolOff,hold,Sleep,78,78,78.2,48,78.5,0,0,0,0,,77.4,48,0,79.1,0,
2018-08-01,02:05:00,cool,compressorCoolOff,hold,Sleep,78,78,78.5,47,78.5,0,285,0,285,,77.8,47,0,79.2,0,
2018-08-01,02:10:00,cool,compressorCoolStage1On,hold,Sleep,78,78,77.9,46,78.5,0,180,0,225,,77.1,46,0,78.8,0,
2018-08-01,02:15:00,cool,compressorCoolOff,hold,Sleep,78,78,77,48,78.5,0,0,0,0,,76,48,0,78.1,0,
2018-08-01,02:20:00,cool,compressorCoolOff,hold,Sleep,78,78,77,49,78.5,0,0,0,0,,75.9,49,0,78.1,0,
2018-08-01,02:25:00,cool,compressorCoolOff,hold,Sleep,78,78,77.4,49,78.5,0,0,0,0,,76.4,49,0,78.5,0,
2018-08-01,02:30:00,cool,compressorCoolOff,hold,Sleep,78,78,77.8,48,77.9,0,0,0,0,,76.9,48,0,78.8,0,
2018-08-01,02:35:00,cool,compressorCoolOff,hold,Sleep,78,78,78.1,48,77.9,0,0,0,0,,77.3,48,0,79,0,
2018-08-01,02:40:00,cool,compressorCoolOff,hold,Sleep,78,78,78.2,48,77.9,0,0,0,0,,77.5,48,0,79,0,
2018-08-01,02:45:00,cool,compressorCoolOff,hold,Sleep,78,78,78.3,48,77.9,0,0,0,0,,77.7,48,0,79,0,
2018-08-01,02:50:00,cool,compressorCoolOff,hold,Sleep,78,78,78.4,48,77.9,0,240,0,240,,77.9,48,0,79,0,
2018-08-01,02:55:00,cool,compressorCoolStage1On,hold,Sleep,78.7,69,78.1,47,77.9,0,75,0,120,,77.4,47,0,78.8,0,
2018-08-01,03:00:00,cool,compressorCoolOff,,Sleep,79,66,77.3,49,78.5,0,0,0,0,,76.5,49,0,78.2,0,
2018-08-01,03:05:00,cool,compressorCoolOff,,Sleep,79,66,77.5,49,78.5,0,0,0,0,,76.7,49,0,78.4,0,
2018-08-01,03:10:00,cool,compressorCoolOff,,Sleep,79,66,77.8,48,78.5,0,0,0,0,,77,48,0,78.6,0,
2018-08-01,03:15:00,cool,compressorCoolOff,,Sleep,79,66,78,48,78.5,0,0,0,0,,77.4,48,0,78.8,0,
2018-08-01,03:20:00,cool,compressorCoolOff,,Sleep,79,66,78.3,48,78.5,0,0,0,0,,77.6,48,0,79,0,
2018-08-01,03:25:00,cool,compressorCoolOff,,Sleep,79,66,78.4,48,78.5,0,0,0,0,,77.8,48,0,79,0,
2018-08-01,03:30:00,cool,compressorCoolOff,,Sleep,79,66,78.5,48,77.4,0,0,0,0,,78,48,0,79,0,
2018-08-01,03:35:00,cool,compressorCoolOff,,Sleep,79,66,78.5,48,77.4,0,0,0,0,,78.1,48,0,79,0,
2018-08-01,03:40:00,cool,compressorCoolOff,,Sleep,79,66,78.6,48,77.4,0,0,0,0,,78.2,48,0,79.1,0,
2018-08-01,03:45:00,cool,compressorCoolOff,,Sleep,79,66,78.7,48,77.4,0,0,0,0,,78.3,48,0,79.1,0,
2018-08-01,03:50:00,cool,compressorCoolOff,,Sleep,79,66,78.7,48,77.4,0,0,0,0,,78.4,48,0,79.1,0,
2018-08-01,03:55:00,cool,compressorCoolOff,,Sleep,79,66,78.8,48,77.4,0,0,0,0,,78.5,48,0,79.1,0,
2018-08-01,04:00:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,75.3,0,0,0,0,,78.5,48,0,79.3,0,
2018-08-01,04:05:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,75.3,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,04:10:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,75.3,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,04:15:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,75.3,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,04:20:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,75.3,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,04:25:00,cool,compressorCoolOff,,Sleep,79,66,79,48,75.3,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,04:30:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,04:35:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,04:40:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,04:45:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,04:50:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,04:55:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:00:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:05:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:10:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:15:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:20:00,cool,compressorCoolOff,,Sleep,79,66,79,48,74,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:25:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,74,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,05:30:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,73.4,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,05:35:00,cool,compressorCoolOff,,Sleep,79,66,79,48,73.4,0,0,0,0,,78.7,48,0,79.3,0,
2018-08-01,05:40:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,73.4,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,05:45:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,73.4,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,05:50:00,cool,compressorCoolOff,,Sleep,79,66,78.9,48,73.4,0,0,0,0,,78.6,48,0,79.3,0,
2018-08-01,05:55:00,cool,compressorCoolOff,,Sleep,79,66,78.9,47,73.4,0,0,0,0,,78.6,47,0,79.3,0,
2018-08-01,06:00:00,cool,compressorCoolOff,,Sleep,79,66,78.9,46,75.3,0,0,0,0,,78.6,46,0,79.3,0,
2018-08-01,06:05:00,cool,compressorCoolOff,,Sleep,79,66,78.9,45,75.3,0,0,0,0,,78.6,45,0,79.3,0,
2018-08-01,06:10:00,cool,compressorCoolOff,,Sleep,79,66,78.9,45,75.3,0,0,0,0,,78.6,45,0,79.3,0,
2018-08-01,06:15:00,cool,compressorCoolOff,,Sleep,79,66,78.9,44,75.3,0,0,0,0,,78.5,44,0,79.3,0,
2018-08-01,06:20:00,cool,compressorCoolOff,,Sleep,79,66,78.8,44,75.3,0,0,0,0,,78.4,44,0,79.3,0,
2018-08-01,06:25:00,cool,compressorCoolOff,,Sleep,78.1,67.2,78.8,45,75.3,0,90,0,90,,78.4,45,0,79.3,0,
2018-08-01,06:30:00,cool,compressorCoolStage1On,,Home,76,70,78.6,44,74.7,0,300,0,300,,78.2,44,0,79.1,0,
2018-08-01,06:35:00,cool,compressorCoolStage1On,,Home,76,70,77.5,44,74.7,0,300,0,300,,76.5,44,0,78.5,0,
2018-08-01,06:40:00,cool,compressorCoolStage1On,,Home,76,70,76.1,45,74.7,0,210,0,255,,74.8,45,0,77.5,0,
2018-08-01,06:45:00,cool,compressorCoolOff,,Home,76,70,75.4,47,74.7,0,0,0,0,,73.8,47,0,77,0,
2018-08-01,06:50:00,cool,compressorCoolOff,,Home,76,70,75.5,48,74.7,0,0,0,0,,74.1,48,1,77,1,
2018-08-01,06:55:00,cool,compressorCoolOff,,Home,76,70,76,48,74.7,0,0,0,0,,74.7,48,0,77.3,1,
2018-08-01,07:00:00,cool,compressorCoolOff,,Home,76,70,76.4,47,75.3,0,195,0,195,,75.3,47,0,77.5,1,
2018-08-01,07:05:00,cool,compressorCoolStage1On,,Home,76,70,76.3,46,75.3,0,270,0,300,,75.1,46,1,77.5,0,
2018-08-01,07:10:00,cool,compressorCoolOff,,Home,76,70,75.4,48,75.3,0,0,0,15,,73.8,48,0,77,1,
2018-08-01,07:15:00,cool,compressorCoolOff,,Home,76,70,75.3,49,75.3,0,0,0,0,,73.9,49,1,76.7,1,
2018-08-01,07:20:00,cool,compressorCoolOff,,Home,76,70,75.7,49,75.3,0,0,0,0,,74.5,49,1,76.9,1,
2018-08-01,07:25:00,cool,compressorCoolOff,,Home,76,70,76.1,49,75.3,0,0,0,0,,75,49,1,77.2,1,
2018-08-01,07:30:00,cool,compressorCoolOff,,Home,76,70,76.3,48,76.1,0,0,0,0,,75.4,48,0,77.3,1,
2018-08-01,07:35:00,cool,compressorCoolOff,,Home,76,70,76.5,48,76.1,0,285,0,285,,75.6,48,0,77.4,0,
2018-08-01,07:40:00,cool,compressorCoolStage1On,,Home,76,70,75.9,47,76.1,0,135,0,180,,74.6,47,0,77.1,0,
2018-08-01,07:45:00,cool,compressorCoolOff,,Home,76,70,75.2,49,76.1,0,0,0,0,,73.8,49,0,76.6,0,
2018-08-01,07:50:00,cool,compressorCoolOff,,Home,76,70,75.3,47,76.1,0,0,0,0,,74.1,47,0,76.6,0,
2018-08-01,07:55:00,cool,compressorCoolOff,,Home,77.8,68.2,75.6,47,76.1,0,0,0,0,,74.6,47,0,76.7,0,
2018-08-01,08:00:00,cool,compressorCoolOff,,Away,82,64,75.8,47,75.1,0,0,0,0,,74.9,47,0,76.8,0,
2018-08-01,08:05:00,cool,compressorCoolOff,,Away,82,64,76,48,75.1,0,0,0,0,,75.2,48,0,76.9,0,
2018-08-01,08:10:00,cool,compressorCoolOff,,Away,82,64,76.2,48,75.1,0,0,0,0,,75.5,48,0,76.9,0,
2018-08-01,08:15:00,cool,compressorCoolOff,,Away,82,64,76.3,47,75.1,0,0,0,0,,75.8,47,0,76.9,0,
2018-08-01,08:20:00,cool,compressorCoolOff,,Away,82,64,76.4,47,75.1,0,0,0,0,,75.9,47,0,76.9,0,
2018-08-01,08:25:00,cool,compressorCoolOff,,Away,82,64,76.4,47,75.1,0,0,0,0,,76.1,47,0,76.9,0,
2018-08-01,08:30:00,cool,compressorCoolOff,,Away,82,64,76.6,47,77.3,0,0,0,0,,76.2,47,0,77,0,
2018-08-01,08:35:00,cool,compressorCoolOff,,Away,82,64,76.7,47,77.3,0,0,0,0,,76.3,47,0,77.1,0,
2018-08-01,08:40:00,cool,compressorCoolOff,,Away,82,64,76.7,46,77.3,0,0,0,0,,76.4,46,0,76.9,0,
2018-08-01,08:45:00,cool,compressorCoolOff,,Away,82,64,76.7,46,77.3,0,0,0,0,,76.6,46,0,77,0,
2018-08-01,08:50:00,cool,compressorCoolOff,,Away,82,64,76.8,45,77.3,0,0,0,0,,76.6,45,0,77.1,0,
2018-08-01,08:55:00,cool,compressorCoolOff,,Away,82,64,76.9,46,77.3,0,0,0,0,,76.7,46,0,77.1,0,
2018-08-01,09:00:00,cool,compressorCoolOff,,Away,82,64,76.9,46,81.4,0,0,0,0,,76.7,46,0,77.1,0,
2018-08-01,09:05:00,cool,compressorCoolOff,,Away,82,64,76.9,46,81.4,0,0,0,0,,76.8,46,0,77.1,0,
2018-08-01,09:10:00,cool,compressorCoolOff,,Away,82,64,76.9,47,81.4,0,0,0,0,,76.8,47,0,77.1,0,
2018-08-01,09:15:00,cool,compressorCoolOff,,Away,82,64,76.9,47,81.4,0,0,0,0,,76.8,47,0,77.1,0,
2018-08-01,09:20:00,cool,compressorCoolOff,,Away,82,64,77,47,81.4,0,0,0,0,,76.9,47,0,77.1,0,
2018-08-01,09:25:00,cool,compressorCoolOff,,Away,82,64,77,46,81.4,0,0,0,0,,76.9,46,0,77.1,0,
2018-08-01,09:30:00,cool,compressorCoolOff,,Away,82,64,77,45,83.6,0,0,0,0,,77,45,0,77.1,0,
2018-08-01,09:35:00,cool,compressorCoolOff,,Away,82,64,77.1,45,83.6,0,0,0,0,,77.1,45,0,77.1,0,
2018-08-01,09:40:00,cool,compressorCoolOff,,Away,82,64,77.1,45,83.6,0,0,0,0,,77.1,45,0,77.1,0,
2018-08-01,09:45:00,cool,compressorCoolOff,,Away,82,64,77.1,45,83.6,0,0,0,0,,77.1,45,0,77.1,0,
2018-08-01,09:50:00,cool,compressorCoolOff,,Away,82,64,77.1,45,83.6,0,0,0,0,,77.1,45,0,77.1,0,
2018-08-01,09:55:00,cool,compressorCoolOff,,Away,82,64,77.1,45,83.6,0,0,0,0,,77.1,45,0,77.2,0,
2018-08-01,10:00:00,cool,compressorCoolOff,,Away,82,64,77.2,46,84.5,0,0,0,0,,77.2,46,0,77.3,0,
2018-08-01,10:05:00,cool,compressorCoolOff,,Away,82,64,77.3,46,84.5,0,0,0,0,,77.3,46,0,77.3,0,
2018-08-01,10:10:00,cool,compressorCoolOff,,Away,82,64,77.3,45,84.5,0,0,0,0,,77.4,45,0,77.3,0,
2018-08-01,10:15:00,cool,compressorCoolOff,,Away,82,64,77.3,46,84.5,0,0,0,0,,77.4,46,0,77.4,0,
2018-08-01,10:20:00,cool,compressorCoolOff,,Away,82,64,77.5,46,84.5,0,0,0,0,,77.5,46,0,77.5,0,
2018-08-01,10:25:00,cool,compressorCoolOff,,Away,82,64,77.5,46,84.5,0,0,0,0,,77.5,46,0,77.5,0,
2018-08-01,10:30:00,cool,compressorCoolOff,,Away,82,64,77.5,47,85.9,0,0,0,0,,77.6,47,0,77.5,0,
2018-08-01,10:35:00,cool,compressorCoolOff,,Away,82,64,77.5,47,85.9,0,0,0,0,,77.6,47,0,77.5,0,
2018-08-01,10:40:00,cool,compressorCoolOff,,Away,82,64,77.6,47,85.9,0,0,0,0,,77.6,47,0,77.6,0,
2018-08-01,10:45:00,cool,compressorCoolOff,,Away,82,64,77.6,47,85.9,0,0,0,0,,77.6,47,0,77.7,0,
2018-08-01,10:50:00,cool,compressorCoolOff,,Away,82,64,77.7,47,85.9,0,0,0,0,,77.7,47,0,77.8,0,
2018-08-01,10:55:00,cool,compressorCoolOff,,Away,82,64,77.8,47,85.9,0,0,0,0,,77.8,47,0,77.8,0,
2018-08-01,11:00:00,cool,compressorCoolOff,,Away,82,64,77.9,47,87.7,0,0,0,0,,77.9,47,0,77.9,0,
2018-08-01,11:05:00,cool,compressorCoolOff,,Away,82,64,78,47,87.7,0,0,0,0,,78,47,0,78,0,
2018-08-01,11:10:00,cool,compressorCoolOff,,Away,82,64,78,47,87.7,0,0,0,0,,78.1,47,0,78.1,0,
2018-08-01,11:15:00,cool,compressorCoolOff,,Away,82,64,78.1,47,87.7,0,0,0,0,,78.1,47,0,78.2,0,
2018-08-01,11:20:00,cool,compressorCoolOff,,Away,82,64,78.2,47,87.7,0,0,0,0,,78.1,47,0,78.3,0,
2018-08-01,11:25:00,cool,compressorCoolOff,,Away,82,64,78.2,46,87.7,0,0,0,0,,78.1,46,0,78.4,0,
2018-08-01,11:30:00,cool,compressorCoolOff,,Away,82,64,78.2,46,88.9,0,0,0,0,,78.1,46,0,78.4,0,
2018-08-01,11:35:00,cool,compressorCoolOff,,Away,82,64,78.2,47,88.9,0,0,0,0,,78,47,0,78.4,0,
2018-08-01,11:40:00,cool,compressorCoolOff,,Away,82,64,78.2,47,88.9,0,0,0,0,,78.1,47,0,78.4,0,
2018-08-01,11:45:00,cool,compressorCoolOff,,Away,82,64,78.2,47,88.9,0,0,0,0,,78,47,0,78.5,0,
2018-08-01,11:50:00,cool,compressorCoolOff,,Away,82,64,78.3,46,88.9,0,0,0,0,,78,46,0,78.6,0,
2018-08-01,11:55:00,cool,compressorCoolOff,,Away,82,64,78.3,44,88.9,0,0,0,0,,78,44,0,78.6,0,
2018-08-01,12:00:00,cool,compressorCoolOff,,Away,82,64,78.3,44,90.6,0,0,0,0,,78.1,44,0,78.6,0,
2018-08-01,12:05:00,cool,compressorCoolOff,,Away,82,64,78.4,46,90.6,0,0,0,0,,78.1,46,0,78.7,0,
2018-08-01,12:10:00,cool,compressorCoolOff,,Away,82,64,78.4,47,90.6,0,0,0,0,,78.1,47,0,78.8,0,
2018-08-01,12:15:00,cool,compressorCoolOff,,Away,82,64,78.5,47,90.6,0,0,0,0,,78.2,47,0,78.8,0,
2018-08-01,12:20:00,cool,compressorCoolOff,,Away,82,64,78.5,44,90.6,0,0,0,0,,78.2,44,0,78.9,0,
2018-08-01,12:25:00,cool,compressorCoolOff,,Away,82,64,78.6,44,90.6,0,0,0,0,,78.2,44,0,79,0,
2018-08-01,12:30:00,cool,compressorCoolOff,,Away,82,64,78.6,44,91.5,0,0,0,0,,78.2,44,0,79,0,
2018-08-01,12:35:00,cool,compressorCoolOff,,Away,82,64,78.6,47,91.5,0,0,0,0,,78.2,47,0,79.1,0,
2018-08-01,12:40:00,cool,compressorCoolOff,,Away,82,64,78.6,46,91.5,0,0,0,0,,78.2,46,0,79.2,0,
2018-08-01,12:45:00,cool,compressorCoolOff,,Away,82,64,78.7,44,91.5,0,0,0,0,,78.2,44,0,79.3,0,
2018-08-01,12:50:00,cool,compressorCoolOff,,Away,82,64,78.8,43,91.5,0,0,0,0,,78.3,43,0,79.3,0,
2018-08-01,12:55:00,cool,compressorCoolOff,,Away,82,64,78.8,44,91.5,0,0,0,0,,78.3,44,0,79.4,0,
2018-08-01,13:00:00,cool,compressorCoolOff,,Away,82,64,78.9,44,93.8,0,0,0,0,,78.3,44,0,79.5,0,
2018-08-01,13:05:00,cool,compressorCoolOff,,Away,78.1,64,78.9,45,93.8,0,165,0,165,,78.4,45,0,79.6,0,
2018-08-01,13:10:00,cool,compressorCoolStage1On,auto,Away,75,64,78.6,44,93.8,0,300,0,300,,77.7,44,1,79.5,0,
2018-08-01,13:15:00,cool,compressorCoolStage1On,auto,Away,75,64,77.4,45,93.8,0,300,0,300,,76,45,1,79,1,
2018-08-01,13:20:00,cool,compressorCoolStage1On,auto,Away,75,64,76.5,47,93.8,0,300,0,300,,74.6,47,1,78.4,1,
2018-08-01,13:25:00,cool,compressorCoolStage1On,auto,Away,75,64,75.8,48,93.8,0,300,0,300,,73.7,48,1,78,1,
2018-08-01,13:30:00,cool,compressorCoolStage1On,auto,Away,75,64,75.3,49,94.3,0,300,0,300,,73.1,49,1,77.6,1,
2018-08-01,13:35:00,cool,compressorCoolStage1On,auto,Away,75,64,75,50,94.3,0,135,0,180,,72.8,50,0,77.3,1,
2018-08-01,13:40:00,cool,compressorCoolOff,auto,Away,75,64,75,51,94.3,0,0,0,0,,72.9,51,0,77.1,1,
2018-08-01,13:45:00,cool,compressorCoolOff,auto,Away,75,64,75.6,50,94.3,0,270,0,270,,73.7,50,1,77.5,1,
2018-08-01,13:50:00,cool,compressorCoolStage1On,auto,Away,75,64,75.6,48,94.3,0,300,0,300,,73.5,48,1,77.8,1,
2018-08-01,13:55:00,cool,compressorCoolStage1On,auto,Away,75,64,75.1,49,94.3,0,300,0,300,,72.9,49,1,77.5,1,
2018-08-01,14:00:00,cool,compressorCoolOff,auto,Away,75,64,74.8,50,95.2,0,0,0,45,,72.6,50,1,77.1,0,
2018-08-01,14:05:00,cool,compressorCoolOff,auto,Away,75,64,75.2,51,95.2,0,0,0,0,,73.1,51,1,77.3,0,
2018-08-01,14:10:00,cool,compressorCoolStage1On,auto,Away,75,64,75.9,50,95.2,0,300,0,300,,74.1,50,1,77.8,0,
2018-08-01,14:15:00,cool,compressorCoolStage1On,auto,Away,75,64,75.9,49,95.2,0,300,0,300,,74,49,0,77.8,1,
2018-08-01,14:20:00,cool,compressorCoolStage1On,auto,Away,75,64,75.3,49,95.2,0,300,0,300,,73.2,49,1,77.5,1,
2018-08-01,14:25:00,cool,compressorCoolStage1On,auto,Away,75,64,74.8,50,95.2,0,15,0,60,,72.6,50,1,77.1,0,
2018-08-01,14:30:00,cool,compressorCoolOff,auto,Away,75,64,75.1,51,95.9,0,0,0,0,,73,51,1,77.2,0,
2018-08-01,14:35:00,cool,compressorCoolStage1On,auto,Away,75,64,75.8,50,95.9,0,300,0,300,,74,50,0,77.8,0,
2018-08-01,14:40:00,cool,compressorCoolStage1On,auto,Away,75,64,75.9,49,95.9,0,300,0,300,,74,49,0,77.8,0,
2018-08-01,14:45:00,cool,compressorCoolStage1On,auto,Away,75,64,75.5,49,95.9,0,300,0,300,,73.5,49,1,77.6,0,
2018-08-01,14:50:00,cool,compressorCoolStage1On,auto,Away,75,64,74.9,49,95.9,0,135,0,180,,72.8,49,1,77.2,1,
2018-08-01,14:55:00,cool,compressorCoolOff,auto,Away,75,64,74.8,51,95.9,0,0,0,0,,72.6,51,0,77.1,1,
2018-08-01,15:00:00,cool,compressorCoolOff,auto,Away,75,64,75.5,50,96.7,0,165,0,165,,73.5,50,0,77.4,1,
2018-08-01,15:05:00,cool,compressorCoolStage1On,auto,Away,75,64,75.9,49,96.7,0,300,0,300,,74.1,49,0,77.8,0,
2018-08-01,15:10:00,cool,compressorCoolStage1On,auto,Away,75,64,75.5,49,96.7,0,300,0,300,,73.5,49,1,77.6,0,
2018-08-01,15:15:00,cool,compressorCoolStage1On,auto,Away,75,64,75,50,96.7,0,120,0,165,,72.9,50,1,77.2,0,
2018-08-01,15:20:00,cool,compressorCoolOff,auto,Away,75,64,75,50,96.7,0,0,0,0,,72.9,50,0,77.2,0,
2018-08-01,15:25:00,cool,compressorCoolOff,auto,Away,75,64,75.6,50,96.7,0,180,0,180,,73.7,50,0,77.6,0,
2018-08-01,15:30:00,cool,compressorCoolStage1On,auto,Away,75,64,75.9,49,97,0,300,0,300,,74.1,49,1,77.8,0,
2018-08-01,15:35:00,cool,compressorCoolStage1On,auto,Away,75,64,75.5,49,97,0,300,0,300,,73.6,49,1,77.6,0,
2018-08-01,15:40:00,cool,compressorCoolStage1On,auto,Away,75,64,75.2,49,97,0,300,0,300,,73.1,49,1,77.3,0,
2018-08-01,15:45:00,cool,compressorCoolStage1On,auto,Away,75,64,75,50,97,0,120,0,165,,72.9,50,1,77.1,0,
2018-08-01,15:50:00,cool,compressorCoolOff,auto,Away,75,64,75,52,97,0,0,0,0,,72.9,52,1,77.2,0,
2018-08-01,15:55:00,cool,compressorCoolOff,auto,Away,75,64,75.6,50,97,0,210,0,210,,73.8,50,0,77.6,0,
2018-08-01,16:00:00,cool,compressorCoolStage1On,auto,Away,75,64,75.9,49,98.7,0,300,0,300,,74.1,49,1,77.8,0,
2018-08-01,16:05:00,cool,compressorCoolStage1On,auto,Away,75,64,75.6,49,98.7,0,300,0,300,,73.6,49,1,77.8,0,
2018-08-01,16:10:00,cool,compressorCoolStage1On,auto,Away,75,64,75.4,50,98.7,0,300,0,300,,73.2,50,1,77.6,0,
2018-08-01,16:15:00,cool,compressorCoolStage1On,auto,Away,75,64,75.2,50,98.7,0,300,0,300,,72.9,50,0,77.5,0,
2018-08-01,16:20:00,cool,compressorCoolStage1On,auto,Away,75,64,75,50,98.7,0,135,0,180,,72.8,50,1,77.3,1,
2018-08-01,16:25:00,cool,compressorCoolOff,auto,Away,75,64,75,51,98.7,0,0,0,0,,72.7,51,1,77.3,1,
2018-08-01,16:30:00,cool,compressorCoolOff,auto,Away,75,64,75.6,50,98.3,0,285,0,285,,73.6,50,0,77.8,1,
2018-08-01,16:35:00,cool,compressorCoolStage1On,auto,Away,75,64,76,49,98.3,0,300,0,300,,73.9,49,0,78.2,1,
2018-08-01,16:40:00,cool,compressorCoolStage1On,auto,Away,75,64,75.7,49,98.3,0,300,0,300,,73.6,49,0,78,0,
2018-08-01,16:45:00,cool,compressorCoolStage1On,auto,Away,75,64,75.4,49,98.3,0,300,0,300,,73.1,49,0,77.8,0,
