#,Thermostat,identifier,511856026822
#,Thermostat,name,Upstairs
#,Start,date,2018-02-01
#,End,date,2018-02-28

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Bedroom (F),Bedroom2
2018-02-01,00:05:00,heat,heatOff,,Sleep,79,66,71,36,,,0,0,0,,70,36,0,72,0,
2018-02-01,00:10:00,heat,heatOff,,Sleep,79,66,70.9,36,,,0,0,0,,69.9,36,0,72,0,
2018-02-01,00:15:00,heat,heatOff,,Sleep,79,66,70.9,36,,,0,0,0,,69.9,36,0,72,0,
2018-02-01,00:20:00,heat,heatOff,,Sleep,79,66,70.9,36,,,0,0,0,,69.9,36,0,72,0,
2018-02-01,00:25:00,heat,heatOff,,Sleep,79,66,70.9,36,,,0,0,0,,69.8,36,0,72,0,
2018-02-01,00:30:00,heat,heatOff,,Sleep,79,66,70.9,36,,,0,0,0,,69.8,36,0,72,0,
2018-02-01,00:35:00,heat,heatOff,,Sleep,79,66,70.7,36,,,0,0,0,,69.7,36,0,71.8,0,
2018-02-01,00:40:00,heat,heatOff,,Sleep,79,66,70.7,36,,,0,0,0,,69.7,36,0,71.8,0,
2018-02-01,00:45:00,heat,heatOff,,Sleep,79,66,70.7,36,,,0,0,0,,69.6,36,0,71.8,0,
2018-02-01,00:50:00,heat,heatOff,,Sleep,79,66,70.7,36,,,0,0,0,,69.6,36,0,71.8,0,
2018-02-01,00:55:00,heat,heatOff,,Sleep,79,66,70.5,36,,,0,0,0,,69.5,36,0,71.6,0,
2018-02-01,01:00:00,heat,heatOff,,Sleep,79,66,70.5,36,,,0,0,0,,69.4,36,0,71.6,0,
2018-02-01,01:05:00,heat,heatOff,,Sleep,79,66,70.5,36,,,0,0,0,,69.4,36,0,71.6,0,
2018-02-01,01:10:00,heat,heatOff,,Sleep,79,66,70.5,36,,,0,0,0,,69.4,36,0,71.6,0,
2018-02-01,01:15:00,heat,heatOff,,Sleep,79,66,70.4,36,,,0,0,0,,69.3,36,0,71.6,0,
2018-02-01,01:20:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.3,36,0,71.4,0,
2018-02-01,01:25:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,1,71.4,1,
2018-02-01,01:30:00,heat,heatOff,,Sleep,79,66,70.2,36,,,0,0,0,,69.1,36,1,71.4,1,
2018-02-01,01:35:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,1,71.4,1,
2018-02-01,01:40:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,0,71.4,1,
2018-02-01,01:45:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,0,71.4,0,
2018-02-01,01:50:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,0,71.4,0,
2018-02-01,01:55:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,0,71.4,0,
2018-02-01,02:00:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.2,36,0,71.5,0,
2018-02-01,02:05:00,heat,heatOff,,Sleep,79,66,70.4,36,,,0,0,0,,69.2,36,0,71.6,0,
2018-02-01,02:10:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.1,36,0,71.6,0,
2018-02-01,02:15:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69.1,36,0,71.6,0,
2018-02-01,02:20:00,heat,heatOff,,Sleep,79,66,70.3,36,,,0,0,0,,69,36,0,71.6,0,
2018-02-01,02:25:00,heat,heatOff,,Sleep,79,66,70.2,36,,,0,0,0,,68.9,36,0,71.5,0,
2018-02-01,02:30:00,heat,heatOff,,Sleep,79,66,70.1,36,,,0,0,0,,68.9,36,0,71.4,0,
2018-02-01,02:35:00,heat,heatOff,,Sleep,79,66,70.1,36,,,0,0,0,,68.9,36,0,71.4,0,
2018-02-01,02:40:00,heat,heatOff,,Sleep,79,66,70.1,36,,,0,0,0,,68.8,36,0,71.4,0,
2018-02-01,02:45:00,heat,heatOff,,Sleep,79,66,70,36,,,0,0,0,,68.8,36,0,71.2,0,
2018-02-01,02:50:00,heat,heatOff,,Sleep,79,66,70,36,,,0,0,0,,68.8,36,0,71.2,0,
2018-02-01,02:55:00,heat,heatOff,,Sleep,79,66,70,36,,,0,0,0,,68.8,36,0,71.2,0,
2018-02-01,03:00:00,heat,heatOff,,Sleep,79,66,70,36,,,0,0,0,,68.8,36,0,71.2,0,
2018-02-01,03:05:00,heat,heatOff,,Sleep,79,66,69.9,36,,,0,0,0,,68.7,36,0,71,0,
2018-02-01,03:10:00,heat,heatOff,,Sleep,79,66,69.8,36,,,0,0,0,,68.6,36,0,71,0,
2018-02-01,03:15:00,heat,heatOff,,Sleep,79,66,69.8,36,,,0,0,0,,68.6,36,0,71,0,
2018-02-01,03:20:00,heat,heatOff,,Sleep,79,66,69.8,36,,,0,0,0,,68.6,36,0,71,0,
2018-02-01,03:25:00,heat,heatOff,,Sleep,79,66,69.7,36,,,0,0,0,,68.6,36,0,70.9,0,
2018-02-01,03:30:00,heat,heatOff,,Sleep,79,66,69.7,36,,,0,0,0,,68.5,36,0,70.9,0,
2018-02-01,03:35:00,heat,heatOff,,Sleep,79,66,69.6,36,,,0,0,0,,68.4,36,0,70.9,0,
2018-02-01,03:40:00,heat,heatOff,,Sleep,79,66,69.6,37,,,0,0,0,,68.3,37,0,70.9,0,
2018-02-01,03:45:00,heat,heatOff,,Sleep,79,66,69.6,37,,,0,0,0,,68.3,37,0,70.9,0,
2018-02-01,03:50:00,heat,heatOff,,Sleep,79,66,69.5,37,,,0,0,0,,68.3,37,0,70.7,0,
2018-02-01,03:55:00,heat,heatOff,,Sleep,79,66,69.4,37,,,0,0,0,,68.2,37,0,70.7,0,
2018-02-01,04:00:00,heat,heatOff,,Sleep,79,66,69.4,36,,,0,0,0,,68.2,36,0,70.7,0,
2018-02-01,04:05:00,heat,heatOff,,Sleep,79,66,69.4,37,,,0,0,0,,68.2,37,0,70.7,0,
2018-02-01,04:10:00,heat,heatOff,,Sleep,79,66,69.4,37,,,0,0,0,,68.2,37,0,70.7,0,
2018-02-01,04:15:00,heat,heatOff,,Sleep,79,66,69.3,37,,,0,0,0,,68.2,37,0,70.5,0,
2018-02-01,04:20:00,heat,heatOff,,Sleep,79,66,69.3,37,,,0,0,0,,68.2,37,0,70.5,0,
2018-02-01,04:25:00,heat,heatOff,,Sleep,79,66,69.3,37,,,0,0,0,,68.2,37,0,70.5,0,
2018-02-01,04:30:00,heat,heatOff,,Sleep,79,66,69.3,37,,,0,0,0,,68.2,37,0,70.5,0,
2018-02-01,04:35:00,heat,heatOff,,Sleep,79,66,69.3,37,,,0,0,0,,68.1,37,0,70.5,0,
2018-02-01,04:40:00,heat,heatOff,,Sleep,79,66,69.3,37,,,0,0,0,,68.1,37,0,70.5,0,
2018-02-01,04:45:00,heat,heatOff,,Sleep,79,66,69.1,37,,,0,0,0,,68,37,0,70.3,0,
2018-02-01,04:50:00,heat,heatOff,,Sleep,79,66,69.1,37,,,0,0,0,,68,37,0,70.3,0,
2018-02-01,04:55:00,heat,heatOff,,Sleep,79,66,69.1,37,,,0,0,0,,67.9,37,0,70.3,0,
2018-02-01,05:00:00,heat,heatOff,,Sleep,79,66,69.1,37,,,0,0,0,,67.9,37,0,70.3,0,
2018-02-01,05:05:00,heat,heatOff,,Sleep,79,66,69.1,37,,,0,0,0,,67.9,37,0,70.3,0,
2018-02-01,05:10:00,heat,heatOff,,Sleep,79,66,69,37,,,0,0,0,,67.8,37,0,70.3,0,
2018-02-01,05:15:00,heat,heatOff,,Sleep,79,66,69,37,,,0,0,0,,67.8,37,0,70.3,0,
2018-02-01,05:20:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.8,37,0,70.1,0,
2018-02-01,05:25:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.8,37,0,70.1,0,
2018-02-01,05:30:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.8,37,0,70.1,0,
2018-02-01,05:35:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.8,37,0,70.1,0,
2018-02-01,05:40:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.7,37,0,70.1,0,
2018-02-01,05:45:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.7,37,0,70.1,0,
2018-02-01,05:50:00,heat,heatOff,,Sleep,79,66,68.8,37,,,0,0,0,,67.6,37,0,70.1,0,
2018-02-01,05:55:00,heat,heatOff,,Sleep,79,66,68.9,37,,,0,0,0,,67.7,37,0,70.1,0,
2018-02-01,06:00:00,heat,heatOff,,Sleep,79,66,69.3,36,,,0,0,0,,68.7,36,0,70,0,
2018-02-01,06:05:00,heat,heatOff,,Sleep,79,66,69.8,36,,,0,0,0,,69.6,36,0,70,0,
2018-02-01,06:10:00,heat,heatOff,,Sleep,79,66,70.1,36,,,0,0,0,,70.3,36,0,70,0,
2018-02-01,06:15:00,heat,heatOff,,Sleep,79,66,70.4,35,,,0,0,0,,70.9,35,0,70,0,
2018-02-01,06:20:00,heat,heatOff,,Sleep,79,66,70.6,35,,,0,0,0,,71.4,35,0,70,0,
2018-02-01,06:25:00,heat,heatOff,,Sleep,77.8,68.4,70.9,35,,,0,0,0,,71.8,35,0,70,0,
2018-02-01,06:30:00,heat,heatOff,,Home,77,70,70.9,34,,,0,0,0,,71.9,34,0,70,0,
2018-02-01,06:35:00,heat,heatOff,,Home,77,70,70.7,35,,,0,0,0,,71.4,35,0,70.1,0,
2018-02-01,06:40:00,heat,heatOff,,Home,77,70,70.5,36,,,0,0,0,,70.9,36,0,70.1,0,
2018-02-01,06:45:00,heat,heatOff,,Home,77,70,70.6,36,,,0,0,0,,71.1,36,0,70.1,0,
2018-02-01,06:50:00,heat,heatOff,,Home,77,70,70.9,36,,,0,0,0,,71.8,36,0,70.1,0,
2018-02-01,06:55:00,heat,heatOff,,Home,77,70,71.1,36,,,0,0,0,,72,36,0,70.3,0,
2018-02-01,07:00:00,heat,heatOff,,Home,77,70,70.8,36,,,0,0,0,,71.5,36,1,70.3,1,
2018-02-01,07:05:00,heat,heatOff,,Home,77,70,70.6,36,,,0,0,0,,70.9,36,1,70.4,1,
2018-02-01,07:10:00,heat,heatOff,,Home,77,70,70.5,37,,,0,0,0,,70.6,37,1,70.5,1,
2018-02-01,07:15:00,heat,heatOff,,Home,77,70,70.5,37,,,0,0,0,,70.6,37,0,70.5,0,
2018-02-01,07:20:00,heat,heatOff,,Home,77,70,70.9,36,,,0,0,0,,71.2,36,1,70.6,0,
2018-02-01,07:25:00,heat,heatOff,,Home,77,70,71.3,36,,,0,0,0,,71.8,36,0,71,0,
2018-02-01,07:30:00,heat,heatOff,,Home,77,70,71.4,36,,,0,0,0,,71.6,36,1,71.3,0,
2018-02-01,07:35:00,heat,heatOff,,Home,77,70,71.1,37,,,0,0,0,,71.1,37,1,71.2,1,
2018-02-01,07:40:00,heat,heatOff,,Home,77,70,70.9,38,,,0,0,0,,70.7,38,1,71,1,
2018-02-01,07:45:00,heat,heatOff,,Home,77,70,70.8,38,,,0,0,0,,70.8,38,1,71,1,
2018-02-01,07:50:00,heat,heatOff,,Home,77,70,71.2,38,,,0,0,0,,71.5,38,1,71.1,1,
2018-02-01,07:55:00,heat,heatOff,,Home,80,66.4,71.8,38,,,0,0,0,,72.1,38,0,71.6,1,
2018-02-01,08:00:00,heat,heatOff,,Away,82,64,71.9,38,,,0,0,0,,71.9,38,0,71.9,0,
2018-02-01,08:05:00,heat,heatOff,,Away,82,64,71.6,39,,,0,0,0,,71.4,39,0,71.8,0,
2018-02-01,08:10:00,heat,heatOff,,Away,82,64,71.2,40,,,0,0,0,,71,40,0,71.5,0,
2018-02-01,08:15:00,heat,heatOff,,Away,82,64,70.9,40,,,0,0,0,,70.7,40,0,71.2,0,
2018-02-01,08:20:00,heat,heatOff,,Away,82,64,70.8,40,,,0,0,0,,70.5,40,0,71.2,0,
2018-02-01,08:25:00,heat,heatOff,,Away,82,64,70.7,40,,,0,0,0,,70.3,40,0,71,0,
2018-02-01,08:30:00,heat,heatOff,,Away,82,64,70.6,40,,,0,0,0,,70.2,40,0,71,0,
2018-02-01,08:35:00,heat,heatOff,,Away,82,64,70.5,40,,,0,0,0,,70.1,40,0,70.9,0,
2018-02-01,08:40:00,heat,heatOff,,Away,82,64,70.4,40,,,0,0,0,,70,40,0,70.9,0,
2018-02-01,08:45:00,heat,heatOff,,Away,82,64,70.4,40,,,0,0,0,,69.9,40,0,70.9,0,
2018-02-01,08:50:00,heat,heatOff,,Away,82,64,70.2,40,,,0,0,0,,69.8,40,0,70.7,0,
2018-02-01,08:55:00,heat,heatOff,,Away,82,64,70.2,40,,,0,0,0,,69.7,40,0,70.7,0,
2018-02-01,09:00:00,heat,heatOff,,Away,82,64,70.1,40,,,0,0,0,,69.6,40,0,70.7,0,
2018-02-01,09:05:00,heat,heatOff,,Away,82,64,70,40,,,0,0,0,,69.6,40,0,70.5,0,
2018-02-01,09:10:00,heat,heatOff,,Away,82,64,70,40,,,0,0,0,,69.5,40,0,70.5,0,
2018-02-01,09:15:00,heat,heatOff,,Away,82,64,69.9,40,,,0,0,0,,69.4,40,0,70.5,0,
2018-02-01,09:20:00,heat,heatOff,,Away,82,64,69.9,40,,,0,0,0,,69.4,40,0,70.5,0,
2018-02-01,09:25:00,heat,heatOff,,Away,82,64,69.9,39,,,0,0,0,,69.3,39,0,70.5,0,
2018-02-01,09:30:00,heat,heatOff,,Away,82,64,69.9,39,,,0,0,0,,69.3,39,0,70.5,0,
2018-02-01,09:35:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,69.2,39,0,70.3,0,
2018-02-01,09:40:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,69.2,39,0,70.3,0,
2018-02-01,09:45:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,69.1,39,0,70.3,0,
2018-02-01,09:50:00,heat,heatOff,,Away,82,64,69.6,39,,,0,0,0,,69,39,0,70.3,0,
2018-02-01,09:55:00,heat,heatOff,,Away,82,64,69.6,39,,,0,0,0,,68.9,39,0,70.3,0,
2018-02-01,10:00:00,heat,heatOff,,Away,82,64,69.5,39,,,0,0,0,,68.9,39,0,70.1,0,
2018-02-01,10:05:00,heat,heatOff,,Away,82,64,69.5,39,,,0,0,0,,68.9,39,0,70.1,0,
2018-02-01,10:10:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.8,39,0,70.1,0,
2018-02-01,10:15:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.8,39,0,70.1,0,
2018-02-01,10:20:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.8,39,0,70.1,0,
2018-02-01,10:25:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.8,39,0,70.1,0,
2018-02-01,10:30:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.8,39,0,70.1,0,
2018-02-01,10:35:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.8,39,0,70.1,0,
2018-02-01,10:40:00,heat,heatOff,,Away,82,64,69.4,39,,,0,0,0,,68.7,39,0,70.1,0,
2018-02-01,10:45:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.1,0,
2018-02-01,10:50:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.1,0,
2018-02-01,10:55:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.1,0,
2018-02-01,11:00:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.1,0,
2018-02-01,11:05:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,11:10:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,11:15:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,11:20:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,11:25:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,11:30:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,11:35:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.5,40,0,70.1,0,
2018-02-01,11:40:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.5,40,0,70.1,0,
2018-02-01,11:45:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.5,40,0,70.1,0,
2018-02-01,11:50:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.5,40,0,70.1,0,
2018-02-01,11:55:00,heat,heatOff,,Away,82,64,69.3,40,,,0,0,0,,68.6,40,0,70.1,0,
2018-02-01,12:00:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.1,0,
2018-02-01,12:05:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.1,0,
2018-02-01,12:10:00,heat,heatOff,,Away,82,64,69.4,40,,,0,0,0,,68.7,40,0,70.2,0,
2018-02-01,12:15:00,heat,heatOff,,Away,82,64,69.5,40,,,0,0,0,,68.8,40,0,70.3,0,
2018-02-01,12:20:00,heat,heatOff,,Away,82,64,69.6,40,,,0,0,0,,68.9,40,0,70.3,0,
2018-02-01,12:25:00,heat,heatOff,,Away,82,64,69.6,40,,,0,0,0,,68.9,40,0,70.3,0,
2018-02-01,12:30:00,heat,heatOff,,Away,82,64,69.6,40,,,0,0,0,,68.9,40,0,70.3,0,
2018-02-01,12:35:00,heat,heatOff,,Away,82,64,69.6,40,,,0,0,0,,68.9,40,0,70.3,0,
2018-02-01,12:40:00,heat,heatOff,,Away,82,64,69.6,40,,,0,0,0,,68.9,40,0,70.3,0,
2018-02-01,12:45:00,heat,heatOff,,Away,82,64,69.6,40,,,0,0,0,,68.9,40,0,70.4,0,
2018-02-01,12:50:00,heat,heatOff,,Away,82,64,69.7,40,,,0,0,0,,69,40,0,70.5,0,
2018-02-01,12:55:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,69.1,40,0,70.5,0,
2018-02-01,13:00:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,69.1,40,0,70.5,0,
2018-02-01,13:05:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,69.1,40,0,70.5,0,
2018-02-01,13:10:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,69.1,40,0,70.5,0,
2018-02-01,13:15:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,69.1,40,0,70.5,0,
2018-02-01,13:20:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,69.2,40,0,70.6,0,
2018-02-01,13:25:00,heat,heatOff,,Away,82,64,70,40,,,0,0,0,,69.3,40,0,70.7,0,
2018-02-01,13:30:00,heat,heatOff,,Away,82,64,70,40,,,0,0,0,,69.3,40,0,70.7,0,
2018-02-01,13:35:00,heat,heatOff,,Away,82,64,70,40,,,0,0,0,,69.4,40,0,70.7,0,
2018-02-01,13:40:00,heat,heatOff,,Away,82,64,70,40,,,0,0,0,,69.4,40,0,70.8,0,
2018-02-01,13:45:00,heat,heatOff,,Away,82,64,70.1,39,,,0,0,0,,69.4,39,0,70.9,0,
2018-02-01,13:50:00,heat,heatOff,,Away,82,64,70.1,40,,,0,0,0,,69.4,40,0,70.9,0,
2018-02-01,13:55:00,heat,heatOff,,Away,82,64,70.1,40,,,0,0,0,,69.4,40,0,70.9,0,
2018-02-01,14:00:00,heat,heatOff,,Away,82,64,70.1,40,,,0,0,0,,69.4,40,0,70.9,0,
2018-02-01,14:05:00,heat,heatOff,,Away,82,64,70.1,40,,,0,0,0,,69.4,40,0,70.9,0,
2018-02-01,14:10:00,heat,heatOff,,Away,82,64,70.2,40,,,0,0,0,,69.4,40,0,71,0,
2018-02-01,14:15:00,heat,heatOff,,Away,82,64,70.2,40,,,0,0,0,,69.5,40,0,71,0,
2018-02-01,14:20:00,heat,heatOff,,Away,82,64,70.2,40,,,0,0,0,,69.5,40,0,71,0,
2018-02-01,14:25:00,heat,heatOff,,Away,82,64,70.3,40,,,0,0,0,,69.6,40,0,71.1,0,
2018-02-01,14:30:00,heat,heatOff,,Away,82,64,70.4,40,,,0,0,0,,69.6,40,0,71.2,0,
2018-02-01,14:35:00,heat,heatOff,,Away,82,64,70.4,40,,,0,0,0,,69.6,40,0,71.2,0,
2018-02-01,14:40:00,heat,heatOff,,Away,82,64,70.4,40,,,0,0,0,,69.7,40,0,71.2,0,
2018-02-01,14:45:00,heat,heatOff,,Away,82,64,70.4,40,,,0,0,0,,69.7,40,0,71.2,0,
2018-02-01,14:50:00,heat,heatOff,,Away,82,64,70.5,40,,,0,0,0,,69.8,40,0,71.3,0,
2018-02-01,14:55:00,heat,heatOff,,Away,82,64,70.6,40,,,0,0,0,,69.8,40,0,71.4,0,
2018-02-01,15:00:00,heat,heatOff,,Away,82,64,70.7,40,,,0,0,0,,69.9,40,0,71.5,0,
2018-02-01,15:05:00,heat,heatOff,,Away,82,64,70.8,40,,,0,0,0,,70,40,0,71.6,0,
2018-02-01,15:10:00,heat,heatOff,,Away,82,64,70.8,39,,,0,0,0,,70.1,39,0,71.6,0,
2018-02-01,15:15:00,heat,heatOff,,Away,82,64,70.9,39,,,0,0,0,,70.1,39,0,71.7,0,
2018-02-01,15:20:00,heat,heatOff,,Away,82,64,71,39,,,0,0,0,,70.2,39,0,71.8,0,
2018-02-01,15:25:00,heat,heatOff,,Away,82,64,71,39,,,0,0,0,,70.2,39,0,71.9,0,
2018-02-01,15:30:00,heat,heatOff,,Away,82,64,71.1,39,,,0,0,0,,70.3,39,0,72,0,
2018-02-01,15:35:00,heat,heatOff,,Away,82,64,71.1,39,,,0,0,0,,70.3,39,0,72,0,
2018-02-01,15:40:00,heat,heatOff,,Away,82,64,71.1,39,,,0,0,0,,70.3,39,0,72,0,
2018-02-01,15:45:00,heat,heatOff,,Away,82,64,71.1,39,,,0,0,0,,70.3,39,0,72,0,
2018-02-01,15:50:00,heat,heatOff,,Away,82,64,71.2,39,,,0,0,0,,70.4,39,0,72.1,0,
2018-02-01,15:55:00,heat,heatOff,,Away,82,64,71.2,39,,,0,0,0,,70.4,39,0,72.1,0,
2018-02-01,16:00:00,heat,heatOff,,Away,82,64,71.2,39,,,0,0,0,,70.4,39,0,72.2,0,
2018-02-01,16:05:00,heat,heatOff,,Away,82,64,71.3,39,,,0,0,0,,70.4,39,0,72.3,0,
2018-02-01,16:10:00,heat,heatOff,,Away,82,64,71.4,39,,,0,0,0,,70.5,39,0,72.3,0,
2018-02-01,16:15:00,heat,heatOff,,Away,82,64,71.4,39,,,0,0,0,,70.5,39,0,72.3,0,
2018-02-01,16:20:00,heat,heatOff,,Away,82,64,71.4,39,,,0,0,0,,70.5,39,0,72.3,0,
2018-02-01,16:25:00,heat,heatOff,,Away,82,64,71.4,39,,,0,0,0,,70.5,39,0,72.3,0,
2018-02-01,16:30:00,heat,heatOff,,Away,82,64,71.4,39,,,0,0,0,,70.6,39,0,72.3,0,
2018-02-01,16:35:00,heat,heatOff,,Away,82,64,71.4,39,,,0,0,0,,70.6,39,0,72.3,0,
2018-02-01,16:40:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,16:45:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,16:50:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,16:55:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:00:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:05:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:10:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:15:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:20:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:25:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:30:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:35:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:40:00,heat,heatOff,smartHome,Away,77,70,72.1,38,,,,,,,71.3,38,0,73,0,
2018-02-01,17:45:00,heat,heatOff,smartHome,Away,77,70,72.1,39,,,,,,,71.3,39,0,73,0,
2018-02-01,17:50:00,heat,heatOff,smartHome,Away,77,70,72.2,38,,,,,,,71.6,38,0,73,0,
2018-02-01,17:55:00,heat,heatOff,smartHome,Away,77,70,72.7,37,,,,,,,72.2,37,0,73.2,0,
2018-02-01,18:00:00,heat,heatOff,,Home,77,70,72.9,37,,,,,,,72.3,37,0,73.5,0,
2018-02-01,18:05:00,heat,heatOff,,Home,77,70,72.7,37,,,,,,,72,37,0,73.4,0,
2018-02-01,18:10:00,heat,heatOff,,Home,77,70,72.5,38,,,,,,,71.8,38,0,73.4,0,
2018-02-01,18:15:00,heat,heatOff,,Home,77,70,72.5,38,,,,,,,71.6,38,0,73.4,0,
2018-02-01,18:20:00,heat,heatOff,,Home,77,70,72.3,38,,,,,,,71.5,38,1,73.2,1,
