#,Thermostat,identifier,511819850891
#,Thermostat,name,Main Floor
#,Start,date,2018-10-01
#,End,date,2018-10-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Main Floor Remote 1 (F),Main Floor Remote 12
2018-10-01,10:05:00,cool,compressorCoolOff,,Away,82,64,76.2,59,73.2,0,0,0,0,,76.1,59,0,76.4,0,
2018-10-01,10:10:00,cool,compressorCoolOff,,Away,82,64,76.2,59,73.2,0,0,0,0,,76.1,59,0,76.4,0,
2018-10-01,10:15:00,cool,compressorCoolOff,,Away,82,64,76.3,59,73.2,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:20:00,cool,compressorCoolOff,,Away,82,64,76.3,59,73.2,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:25:00,cool,compressorCoolOff,,Away,82,64,76.3,59,73.2,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:30:00,cool,compressorCoolOff,,Away,82,64,76.3,59,74.1,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:35:00,cool,compressorCoolOff,,Away,82,64,76.3,59,74.1,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:40:00,cool,compressorCoolOff,,Away,82,64,76.3,59,74.1,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:45:00,cool,compressorCoolOff,,Away,82,64,76.3,59,74.1,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,10:50:00,cool,compressorCoolOff,,Away,82,64,76.3,59,74.1,0,0,0,0,,76.3,59,0,76.4,0,
2018-10-01,10:55:00,cool,compressorCoolOff,,Away,82,64,76.3,59,74.1,0,0,0,0,,76.3,59,0,76.4,0,
2018-10-01,11:00:00,cool,compressorCoolOff,,Away,82,64,76.3,59,75.7,0,0,0,0,,76.3,59,0,76.4,0,
2018-10-01,11:05:00,cool,compressorCoolOff,,Away,82,64,76.4,59,75.7,0,0,0,0,,76.4,59,0,76.4,0,
2018-10-01,11:10:00,cool,compressorCoolOff,,Away,82,64,76.4,59,75.7,0,0,0,0,,76.4,59,0,76.4,0,
2018-10-01,11:15:00,cool,compressorCoolOff,,Away,82,64,76.4,59,75.7,0,0,0,0,,76.4,59,0,76.4,0,
2018-10-01,11:20:00,cool,compressorCoolOff,,Away,82,64,76.4,59,75.7,0,0,0,0,,76.4,59,0,76.4,0,
2018-10-01,11:25:00,cool,compressorCoolOff,,Away,82,64,76.3,59,75.7,0,0,0,0,,76.3,59,0,76.4,0,
2018-10-01,11:30:00,cool,compressorCoolOff,,Away,82,64,76.4,59,76.9,0,0,0,0,,76.4,59,0,76.4,0,
2018-10-01,11:35:00,cool,compressorCoolOff,,Away,80.5,65.7,76.4,59,76.9,0,0,0,0,,76.4,59,0,76.5,1,
2018-10-01,11:40:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,59,76.9,0,30,0,30,,76.4,59,0,76.5,1,
2018-10-01,11:45:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.4,58,76.9,0,300,0,300,,76.4,58,0,76.5,1,
2018-10-01,11:50:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.1,55,76.9,0,150,0,195,,76,55,0,76.2,0,
2018-10-01,11:55:00,cool,compressorCoolOff,smartHome,Away,76,71,75.6,55,76.9,0,0,0,0,,75.5,55,0,75.7,0,
2018-10-01,12:00:00,cool,compressorCoolOff,smartHome,Away,76,71,75.5,56,77.8,0,0,0,0,,75.5,56,0,75.6,0,
2018-10-01,12:05:00,cool,compressorCoolOff,smartHome,Away,76,71,75.7,57,77.8,0,0,0,0,,75.8,57,0,75.7,0,
2018-10-01,12:10:00,cool,compressorCoolOff,smartHome,Away,76,71,75.9,58,77.8,0,0,0,0,,75.9,58,0,75.9,0,
2018-10-01,12:15:00,cool,compressorCoolOff,smartHome,Away,76,71,76.1,58,77.8,0,0,0,0,,76,58,0,76.1,0,
2018-10-01,12:20:00,cool,compressorCoolOff,smartHome,Away,76,71,76.3,58,77.8,0,0,0,0,,76.1,58,0,76.3,0,
2018-10-01,12:25:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,59,77.8,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,12:30:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,59,79,0,0,0,0,,76.2,59,0,76.4,0,
2018-10-01,12:35:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,59,79,0,0,0,0,,76.3,59,0,76.4,0,
2018-10-01,12:40:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,58,79,0,0,0,0,,76.3,58,0,76.4,0,
2018-10-01,12:45:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,79,0,0,0,0,,76.3,57,0,76.4,1,
2018-10-01,12:50:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,58,79,0,0,0,0,,76.3,58,0,76.4,1,
2018-10-01,12:55:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,59,79,0,120,0,120,,76.4,59,0,76.4,0,
2018-10-01,13:00:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.5,56,79.6,0,300,0,300,,76.3,56,0,76.5,0,
2018-10-01,13:05:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.2,55,79.6,0,135,0,180,,75.9,55,0,76.2,0,
2018-10-01,13:10:00,cool,compressorCoolOff,smartHome,Away,76,71,75.7,55,79.6,0,0,0,0,,75.5,55,0,75.7,0,
2018-10-01,13:15:00,cool,compressorCoolOff,smartHome,Away,76,71,75.7,57,79.6,0,0,0,0,,75.6,57,0,75.7,0,
2018-10-01,13:20:00,cool,compressorCoolOff,smartHome,Away,76,71,75.9,58,79.6,0,0,0,0,,75.7,58,0,75.9,1,
2018-10-01,13:25:00,cool,compressorCoolOff,smartHome,Away,76,71,76,58,79.6,0,0,0,0,,75.8,58,0,76,1,
2018-10-01,13:30:00,cool,compressorCoolOff,smartHome,Away,76,71,76,58,80.7,0,0,0,0,,75.9,58,0,76,1,
2018-10-01,13:35:00,cool,compressorCoolOff,smartHome,Away,76,71,76.1,58,80.7,0,0,0,0,,76,58,0,76.1,1,
2018-10-01,13:40:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,58,80.7,0,0,0,0,,76.1,58,0,76.4,1,
2018-10-01,13:45:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,58,80.7,0,0,0,0,,76.2,58,0,76.4,0,
2018-10-01,13:50:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,58,80.7,0,60,0,60,,76.2,58,0,76.4,0,
2018-10-01,13:55:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.4,57,80.7,0,300,0,300,,76.1,57,0,76.4,0,
2018-10-01,14:00:00,cool,compressorCoolStage1On,smartHome,Away,76,71,75.9,54,81.2,0,210,0,255,,75.7,54,0,75.9,0,
2018-10-01,14:05:00,cool,compressorCoolOff,smartHome,Away,76,71,75.3,54,81.2,0,0,0,0,,75.1,54,0,75.3,0,
2018-10-01,14:10:00,cool,compressorCoolOff,smartHome,Away,76,71,75.2,55,81.2,0,0,0,0,,75.2,55,0,75.2,1,
2018-10-01,14:15:00,cool,compressorCoolOff,smartHome,Away,76,71,75.4,56,81.2,0,0,0,0,,75.5,56,0,75.4,1,
2018-10-01,14:20:00,cool,compressorCoolOff,smartHome,Away,76,71,75.7,56,81.2,0,0,0,0,,75.7,56,0,75.7,0,
2018-10-01,14:25:00,cool,compressorCoolOff,smartHome,Away,76,71,75.9,56,81.2,0,0,0,0,,75.8,56,0,75.9,0,
2018-10-01,14:30:00,cool,compressorCoolOff,smartHome,Away,76,71,76,58,82.2,0,0,0,0,,75.9,58,0,76,0,
2018-10-01,14:35:00,cool,compressorCoolOff,smartHome,Away,76,71,76,58,82.2,0,0,0,0,,75.9,58,0,76,0,
2018-10-01,14:40:00,cool,compressorCoolOff,smartHome,Away,76,71,76,58,82.2,0,0,0,0,,75.9,58,0,76,0,
2018-10-01,14:45:00,cool,compressorCoolOff,smartHome,Away,76,71,76,58,82.2,0,0,0,0,,76,58,0,76,0,
2018-10-01,14:50:00,cool,compressorCoolOff,smartHome,Away,76,71,76.1,58,82.2,0,0,0,0,,76.1,58,0,76.1,0,
2018-10-01,14:55:00,cool,compressorCoolOff,smartHome,Away,76,71,76.2,58,82.2,0,0,0,0,,76.1,58,0,76.2,0,
2018-10-01,15:00:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,83.6,0,0,0,0,,76.1,57,0,76.4,0,
2018-10-01,15:05:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,83.6,0,0,0,0,,76.2,57,0,76.4,0,
2018-10-01,15:10:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,83.6,0,0,0,0,,76.2,57,0,76.4,0,
2018-10-01,15:15:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,83.6,0,0,0,0,,76.2,57,0,76.4,0,
2018-10-01,15:20:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,83.6,0,0,0,0,,76.2,57,0,76.4,0,
2018-10-01,15:25:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,83.6,0,0,0,0,,76.2,57,0,76.4,0,
2018-10-01,15:30:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,84.1,0,0,0,0,,76.3,57,0,76.4,0,
2018-10-01,15:35:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,57,84.1,0,150,0,150,,76.3,57,0,76.4,0,
2018-10-01,15:40:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.3,56,84.1,0,300,0,300,,76.2,56,0,76.3,0,
2018-10-01,15:45:00,cool,compressorCoolStage1On,smartHome,Away,76,71,75.8,54,84.1,0,105,0,150,,75.6,54,0,75.8,0,
2018-10-01,15:50:00,cool,compressorCoolOff,smartHome,Away,76,71,75.3,54,84.1,0,0,0,0,,75.3,54,0,75.3,0,
2018-10-01,15:55:00,cool,compressorCoolOff,smartHome,Away,76,71,75.5,55,84.1,0,0,0,0,,75.4,55,0,75.5,0,
2018-10-01,16:00:00,cool,compressorCoolOff,smartHome,Away,76,71,75.6,56,78.6,0,0,0,0,,75.7,56,0,75.6,0,
2018-10-01,16:05:00,cool,compressorCoolOff,smartHome,Away,76,71,75.9,56,78.6,0,0,0,0,,75.9,56,0,75.9,0,
2018-10-01,16:10:00,cool,compressorCoolOff,smartHome,Away,76,71,76,56,78.6,0,0,0,0,,76,56,0,76,0,
2018-10-01,16:15:00,cool,compressorCoolOff,smartHome,Away,79,67.5,76,56,78.6,0,0,0,0,,76.1,56,0,76,0,
2018-10-01,16:20:00,cool,compressorCoolOff,,Away,82,64,76.1,56,78.6,0,0,0,0,,76.1,56,0,76.2,0,
2018-10-01,16:25:00,cool,compressorCoolOff,,Away,82,64,76.1,56,78.6,0,0,0,0,,76.1,56,0,76.2,0,
2018-10-01,16:30:00,cool,compressorCoolOff,,Away,82,64,76.3,56,80.6,0,0,0,0,,76.2,56,0,76.4,0,
2018-10-01,16:35:00,cool,compressorCoolOff,,Away,82,64,76.3,56,80.6,0,0,0,0,,76.3,56,0,76.4,0,
2018-10-01,16:40:00,cool,compressorCoolOff,,Away,82,64,76.4,57,80.6,0,0,0,0,,76.4,57,0,76.4,0,
2018-10-01,16:45:00,cool,compressorCoolOff,,Away,82,64,76.4,57,80.6,0,0,0,0,,76.5,57,0,76.5,0,
2018-10-01,16:50:00,cool,compressorCoolOff,,Away,82,64,76.5,57,80.6,0,0,0,0,,76.5,57,0,76.5,0,
2018-10-01,16:55:00,cool,compressorCoolOff,,Away,82,64,76.5,57,80.6,0,0,0,0,,76.6,57,0,76.6,0,
2018-10-01,17:00:00,cool,compressorCoolOff,,Away,82,64,76.6,57,83,0,0,0,0,,76.6,57,0,76.7,0,
2018-10-01,17:05:00,cool,compressorCoolOff,,Away,82,64,76.6,57,83,0,0,0,0,,76.6,57,0,76.7,0,
2018-10-01,17:10:00,cool,compressorCoolOff,,Away,82,64,76.7,58,83,0,0,0,0,,76.7,58,0,76.8,0,
2018-10-01,17:15:00,cool,compressorCoolOff,,Away,82,64,76.8,59,83,0,0,0,0,,76.7,59,0,77,0,
2018-10-01,17:20:00,cool,compressorCoolOff,,Away,82,64,76.9,59,83,0,0,0,0,,76.8,59,0,77.1,0,
2018-10-01,17:25:00,cool,compressorCoolOff,,Away,82,64,76.9,59,83,0,0,0,0,,76.8,59,0,77.1,0,
2018-10-01,17:30:00,cool,compressorCoolOff,,Away,82,64,77,59,82.2,0,0,0,0,,76.8,59,0,77.3,0,
