#,Thermostat,identifier,511819850891
#,Thermostat,name,Main Floor
#,Start,date,2018-01-01
#,End,date,2018-01-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Main Floor Remote 1 (F),Main Floor Remote 12
2017-12-31,23:00:00,heat,heatStage1On,,Sleep,79,65,70.5,32,,,0,60,105,,72.5,32,0,68.5,0,
2017-12-31,23:05:00,heat,heatOff,,Sleep,79,65,70.6,33,,,0,0,0,,72.6,33,0,68.8,1,
2017-12-31,23:10:00,heat,heatOff,,Sleep,79,65,70.2,33,,,0,0,0,,72.2,33,0,68.6,1,
2017-12-31,23:15:00,heat,heatOff,,Sleep,79,65,69.7,33,,,0,0,0,,71.8,33,0,68.2,1,
2017-12-31,23:20:00,heat,heatOff,,Sleep,79,65,69.2,33,,,0,0,0,,71.6,33,0,68,1,
2017-12-31,23:25:00,heat,heatOff,,Sleep,79,65,68.8,33,,,0,0,0,,71.3,33,0,67.9,1,
2017-12-31,23:30:00,heat,heatOff,,Sleep,79,65,68.3,33,,,0,0,0,,71.2,33,0,67.7,1,
2017-12-31,23:35:00,heat,heatOff,,Sleep,79,65,67.6,33,,,0,0,0,,71,33,0,67.5,1,
2017-12-31,23:40:00,heat,heatOff,,Sleep,79,65,67.2,33,,,0,0,0,,70.8,33,0,67.2,0,
2017-12-31,23:45:00,heat,heatOff,,Sleep,79,65,67.1,33,,,0,0,0,,70.7,33,0,67.1,0,
2017-12-31,23:50:00,heat,heatOff,,Sleep,79,65,66.9,33,,,0,0,0,,70.5,33,0,66.9,1,
2017-12-31,23:55:00,heat,heatOff,,Sleep,79,65,66.7,33,,,0,0,0,,70.3,33,0,66.7,1,
2018-01-01,00:00:00,heat,heatOff,,Sleep,79,65,66.5,33,,,0,0,0,,70.2,33,0,66.5,1,
2018-01-01,00:05:00,heat,heatOff,,Sleep,79,65,66.2,33,,,0,0,0,,70,33,0,66.2,1,
2018-01-01,00:10:00,heat,heatOff,,Sleep,79,65,66.1,33,,,0,0,0,,69.8,33,0,66.1,0,
2018-01-01,00:15:00,heat,heatOff,,Sleep,79,65,65.7,33,,,0,0,0,,69.6,33,0,65.7,0,
2018-01-01,00:20:00,heat,heatOff,,Sleep,79,65,65.6,33,,,0,0,0,,69.5,33,0,65.6,0,
2018-01-01,00:25:00,heat,heatOff,,Sleep,79,65,65.5,33,,,0,0,0,,69.3,33,0,65.5,0,
2018-01-01,00:30:00,heat,heatOff,,Sleep,79,65,65.4,33,,,0,0,0,,69.2,33,0,65.4,0,
2018-01-01,00:35:00,heat,heatOff,,Sleep,79,65,65.5,33,,,0,0,0,,69.2,33,0,65.3,0,
2018-01-01,00:40:00,heat,heatOff,,Sleep,79,65,65.8,33,,,0,0,0,,69,33,0,65.1,0,
2018-01-01,00:45:00,heat,heatOff,,Sleep,79,65,66,33,,,0,0,0,,68.9,33,0,64.9,0,
2018-01-01,00:50:00,heat,heatOff,,Sleep,79,65,66.1,32,,,0,0,0,,68.8,32,0,64.7,0,
2018-01-01,00:55:00,heat,heatOff,,Sleep,79,65,66.2,31,,,0,0,0,,68.6,31,0,64.5,0,
2018-01-01,01:00:00,heat,heatOff,,Sleep,79,65,66.3,31,,,0,0,0,,68.5,31,0,64.4,0,
2018-01-01,01:05:00,heat,heatOff,,Sleep,79,65,66.3,31,,,0,0,0,,68.4,31,0,64.3,0,
2018-01-01,01:10:00,heat,heatOff,,Sleep,79,65,66.2,31,,,0,0,0,,68.3,31,0,64.1,0,
2018-01-01,01:15:00,heat,heatOff,,Sleep,79,65,66.1,31,,,0,0,0,,68.2,31,0,64,0,
2018-01-01,01:20:00,heat,heatOff,,Sleep,79,65,65.9,31,,,0,0,0,,68,31,0,63.9,0,
2018-01-01,01:25:00,heat,heatOff,,Sleep,79,65,65.8,31,,,0,0,0,,67.9,31,0,63.8,0,
2018-01-01,01:30:00,heat,heatOff,,Sleep,79,65,65.7,31,,,0,0,0,,67.8,31,0,63.7,0,
2018-01-01,01:35:00,heat,heatOff,,Sleep,79,65,65.6,31,,,0,0,0,,67.7,31,0,63.6,0,
2018-01-01,01:40:00,heat,heatOff,,Sleep,79,65,65.5,31,,,0,0,0,,67.6,31,0,63.5,0,
2018-01-01,01:45:00,heat,heatOff,,Sleep,79,65,65.4,31,,,0,0,0,,67.4,31,0,63.5,0,
2018-01-01,01:50:00,heat,heatOff,,Sleep,79,65,65.3,31,,,0,0,0,,67.3,31,0,63.3,0,
2018-01-01,01:55:00,heat,heatOff,,Sleep,79,65,65.2,31,,,0,0,0,,67.2,31,0,63.3,0,
2018-01-01,02:00:00,heat,heatOff,,Sleep,79,65,65.2,31,,,0,0,0,,67.1,31,0,63.3,0,
2018-01-01,02:05:00,heat,heatOff,,Sleep,79,65,65.1,31,,,0,0,0,,67.1,31,0,63.1,0,
2018-01-01,02:10:00,heat,heatOff,,Sleep,79,65,64.9,31,,,0,0,0,,67,31,0,62.9,0,
2018-01-01,02:15:00,heat,heatOff,,Sleep,79,65,64.8,30,,,0,0,0,,66.9,30,0,62.8,0,
2018-01-01,02:20:00,heat,heatOff,,Sleep,79,65,64.7,30,,,0,0,0,,66.7,30,0,62.7,0,
2018-01-01,02:25:00,heat,heatOff,,Sleep,79,65,64.6,30,,,0,0,0,,66.6,30,0,62.6,0,
2018-01-01,02:30:00,heat,heatOff,,Sleep,79,65,64.5,30,,,0,15,15,,66.5,30,0,62.6,0,
2018-01-01,02:35:00,heat,heatStage1On,,Sleep,79,65,64.5,30,,,0,300,300,,66.5,30,0,62.6,0,
2018-01-01,02:40:00,heat,heatStage1On,,Sleep,79,65,64.8,30,,,0,120,165,,66.9,30,0,62.7,0,
2018-01-01,02:45:00,heat,heatOff,,Sleep,79,65,65.2,30,,,0,0,0,,67.2,30,0,63.1,0,
2018-01-01,02:50:00,heat,heatOff,,Sleep,79,65,65.1,30,,,0,0,0,,67,30,0,63.3,0,
2018-01-01,02:55:00,heat,heatOff,,Sleep,79,65,64.9,30,,,0,0,0,,66.8,30,0,63.1,0,
2018-01-01,03:00:00,heat,heatOff,,Sleep,79,65,64.8,30,,,0,0,0,,66.7,30,0,62.9,0,
2018-01-01,03:05:00,heat,heatOff,,Sleep,79,65,64.6,30,,,0,15,15,,66.5,30,0,62.7,0,
2018-01-01,03:10:00,heat,heatStage1On,,Sleep,79,65,64.5,30,,,0,300,300,,66.5,30,0,62.6,0,
2018-01-01,03:15:00,heat,heatStage1On,,Sleep,79,65,64.8,30,,,0,135,180,,66.8,30,0,62.7,0,
2018-01-01,03:20:00,heat,heatOff,,Sleep,79,65,65.2,30,,,0,0,0,,67.2,30,0,63.3,0,
2018-01-01,03:25:00,heat,heatOff,,Sleep,79,65,65,30,,,0,0,0,,66.9,30,0,63.2,0,
2018-01-01,03:30:00,heat,heatOff,,Sleep,79,65,64.8,30,,,0,0,0,,66.7,30,0,63,0,
2018-01-01,03:35:00,heat,heatOff,,Sleep,79,65,64.6,30,,,0,0,0,,66.5,30,0,62.8,0,
2018-01-01,03:40:00,heat,heatOff,,Sleep,79,65,64.5,30,,,0,165,165,,66.4,30,0,62.6,0,
2018-01-01,03:45:00,heat,heatStage1On,,Sleep,79,65,64.4,30,,,0,300,300,,66.5,30,0,62.4,0,
2018-01-01,03:50:00,heat,heatStage1On,,Sleep,79,65,64.9,30,,,0,75,120,,67.1,30,0,62.7,0,
2018-01-01,03:55:00,heat,heatOff,,Sleep,79,65,65.2,30,,,0,0,0,,67.2,30,0,63.3,0,
2018-01-01,04:00:00,heat,heatOff,,Sleep,79,65,65.1,30,,,0,0,0,,66.9,30,0,63.3,0,
2018-01-01,04:05:00,heat,heatOff,,Sleep,79,65,64.7,30,,,0,180,180,,66.7,30,0,62.9,0,
2018-01-01,04:10:00,heat,heatStage1On,,Sleep,79,65,64.6,29,,,0,300,300,,66.7,29,0,62.7,0,
2018-01-01,04:15:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,65.1,29,,,0,300,300,,67.3,29,0,62.9,0,
2018-01-01,04:20:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,65.7,29,,,0,300,300,,67.9,29,0,63.5,0,
2018-01-01,04:25:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,66.2,29,,,0,300,300,,68.3,29,0,64,0,
2018-01-01,04:30:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,66.6,29,,,0,255,300,,68.7,29,0,64.5,0,
2018-01-01,04:35:00,heat,heatOff,,Sleep,79,65,66.9,29,,,0,0,0,,68.9,29,0,64.9,0,
2018-01-01,04:40:00,heat,heatOff,,Sleep,79,65,66.6,29,,,0,0,0,,68.3,29,0,64.9,0,
2018-01-01,04:45:00,heat,heatOff,,Sleep,79,65,66.1,29,,,0,150,150,,67.8,29,0,64.5,0,
2018-01-01,04:50:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,65.9,29,,,0,300,300,,67.7,29,0,64.1,0,
2018-01-01,04:55:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,66.1,29,,,0,300,300,,68.2,29,0,64.1,0,
2018-01-01,05:00:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,66.5,29,,,0,300,300,,68.7,29,0,64.4,0,
2018-01-01,05:05:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,66.9,29,,,0,300,300,,69.1,29,0,64.8,0,
2018-01-01,05:10:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,67.3,29,,,0,300,300,,69.4,29,0,65.2,0,
2018-01-01,05:15:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,67.5,28,,,0,300,300,,69.7,28,0,65.4,0,
2018-01-01,05:20:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,67.7,28,,,0,300,300,,69.9,28,0,65.6,0,
2018-01-01,05:25:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,67.9,28,,,0,300,300,,70.1,28,0,65.8,0,
2018-01-01,05:30:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.2,28,,,0,300,300,,70.4,28,0,66,0,
2018-01-01,05:35:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.3,28,,,0,300,300,,70.5,28,0,66.2,0,
2018-01-01,05:40:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.4,28,,,0,300,300,,70.7,28,0,66.2,0,
2018-01-01,05:45:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.6,28,,,0,300,300,,70.8,28,0,66.4,0,
2018-01-01,05:50:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.7,28,,,0,300,300,,71,28,0,66.6,0,
2018-01-01,05:55:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.9,28,,,0,300,300,,71.1,28,0,66.8,0,
2018-01-01,06:00:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.1,28,,,0,300,300,,71.3,28,0,67,0,
2018-01-01,06:05:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.2,28,,,0,300,300,,71.4,28,0,67.1,0,
2018-01-01,06:10:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.3,28,,,0,300,300,,71.5,28,0,67.1,0,
2018-01-01,06:15:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.5,28,,,0,300,300,,71.7,28,0,67.3,0,
2018-01-01,06:20:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.8,28,,,0,300,300,,71.9,28,0,67.7,0,
2018-01-01,06:25:00,heat,heatStage1On,(SmartRecovery),Sleep,78.3,67.1,70,28,,,0,300,300,,72.1,28,0,68,0,
2018-01-01,06:30:00,heat,heatStage1On,,Home,77,71,70.1,28,,,0,300,300,,72.2,28,0,68.1,0,
2018-01-01,06:35:00,heat,heatStage1On,,Home,77,71,70.2,28,,,0,300,300,,72.4,28,0,68.1,0,
2018-01-01,06:40:00,heat,heatStage1On,,Home,77,71,70.4,28,,,0,300,300,,72.5,28,0,68.3,0,
2018-01-01,06:45:00,heat,heatStage1On,,Home,77,71,70.5,28,,,0,300,300,,72.6,28,0,68.5,0,
2018-01-01,06:50:00,heat,heatStage1On,,Home,77,71,70.6,28,,,0,300,300,,72.7,28,0,68.5,0,
2018-01-01,06:55:00,heat,heatStage1On,,Home,77,71,70.6,28,,,0,300,300,,72.8,28,0,68.5,0,
2018-01-01,07:00:00,heat,heatStage1On,,Home,77,71,70.7,28,,,0,300,300,,72.9,28,0,68.5,0,
2018-01-01,07:05:00,heat,heatStage1On,,Home,77,71,70.7,28,,,0,300,300,,73,28,0,68.5,0,
2018-01-01,07:10:00,heat,heatStage1On,,Home,77,71,70.8,27,,,0,75,120,,73.1,27,0,68.6,0,
2018-01-01,07:15:00,heat,heatOff,,Home,77,71,70.6,27,,,0,90,90,,72.6,27,0,68.7,0,
2018-01-01,07:20:00,heat,heatStage1On,,Home,77,71,70.1,27,,,0,300,300,,71.9,27,0,68.3,0,
2018-01-01,07:25:00,heat,heatStage1On,,Home,77,71,70.1,28,,,0,300,300,,72.2,28,0,68.1,0,
2018-01-01,07:30:00,heat,heatStage1On,,Home,77,71,70.4,28,,,0,300,300,,72.6,28,0,68.3,0,
2018-01-01,07:35:00,heat,heatStage1On,,Home,77,71,70.6,27,,,0,60,105,,72.9,27,0,68.5,0,
2018-01-01,07:40:00,heat,heatOff,,Home,77,71,70.3,27,,,0,210,210,,72.4,27,0,68.3,0,
2018-01-01,07:45:00,heat,heatStage1On,,Home,77,71,70,27,,,0,300,300,,72.1,27,0,68,0,
2018-01-01,07:50:00,heat,heatStage1On,,Home,77,71,70.4,26,,,0,300,300,,72.5,26,0,68.2,0,
2018-01-01,07:55:00,heat,heatStage1On,,Home,78.7,68.5,70.8,26,,,0,120,165,,72.9,26,0,68.7,0,
2018-01-01,08:00:00,heat,heatOff,,Away,82,64,70.7,27,,,0,0,0,,72.7,27,0,68.9,0,
2018-01-01,08:05:00,heat,heatOff,,Away,82,64,70,27,,,0,0,0,,71.7,27,0,68.3,0,
2018-01-01,08:10:00,heat,heatOff,,Away,82,64,69.1,27,,,0,0,0,,71,27,0,67.3,0,
2018-01-01,08:15:00,heat,heatOff,,Away,82,64,68.5,27,,,0,0,0,,70.5,27,0,66.5,0,
2018-01-01,08:20:00,heat,heatOff,,Away,82,64,68.1,27,,,0,0,0,,70.1,27,0,66.2,0,
2018-01-01,08:25:00,heat,heatOff,,Away,82,64,67.8,27,,,0,0,0,,69.9,27,0,65.7,0,
2018-01-01,08:30:00,heat,heatOff,,Away,82,64,67.5,27,,,0,0,0,,69.6,27,0,65.5,0,
2018-01-01,08:35:00,heat,heatOff,,Away,82,64,67.3,27,,,0,0,0,,69.4,27,0,65.3,0,
2018-01-01,08:40:00,heat,heatOff,,Away,82,64,67.2,27,,,0,0,0,,69.2,27,0,65.2,0,
2018-01-01,08:45:00,heat,heatOff,,Away,82,64,66.9,27,,,0,0,0,,69,27,0,64.9,0,
2018-01-01,08:50:00,heat,heatOff,,Away,82,64,66.7,27,,,0,0,0,,68.8,27,0,64.5,0,
2018-01-01,08:55:00,heat,heatOff,,Away,82,64,66.4,26,,,0,0,0,,68.6,26,0,64.2,0,
2018-01-01,09:00:00,heat,heatOff,,Away,82,64,66.2,26,,,0,0,0,,68.5,26,0,64,0,
2018-01-01,09:05:00,heat,heatOff,,Away,82,64,66,27,,,0,0,0,,68.3,27,0,63.8,0,
2018-01-01,09:10:00,heat,heatOff,,Away,82,64,65.9,27,,,0,0,0,,68.1,27,0,63.6,0,
2018-01-01,09:15:00,heat,heatOff,,Away,82,64,65.7,27,,,0,0,0,,68,27,0,63.5,0,
2018-01-01,09:20:00,heat,heatOff,,Away,82,64,65.5,27,,,0,0,0,,67.8,27,0,63.3,0,
2018-01-01,09:25:00,heat,heatOff,,Away,78.5,68.9,65.3,26,,,0,210,210,,67.7,26,0,63.1,1,
2018-01-01,09:30:00,heat,heatStage1On,smartHome,Away,77,71,65.2,26,,,0,300,300,,67.9,26,0,63.2,1,
2018-01-01,09:35:00,heat,heatStage1On,smartHome,Away,77,71,65.5,27,,,0,300,300,,68.7,27,0,63.7,1,
2018-01-01,09:40:00,heat,heatStage1On,smartHome,Away,77,71,66,27,,,0,300,300,,69.3,27,0,64.6,1,
2018-01-01,09:45:00,heat,heatStage1On,smartHome,Away,77,71,66.3,26,,,0,300,300,,69.9,26,0,65.4,1,
2018-01-01,09:50:00,heat,heatStage1On,smartHome,Away,77,71,66.4,26,,,0,300,300,,70.3,26,0,66,1,
2018-01-01,09:55:00,heat,heatStage1On,smartHome,Away,77,71,66.3,26,,,0,300,300,,70.6,26,0,66.3,1,
2018-01-01,10:00:00,heat,heatStage1On,smartHome,Away,77,71,66.7,26,,,0,300,300,,70.8,26,0,66.7,1,
2018-01-01,10:05:00,heat,heatStage1On,smartHome,Away,77,71,66.9,26,,,0,300,300,,71.1,26,0,66.9,1,
2018-01-01,10:10:00,heat,heatStage1On,smartHome,Away,77,71,66.7,25,,,0,300,300,,71.3,25,0,66.7,1,
2018-01-01,10:15:00,heat,heatStage1On,smartHome,Away,77,71,66.3,25,,,0,300,300,,71.4,25,0,66.3,1,
2018-01-01,10:20:00,heat,heatStage1On,smartHome,Away,77,71,66.3,25,,,0,300,300,,71.4,25,0,66.3,1,
2018-01-01,10:25:00,heat,heatStage1On,smartHome,Away,75.3,70.2,66.7,26,,,0,255,285,,71.6,26,0,66.7,0,
2018-01-01,10:30:00,heat,heatOff,auto,Away,66,66,67,26,,,0,0,0,,71.7,26,0,67,0,
2018-01-01,10:35:00,heat,heatOff,auto,Away,66,66,66.9,26,,,0,0,0,,70.9,26,0,66.9,0,
2018-01-01,10:40:00,heat,heatOff,auto,Away,66,66,66.4,26,,,0,0,0,,70.1,26,0,66.4,0,
2018-01-01,10:45:00,heat,heatOff,auto,Away,66,66,65.7,26,,,0,0,0,,69.5,26,0,65.7,0,
2018-01-01,10:50:00,heat,heatOff,auto,Away,66,66,65.3,26,,,0,270,270,,69.2,26,0,65.3,0,
2018-01-01,10:55:00,heat,heatStage1On,auto,Away,66,66,65.7,26,,,0,150,195,,69.6,26,0,65.1,0,
2018-01-01,11:00:00,heat,heatOff,auto,Away,66,66,66.5,26,,,0,0,0,,70,26,0,65.4,0,
2018-01-01,11:05:00,heat,heatOff,auto,Away,66,66,66.9,26,,,0,0,0,,69.5,26,0,65.6,0,
2018-01-01,11:10:00,heat,heatOff,auto,Away,66,66,66.8,26,,,0,0,0,,69.1,26,0,65.3,0,
2018-01-01,11:15:00,heat,heatOff,auto,Away,66,66,66.7,26,,,0,0,0,,68.9,26,0,65.1,0,
2018-01-01,11:20:00,heat,heatOff,auto,Away,66,66,66.6,26,,,0,0,0,,68.6,26,0,64.7,0,
2018-01-01,11:25:00,heat,heatOff,auto,Away,66,66,66.5,26,,,0,0,0,,68.5,26,0,64.5,0,
2018-01-01,11:30:00,heat,heatOff,auto,Away,66,66,66.2,26,,,0,0,0,,68.3,26,0,64.2,0,
2018-01-01,11:35:00,heat,heatOff,auto,Away,66,66,66,26,,,0,0,0,,68.1,26,0,64,0,
2018-01-01,11:40:00,heat,heatOff,auto,Away,69,69,65.7,26,,,0,180,180,,67.9,26,0,63.6,0,
2018-01-01,11:45:00,heat,heatStage1On,auto,Away,71,71,65.8,26,,,0,300,300,,68.1,26,0,63.6,0,
2018-01-01,11:50:00,heat,heatStage1On,auto,Away,71,71,66.4,27,,,0,300,300,,68.8,27,0,64,0,
2018-01-01,11:55:00,heat,heatStage1On,auto,Away,71,71,67.2,27,,,0,300,300,,69.5,27,1,65,1,
2018-01-01,12:00:00,heat,heatStage1On,auto,Away,71,71,67.8,27,,,0,300,300,,70,27,0,65.6,1,
2018-01-01,12:05:00,heat,heatStage1On,auto,Away,71,71,68.2,27,,,0,300,300,,70.4,27,0,66.1,1,
2018-01-01,12:10:00,heat,heatStage1On,auto,Away,71,71,68.6,26,,,0,300,300,,70.8,26,0,66.4,1,
2018-01-01,12:15:00,heat,heatStage1On,auto,Away,71,71,68.8,26,,,0,300,300,,71.1,26,0,66.6,1,
2018-01-01,12:20:00,heat,heatStage1On,auto,Away,71,71,69.2,26,,,0,300,300,,71.3,26,0,67.1,0,
2018-01-01,12:25:00,heat,heatStage1On,auto,Away,71,71,69.4,26,,,0,300,300,,71.5,26,1,67.4,1,
2018-01-01,12:30:00,heat,heatStage1On,auto,Away,71,71,69.6,26,,,0,300,300,,71.7,26,0,67.7,1,
2018-01-01,12:35:00,heat,heatStage1On,auto,Away,71,71,69.9,26,,,0,300,300,,71.9,26,0,68,1,
2018-01-01,12:40:00,heat,heatStage1On,auto,Away,71,71,70.1,26,,,0,300,300,,72.1,26,0,68.1,1,
2018-01-01,12:45:00,heat,heatStage1On,auto,Away,71,71,70.2,26,,,0,300,300,,72.3,26,0,68.1,1,
2018-01-01,12:50:00,heat,heatStage1On,auto,Away,71,71,70.3,26,,,0,300,300,,72.5,26,0,68.2,0,
2018-01-01,12:55:00,heat,heatStage1On,auto,Away,71,71,70.4,26,,,0,300,300,,72.6,26,0,68.3,0,
2018-01-01,13:00:00,heat,heatStage1On,auto,Away,71,71,70.3,26,,,0,300,300,,72.8,26,0,68.3,0,
2018-01-01,13:05:00,heat,heatStage1On,auto,Away,71,71,70.2,26,,,0,300,300,,72.9,26,0,68.4,0,
2018-01-01,13:10:00,heat,heatStage1On,auto,Away,71,71,70,26,,,0,300,300,,73,26,0,68.5,0,
2018-01-01,13:15:00,heat,heatStage1On,auto,Away,71,71,69.8,26,,,0,300,300,,73.2,26,0,68.6,0,
2018-01-01,13:20:00,heat,heatStage1On,auto,Away,71,71,70.2,26,,,0,300,300,,73.3,26,0,68.7,0,
2018-01-01,13:25:00,heat,heatStage1On,auto,Away,71,71,70.6,26,,,0,300,300,,73.4,26,0,68.8,0,
2018-01-01,13:30:00,heat,heatStage1On,auto,Away,71,71,71,26,,,0,15,60,,73.5,26,0,69,0,
2018-01-01,13:35:00,heat,heatOff,auto,Away,71,71,70.8,26,,,0,45,45,,72.8,26,0,68.9,0,
2018-01-01,13:40:00,heat,heatStage1On,auto,Away,78.1,66.4,70.3,26,,,0,135,165,,72.1,26,0,68.6,0,
2018-01-01,13:45:00,heat,heatOff,,Away,82,64,70,27,,,0,0,0,,72,27,0,68.2,0,
2018-01-01,13:50:00,heat,heatOff,,Away,82,64,69.6,27,,,0,0,0,,71.4,27,0,67.9,0,
2018-01-01,13:55:00,heat,heatOff,,Away,77.7,69.9,69.2,26,,,0,255,255,,70.9,26,0,67.6,1,
2018-01-01,14:00:00,heat,heatStage1On,smartHome,Away,77,71,69,26,,,0,300,300,,71.3,26,0,67.4,1,
2018-01-01,14:05:00,heat,heatStage1On,smartHome,Away,77,71,69.3,27,,,0,300,300,,72,27,0,67.8,1,
2018-01-01,14:10:00,heat,heatStage1On,smartHome,Away,77,71,69.4,26,,,0,300,300,,72.5,26,0,68.1,1,
2018-01-01,14:15:00,heat,heatStage1On,smartHome,Away,77,71,69.4,26,,,0,300,300,,72.9,26,0,68.5,1,
2018-01-01,14:20:00,heat,heatStage1On,smartHome,Away,77,71,69.1,26,,,0,300,300,,73.2,26,0,68.7,1,
2018-01-01,14:25:00,heat,heatStage1On,smartHome,Away,77,71,68.9,26,,,0,300,300,,73.4,26,0,68.9,1,
2018-01-01,14:30:00,heat,heatStage1On,smartHome,Away,77,71,69,26,,,0,300,300,,73.6,26,0,69,1,
2018-01-01,14:35:00,heat,heatStage1On,smartHome,Away,77,71,69.2,26,,,0,300,300,,73.8,26,0,69.2,1,
2018-01-01,14:40:00,heat,heatStage1On,smartHome,Away,77,71,69.4,26,,,0,300,300,,73.9,26,1,69.4,1,
2018-01-01,14:45:00,heat,heatStage1On,smartHome,Away,77,71,69.9,26,,,0,300,300,,74,26,1,69.6,1,
2018-01-01,14:50:00,heat,heatStage1On,smartHome,Away,77,71,70.8,27,,,0,135,180,,74.2,27,1,69.9,1,
2018-01-01,14:55:00,heat,heatOff,smartHome,Away,77,71,71.1,26,,,0,0,0,,74,26,0,70,1,
2018-01-01,15:00:00,heat,heatOff,smartHome,Away,77,71,70.8,26,,,0,0,0,,73.2,26,0,69.5,1,
2018-01-01,15:05:00,heat,heatOff,smartHome,Away,77,71,70.4,26,,,0,270,270,,72.4,26,1,69,1,
2018-01-01,15:10:00,heat,heatStage1On,smartHome,Away,77,71,70.6,27,,,0,180,225,,72.7,27,0,68.7,1,
2018-01-01,15:15:00,heat,heatOff,smartHome,Away,77,71,71,26,,,0,0,0,,73.1,26,0,68.9,0,
2018-01-01,15:20:00,heat,heatOff,smartHome,Away,77,71,70.6,26,,,0,75,75,,72.4,26,0,68.8,0,
2018-01-01,15:25:00,heat,heatStage1On,smartHome,Away,77,71,70.1,26,,,0,300,300,,72,26,0,68.3,0,
2018-01-01,15:30:00,heat,heatStage1On,smartHome,Away,77,71,70.5,27,,,0,210,255,,72.6,27,0,68.3,0,
2018-01-01,15:35:00,heat,heatOff,smartHome,Away,77,71,70.8,26,,,0,0,0,,73.1,26,0,68.7,0,
2018-01-01,15:40:00,heat,heatOff,smartHome,Away,77,71,70.5,26,,,0,105,105,,72.4,26,0,68.7,1,
2018-01-01,15:45:00,heat,heatStage1On,smartHome,Away,77,71,70.1,26,,,0,300,300,,72.1,26,1,68.4,1,
2018-01-01,15:50:00,heat,heatStage1On,smartHome,Away,77,71,70.6,27,,,0,165,210,,72.7,27,0,68.5,1,
2018-01-01,15:55:00,heat,heatOff,smartHome,Away,77,71,70.7,25,,,0,90,90,,72.9,25,0,68.5,0,
2018-01-01,16:00:00,heat,heatStage1On,smartHome,Away,77,71,69.9,25,,,0,300,300,,72.2,25,1,67.6,1,
2018-01-01,16:05:00,heat,heatStage1On,smartHome,Away,77,71,70.3,27,,,0,300,300,,72.9,27,1,67.7,1,
2018-01-01,16:10:00,heat,heatStage1On,smartHome,Away,77,71,71.2,28,,,0,75,120,,74,28,1,68.5,1,
2018-01-01,16:15:00,heat,heatOff,smartHome,Away,77,71,71.6,28,,,0,0,0,,74.1,28,1,69.1,1,
2018-01-01,16:20:00,heat,heatOff,smartHome,Away,77,71,71.1,27,,,0,0,0,,73.4,27,1,68.9,1,
2018-01-01,16:25:00,heat,heatOff,smartHome,Away,77,71,70.6,27,,,0,45,45,,72.8,27,0,68.5,1,
2018-01-01,16:30:00,heat,heatStage1On,smartHome,Away,77,71,70.4,27,,,0,300,300,,72.5,27,0,68.3,1,
2018-01-01,16:35:00,heat,heatStage1On,smartHome,Away,77,71,70.8,27,,,0,90,135,,73.1,27,0,68.5,1,
2018-01-01,16:40:00,heat,heatOff,smartHome,Away,77,71,71.1,28,,,0,0,0,,73.4,28,0,68.9,1,
2018-01-01,16:45:00,heat,heatOff,smartHome,Away,77,71,70.8,27,,,0,45,45,,72.8,27,0,68.8,1,
2018-01-01,16:50:00,heat,heatStage1On,smartHome,Away,77,71,70.4,27,,,0,300,300,,72.5,27,0,68.4,0,
2018-01-01,16:55:00,heat,heatStage1On,smartHome,Away,77,71,70.5,27,,,0,210,255,,73.1,27,0,68.4,0,
2018-01-01,17:00:00,heat,heatOff,smartHome,Away,77,71,70.8,28,,,0,0,0,,73.6,28,0,68.9,0,
2018-01-01,17:05:00,heat,heatOff,smartHome,Away,77,71,70.3,26,,,0,210,210,,73.3,26,0,68.8,0,
2018-01-01,17:10:00,heat,heatStage1On,smartHome,Away,77,71,69.8,26,,,0,300,300,,73.3,26,0,68.7,0,
