#,Thermostat,identifier,511819850891
#,Thermostat,name,Main Floor
#,Start,date,2018-09-01
#,End,date,2018-09-30

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Main Floor Remote 1 (F),Main Floor Remote 12
2018-09-01,01:35:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.5,0,0,0,0,,77.8,50,0,78.6,0,
2018-09-01,01:40:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.5,0,0,0,0,,77.9,50,0,78.6,0,
2018-09-01,01:45:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.5,0,0,0,0,,77.9,50,0,78.6,0,
2018-09-01,01:50:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.5,0,0,0,0,,77.9,50,0,78.6,0,
2018-09-01,01:55:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.5,0,0,0,0,,77.9,50,0,78.6,0,
2018-09-01,02:00:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.4,0,0,0,0,,77.9,50,0,78.6,0,
2018-09-01,02:05:00,cool,compressorCoolOff,,Sleep,79,65,78.2,50,80.4,0,0,0,0,,77.9,50,0,78.6,0,
2018-09-01,02:10:00,cool,compressorCoolOff,,Sleep,79,65,78.3,50,80.4,0,0,0,0,,78,50,0,78.6,0,
2018-09-01,02:15:00,cool,compressorCoolOff,,Sleep,79,65,78.3,50,80.4,0,0,0,0,,78,50,0,78.7,0,
2018-09-01,02:20:00,cool,compressorCoolOff,,Sleep,79,65,78.4,50,80.4,0,0,0,0,,78,50,0,78.8,0,
2018-09-01,02:25:00,cool,compressorCoolOff,,Sleep,79,65,78.4,50,80.4,0,0,0,0,,78,50,0,78.8,0,
2018-09-01,02:30:00,cool,compressorCoolOff,,Sleep,79,65,78.4,51,79.7,0,0,0,0,,78,51,0,78.8,0,
2018-09-01,02:35:00,cool,compressorCoolOff,,Sleep,79,65,78.4,51,79.7,0,0,0,0,,78.1,51,0,78.8,0,
2018-09-01,02:40:00,cool,compressorCoolOff,,Sleep,79,65,78.4,51,79.7,0,0,0,0,,78.1,51,0,78.9,0,
2018-09-01,02:45:00,cool,compressorCoolOff,,Sleep,79,65,78.5,51,79.7,0,0,0,0,,78.1,51,0,79,0,
2018-09-01,02:50:00,cool,compressorCoolOff,,Sleep,79,65,78.5,51,79.7,0,0,0,0,,78.1,51,0,79,0,
2018-09-01,02:55:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,79.7,0,0,0,0,,78.2,51,0,79,0,
2018-09-01,03:00:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.6,0,0,0,0,,78.2,51,0,79,0,
2018-09-01,03:05:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.6,0,0,0,0,,78.2,51,0,79,0,
2018-09-01,03:10:00,cool,compressorCoolOff,,Sleep,79,65,78.5,50,78.6,0,0,0,0,,78.2,50,0,78.9,0,
2018-09-01,03:15:00,cool,compressorCoolOff,,Sleep,79,65,78.5,50,78.6,0,0,0,0,,78.2,50,0,78.8,0,
2018-09-01,03:20:00,cool,compressorCoolOff,,Sleep,79,65,78.5,50,78.6,0,0,0,0,,78.2,50,0,78.8,0,
2018-09-01,03:25:00,cool,compressorCoolOff,,Sleep,79,65,78.5,50,78.6,0,0,0,0,,78.2,50,0,78.8,0,
2018-09-01,03:30:00,cool,compressorCoolOff,,Sleep,79,65,78.5,51,78.2,0,0,0,0,,78.2,51,0,78.8,0,
2018-09-01,03:35:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.2,0,0,0,0,,78.2,51,0,79,0,
2018-09-01,03:40:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.2,0,0,0,0,,78.2,51,0,79,0,
2018-09-01,03:45:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.2,0,0,0,0,,78.3,51,0,79,0,
2018-09-01,03:50:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.2,0,0,0,0,,78.3,51,0,79,0,
2018-09-01,03:55:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.2,0,0,0,0,,78.3,51,0,79,0,
2018-09-01,04:00:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.8,0,0,0,0,,78.3,51,0,79,0,
2018-09-01,04:05:00,cool,compressorCoolOff,,Sleep,79,65,78.6,51,78.8,0,0,0,0,,78.3,51,0,79,0,
2018-09-01,04:10:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,78.8,0,0,0,0,,78.4,51,0,79,0,
2018-09-01,04:15:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,78.8,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:20:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,78.8,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:25:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,78.8,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:30:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,77.9,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:35:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,77.9,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:40:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,77.9,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:45:00,cool,compressorCoolOff,,Sleep,79,65,78.7,51,77.9,0,0,0,0,,78.4,51,0,79.1,0,
2018-09-01,04:50:00,cool,compressorCoolOff,,Sleep,79,65,78.8,51,77.9,0,0,0,0,,78.5,51,0,79.1,0,
2018-09-01,04:55:00,cool,compressorCoolOff,,Sleep,79,65,78.8,51,77.9,0,0,0,0,,78.5,51,0,79.1,0,
2018-09-01,05:00:00,cool,compressorCoolOff,,Sleep,79,65,78.8,51,76.8,0,0,0,0,,78.5,51,0,79.1,0,
2018-09-01,05:05:00,cool,compressorCoolOff,,Sleep,79,65,78.8,51,76.8,0,0,0,0,,78.5,51,0,79.1,0,
2018-09-01,05:10:00,cool,compressorCoolOff,,Sleep,79,65,78.8,51,76.8,0,0,0,0,,78.5,51,0,79.1,0,
2018-09-01,05:15:00,cool,compressorCoolOff,,Sleep,79,65,78.8,51,76.8,0,0,0,0,,78.5,51,0,79.1,0,
2018-09-01,05:20:00,cool,compressorCoolOff,,Sleep,79,65,78.7,50,76.8,0,0,0,0,,78.5,50,0,79,0,
2018-09-01,05:25:00,cool,compressorCoolOff,,Sleep,79,65,78.7,50,76.8,0,0,0,0,,78.5,50,0,79,0,
2018-09-01,05:30:00,cool,compressorCoolOff,,Sleep,79,65,78.7,50,76.3,0,0,0,0,,78.5,50,0,79,1,
2018-09-01,05:35:00,cool,compressorCoolOff,,Sleep,79,65,78.7,50,76.3,0,0,0,0,,78.5,50,0,79,1,
2018-09-01,05:40:00,cool,compressorCoolOff,,Sleep,79,65,78.8,50,76.3,0,0,0,0,,78.6,50,0,79.1,1,
2018-09-01,05:45:00,cool,compressorCoolOff,,Sleep,79,65,78.9,50,76.3,0,0,0,0,,78.6,50,0,79.1,0,
2018-09-01,05:50:00,cool,compressorCoolOff,,Sleep,79,65,78.9,50,76.3,0,0,0,0,,78.6,50,0,79.1,0,
2018-09-01,05:55:00,cool,compressorCoolOff,,Sleep,79,65,78.9,51,76.3,0,0,0,0,,78.6,51,0,79.1,0,
2018-09-01,06:00:00,cool,compressorCoolOff,,Sleep,79,65,79,51,76.2,0,0,0,0,,78.7,51,0,79.1,0,
2018-09-01,06:05:00,cool,compressorCoolOff,,Sleep,79,65,79.1,50,76.2,0,0,0,0,,78.6,50,0,79.1,0,
2018-09-01,06:10:00,cool,compressorCoolOff,,Sleep,79,65,79.1,50,76.2,0,0,0,0,,78.7,50,0,79.2,0,
2018-09-01,06:15:00,cool,compressorCoolOff,,Sleep,79,65,79.2,50,76.2,0,0,0,0,,78.7,50,0,79.3,0,
2018-09-01,06:20:00,cool,compressorCoolOff,,Sleep,79,65,79.1,50,76.2,0,0,0,0,,78.8,50,0,79.3,0,
2018-09-01,06:25:00,cool,compressorCoolOff,,Sleep,79,65,79.1,50,76.2,0,0,0,0,,78.8,50,0,79.3,0,
2018-09-01,06:30:00,cool,compressorCoolOff,,Sleep,79,65,79,50,75.6,0,0,0,0,,78.7,50,0,79.3,0,
2018-09-01,06:35:00,cool,compressorCoolOff,,Sleep,79,65,79,50,75.6,0,0,0,0,,78.7,50,0,79.3,1,
2018-09-01,06:40:00,cool,compressorCoolOff,,Sleep,79,65,79,50,75.6,0,0,0,0,,78.7,50,0,79.3,1,
2018-09-01,06:45:00,cool,compressorCoolOff,,Sleep,79,65,79,50,75.6,0,0,0,0,,78.7,50,0,79.3,1,
2018-09-01,06:50:00,cool,compressorCoolOff,,Sleep,79,65,79.1,50,75.6,0,0,0,0,,78.8,50,0,79.3,1,
2018-09-01,06:55:00,cool,compressorCoolOff,,Sleep,79,65,79.2,50,75.6,0,0,0,0,,78.8,50,0,79.3,0,
2018-09-01,07:00:00,cool,compressorCoolOff,,Sleep,79,65,79.2,50,75.8,0,0,0,0,,78.8,50,0,79.3,0,
2018-09-01,07:05:00,cool,compressorCoolOff,,Sleep,79,65,79.3,50,75.8,0,15,0,15,,78.8,50,0,79.3,0,
2018-09-01,07:10:00,cool,compressorCoolStage1On,,Sleep,79,65,79.4,49,75.8,0,300,0,300,,78.8,49,0,79.4,0,
2018-09-01,07:15:00,cool,compressorCoolStage1On,,Sleep,79,65,79.1,47,75.8,0,300,0,300,,78.4,47,0,79.1,0,
2018-09-01,07:20:00,cool,compressorCoolStage1On,(SmartRecovery),Sleep,79,65,78.4,46,75.8,0,300,0,300,,77.8,46,0,78.4,0,
2018-09-01,07:25:00,cool,compressorCoolStage1On,(SmartRecovery),Sleep,79,65,77.6,46,75.8,0,300,0,300,,77.2,46,0,77.7,1,
2018-09-01,07:30:00,cool,compressorCoolStage1On,(SmartRecovery),Sleep,79,65,77.3,46,75.9,0,300,0,300,,76.8,46,0,77.3,1,
2018-09-01,07:35:00,cool,compressorCoolStage1On,(SmartRecovery),Sleep,79,65,76.9,45,75.9,0,300,0,300,,76.4,45,0,76.9,1,
2018-09-01,07:40:00,cool,compressorCoolStage1On,(SmartRecovery),Sleep,79,65,76.5,45,75.9,0,300,0,300,,76.1,45,0,76.5,1,
2018-09-01,07:45:00,cool,compressorCoolStage1On,(SmartRecovery),Sleep,79,65,76.1,45,75.9,0,285,0,300,,75.8,45,0,76.1,0,
2018-09-01,07:50:00,cool,compressorCoolOff,,Sleep,79,65,75.8,45,75.9,0,0,0,30,,75.6,45,0,75.8,0,
2018-09-01,07:55:00,cool,compressorCoolOff,,Sleep,77,68.9,75.8,45,75.9,0,0,0,0,,75.8,45,0,75.8,1,
2018-09-01,08:00:00,cool,compressorCoolOff,,Home,76,71,76.2,46,76.7,0,60,0,60,,76.3,46,0,76.2,1,
2018-09-01,08:05:00,cool,compressorCoolStage1On,,Home,76,71,76.5,46,76.7,0,300,0,300,,76.5,46,0,76.5,1,
2018-09-01,08:10:00,cool,compressorCoolStage1On,,Home,76,71,76.3,45,76.7,0,195,0,240,,76.2,45,0,76.3,1,
2018-09-01,08:15:00,cool,compressorCoolOff,,Home,76,71,75.9,45,76.7,0,0,0,0,,75.9,45,0,75.9,0,
2018-09-01,08:20:00,cool,compressorCoolOff,,Home,76,71,75.9,46,76.7,0,0,0,0,,76,46,0,75.9,0,
2018-09-01,08:25:00,cool,compressorCoolOff,,Home,76,71,76.3,46,76.7,0,0,0,0,,76.4,46,0,76.3,0,
2018-09-01,08:30:00,cool,compressorCoolOff,,Home,76,71,76.5,46,78,0,165,0,165,,76.7,46,0,76.5,0,
2018-09-01,08:35:00,cool,compressorCoolStage1On,,Home,76,71,76.7,46,78,0,300,0,300,,76.7,46,0,76.7,0,
2018-09-01,08:40:00,cool,compressorCoolStage1On,,Home,76,71,76.3,45,78,0,300,0,300,,76.1,45,0,76.3,0,
2018-09-01,08:45:00,cool,compressorCoolOff,,Home,76,71,75.7,44,78,0,0,0,45,,75.7,44,0,75.7,1,
2018-09-01,08:50:00,cool,compressorCoolOff,,Home,76,71,75.6,45,78,0,0,0,0,,75.7,45,0,75.6,1,
2018-09-01,08:55:00,cool,compressorCoolOff,,Home,76,71,76,46,78,0,0,0,0,,76.1,46,0,76,1,
2018-09-01,09:00:00,cool,compressorCoolOff,,Home,76,71,76.4,46,79.9,0,75,0,75,,76.4,46,0,76.4,1,
2018-09-01,09:05:00,cool,compressorCoolStage1On,,Home,76,71,76.5,46,79.9,0,300,0,300,,76.5,46,0,76.5,1,
2018-09-01,09:10:00,cool,compressorCoolStage1On,,Home,76,71,76.2,45,79.9,0,210,0,255,,76,45,0,76.2,0,
2018-09-01,09:15:00,cool,compressorCoolOff,,Home,76,71,75.5,45,79.9,0,0,0,0,,75.6,45,0,75.5,0,
2018-09-01,09:20:00,cool,compressorCoolOff,,Home,76,71,75.5,46,79.9,0,0,0,0,,75.8,46,0,75.5,0,
2018-09-01,09:25:00,cool,compressorCoolOff,,Home,76,71,76,46,79.9,0,0,0,0,,76.2,46,0,76,0,
2018-09-01,09:30:00,cool,compressorCoolOff,,Home,76,71,76.3,46,81.5,0,0,0,0,,76.5,46,0,76.3,0,
2018-09-01,09:35:00,cool,compressorCoolOff,,Home,76,71,76.5,46,81.5,0,195,0,195,,76.7,46,0,76.5,0,
2018-09-01,09:40:00,cool,compressorCoolStage1On,,Home,76,71,76.5,46,81.5,0,300,0,300,,76.5,46,0,76.5,0,
2018-09-01,09:45:00,cool,compressorCoolStage1On,,Home,76,71,75.9,45,81.5,0,60,0,105,,75.9,45,0,75.9,0,
2018-09-01,09:50:00,cool,compressorCoolOff,,Home,76,71,75.6,46,81.5,0,0,0,0,,75.8,46,0,75.6,1,
2018-09-01,09:55:00,cool,compressorCoolOff,,Home,76,71,75.9,46,81.5,0,0,0,0,,76.1,46,0,75.9,1,
2018-09-01,10:00:00,cool,compressorCoolOff,,Home,76,71,76.4,46,83.6,0,15,0,15,,76.4,46,0,76.4,1,
2018-09-01,10:05:00,cool,compressorCoolStage1On,,Home,76,71,76.6,46,83.6,0,300,0,300,,76.6,46,0,76.6,1,
2018-09-01,10:10:00,cool,compressorCoolStage1On,,Home,76,71,76.4,45,83.6,0,270,0,300,,76.2,45,0,76.4,0,
2018-09-01,10:15:00,cool,compressorCoolOff,,Home,76,71,75.9,45,83.6,0,0,0,15,,75.7,45,0,75.9,0,
2018-09-01,10:20:00,cool,compressorCoolOff,,Home,76,71,75.7,46,83.6,0,0,0,0,,75.7,46,0,75.7,0,
2018-09-01,10:25:00,cool,compressorCoolOff,,Home,79.9,66.4,76,46,83.6,0,0,0,0,,76,46,0,76,0,
2018-09-01,10:30:00,cool,compressorCoolOff,,Away,82,64,76.2,46,85.2,0,0,0,0,,76.3,46,0,76.2,0,
2018-09-01,10:35:00,cool,compressorCoolOff,,Away,82,64,76.4,47,85.2,0,0,0,0,,76.5,47,0,76.5,0,
2018-09-01,10:40:00,cool,compressorCoolOff,,Away,82,64,76.7,47,85.2,0,0,0,0,,76.6,47,0,76.8,0,
2018-09-01,10:45:00,cool,compressorCoolOff,,Away,82,64,76.9,47,85.2,0,0,0,0,,76.8,47,0,77,0,
2018-09-01,10:50:00,cool,compressorCoolOff,,Away,82,64,77,47,85.2,0,0,0,0,,76.9,47,0,77.1,0,
2018-09-01,10:55:00,cool,compressorCoolOff,,Away,82,64,77.1,47,85.2,0,0,0,0,,77,47,0,77.2,0,
2018-09-01,11:00:00,cool,compressorCoolOff,,Away,82,64,77.2,47,88,0,0,0,0,,77.1,47,0,77.3,0,
2018-09-01,11:05:00,cool,compressorCoolOff,,Away,82,64,77.2,47,88,0,0,0,0,,77.2,47,0,77.4,0,
2018-09-01,11:10:00,cool,compressorCoolOff,,Away,82,64,77.3,47,88,0,0,0,0,,77.2,47,0,77.5,0,
2018-09-01,11:15:00,cool,compressorCoolOff,,Away,82,64,77.4,47,88,0,0,0,0,,77.3,47,0,77.5,0,
2018-09-01,11:20:00,cool,compressorCoolOff,,Away,82,64,77.5,47,88,0,0,0,0,,77.4,47,0,77.6,0,
2018-09-01,11:25:00,cool,compressorCoolOff,,Away,82,64,77.5,48,88,0,0,0,0,,77.5,48,0,77.7,0,
2018-09-01,11:30:00,cool,compressorCoolOff,,Away,82,64,77.6,48,89.2,0,0,0,0,,77.5,48,0,77.8,0,
2018-09-01,11:35:00,cool,compressorCoolOff,,Away,82,64,77.7,48,89.2,0,0,0,0,,77.6,48,0,77.8,0,
2018-09-01,11:40:00,cool,compressorCoolOff,,Away,82,64,77.8,48,89.2,0,0,0,0,,77.6,48,0,78,0,
2018-09-01,11:45:00,cool,compressorCoolOff,,Away,82,64,77.8,48,89.2,0,0,0,0,,77.6,48,0,78,0,
2018-09-01,11:50:00,cool,compressorCoolOff,,Away,82,64,77.8,48,89.2,0,0,0,0,,77.6,48,0,78,0,
2018-09-01,11:55:00,cool,compressorCoolOff,,Away,82,64,77.8,48,89.2,0,0,0,0,,77.6,48,0,78,0,
2018-09-01,12:00:00,cool,compressorCoolOff,,Away,82,64,77.8,48,89.2,0,0,0,0,,77.6,48,0,78,0,
2018-09-01,12:05:00,cool,compressorCoolOff,,Away,82,64,77.9,48,89.2,0,0,0,0,,77.7,48,0,78.2,0,
2018-09-01,12:10:00,cool,compressorCoolOff,,Away,82,64,78,48,89.2,0,0,0,0,,77.8,48,0,78.2,0,
2018-09-01,12:15:00,cool,compressorCoolOff,,Away,82,64,78,48,89.2,0,0,0,0,,77.9,48,0,78.2,0,
2018-09-01,12:20:00,cool,compressorCoolOff,,Away,82,64,78,48,89.2,0,0,0,0,,77.9,48,0,78.2,0,
2018-09-01,12:25:00,cool,compressorCoolOff,,Away,82,64,78,48,89.2,0,0,0,0,,77.9,48,0,78.2,0,
2018-09-01,12:30:00,cool,compressorCoolOff,,Away,82,64,78.1,49,90.5,0,0,0,0,,78,49,0,78.3,0,
2018-09-01,12:35:00,cool,compressorCoolOff,,Away,82,64,78.2,50,90.5,0,0,0,0,,78,50,0,78.4,0,
2018-09-01,12:40:00,cool,compressorCoolOff,,Away,82,64,78.2,50,90.5,0,0,0,0,,78,50,0,78.5,0,
2018-09-01,12:45:00,cool,compressorCoolOff,,Away,82,64,78.3,49,90.5,0,0,0,0,,78,49,0,78.6,0,
2018-09-01,12:50:00,cool,compressorCoolOff,,Away,82,64,78.3,50,90.5,0,0,0,0,,78,50,0,78.6,0,
2018-09-01,12:55:00,cool,compressorCoolOff,,Away,82,64,78.3,50,90.5,0,0,0,0,,78.1,50,0,78.6,0,
2018-09-01,13:00:00,cool,compressorCoolOff,,Away,82,64,78.4,50,91.3,0,0,0,0,,78.1,50,0,78.8,0,
2018-09-01,13:05:00,cool,compressorCoolOff,,Away,82,64,78.4,50,91.3,0,0,0,0,,78.1,50,0,78.8,0,
2018-09-01,13:10:00,cool,compressorCoolOff,,Away,82,64,78.5,50,91.3,0,0,0,0,,78.2,50,0,78.8,0,
2018-09-01,13:15:00,cool,compressorCoolOff,,Away,81.4,64.7,78.5,49,91.3,0,30,0,30,,78.2,49,0,78.8,1,
2018-09-01,13:20:00,cool,compressorCoolStage1On,smartHome,Away,76,71,78.5,49,91.3,0,300,0,300,,78.2,49,0,78.9,1,
2018-09-01,13:25:00,cool,compressorCoolStage1On,smartHome,Away,76,71,78.2,48,91.3,0,300,0,300,,77.7,48,0,78.6,1,
2018-09-01,13:30:00,cool,compressorCoolStage1On,smartHome,Away,76,71,77.6,48,92.4,0,300,0,300,,77.2,48,0,77.9,1,
2018-09-01,13:35:00,cool,compressorCoolStage1On,smartHome,Away,76,71,77,47,92.4,0,300,0,300,,76.6,47,0,77.2,0,
2018-09-01,13:40:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.5,47,92.4,0,300,0,300,,76.2,47,0,76.6,0,
2018-09-01,13:45:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.1,47,92.4,0,135,0,180,,75.9,47,0,76.1,0,
2018-09-01,13:50:00,cool,compressorCoolOff,smartHome,Away,76,71,76,47,92.4,0,0,0,0,,75.9,47,0,76,0,
2018-09-01,13:55:00,cool,compressorCoolOff,smartHome,Away,76,71,76.3,47,92.4,0,195,0,195,,76.3,47,0,76.3,0,
2018-09-01,14:00:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.6,47,92.2,0,300,0,300,,76.5,47,0,76.6,0,
2018-09-01,14:05:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.4,47,92.2,0,300,0,300,,76.1,47,0,76.4,0,
2018-09-01,14:10:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76,47,92.2,0,45,0,90,,75.7,47,0,76,0,
2018-09-01,14:15:00,cool,compressorCoolOff,smartHome,Away,76,71,75.8,47,92.2,0,0,0,0,,75.8,47,0,75.8,0,
2018-09-01,14:20:00,cool,compressorCoolOff,smartHome,Away,76,71,76.3,47,92.2,0,15,0,15,,76.3,47,0,76.3,0,
2018-09-01,14:25:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.7,48,92.2,0,300,0,300,,76.6,48,0,76.7,0,
2018-09-01,14:30:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.8,47,93.2,0,300,0,300,,76.4,47,0,76.8,0,
2018-09-01,14:35:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.3,47,93.2,0,225,0,270,,75.9,47,0,76.3,0,
2018-09-01,14:40:00,cool,compressorCoolOff,smartHome,Away,76,71,75.9,47,93.2,0,0,0,0,,75.6,47,0,75.9,0,
2018-09-01,14:45:00,cool,compressorCoolOff,smartHome,Away,76,71,75.9,47,93.2,0,0,0,0,,75.9,47,0,75.9,0,
2018-09-01,14:50:00,cool,compressorCoolOff,smartHome,Away,76,71,76.4,47,93.2,0,135,0,135,,76.4,47,0,76.4,0,
2018-09-01,14:55:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.8,47,93.2,0,300,0,300,,76.5,47,0,76.8,0,
2018-09-01,15:00:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.6,47,94.1,0,300,0,300,,76.1,47,0,76.6,0,
2018-09-01,15:05:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76,47,94.1,0,120,0,165,,75.6,47,0,76,0,
2018-09-01,15:10:00,cool,compressorCoolOff,smartHome,Away,76,71,75.8,47,94.1,0,0,0,0,,75.6,47,0,75.8,0,
2018-09-01,15:15:00,cool,compressorCoolOff,smartHome,Away,76,71,76.2,47,94.1,0,0,0,0,,76,47,0,76.2,0,
2018-09-01,15:20:00,cool,compressorCoolOff,smartHome,Away,76,71,76.6,47,94.1,0,240,0,240,,76.4,47,0,76.6,0,
2018-09-01,15:25:00,cool,compressorCoolStage1On,smartHome,Away,76,71,76.7,47,94.1,0,300,0,300,,76.3,47,0,76.7,0,
2018-09-01,15:30:00,cool,compressorCoolStage1On,smartHome,Away,77.8,68.9,76.2,47,94.5,0,210,0,240,,75.9,47,0,76.2,0,
2018-09-01,15:35:00,cool,compressorCoolOff,,Away,82,64,75.8,47,94.5,0,0,0,0,,75.7,47,0,75.8,0,
2018-09-01,15:40:00,cool,compressorCoolOff,,Away,82,64,76.2,47,94.5,0,0,0,0,,75.9,47,0,76.2,0,
2018-09-01,15:45:00,cool,compressorCoolOff,,Away,82,64,76.6,49,94.5,0,0,0,0,,76.3,49,0,76.6,0,
2018-09-01,15:50:00,cool,compressorCoolOff,,Away,82,64,77.1,49,94.5,0,0,0,0,,76.7,49,0,77.1,0,
2018-09-01,15:55:00,cool,compressorCoolOff,,Away,76,64,77.3,48,94.5,0,255,0,255,,76.9,48,0,77.3,0,
2018-09-01,16:00:00,cool,compressorCoolStage1On,auto,Home,75,64,77.4,47,95.2,0,300,0,300,,76.7,47,0,77.4,0,
2018-09-01,16:05:00,cool,compressorCoolStage1On,auto,Home,75,64,76.9,47,95.2,0,300,0,300,,76.2,47,0,76.9,0,
2018-09-01,16:10:00,cool,compressorCoolStage1On,auto,Home,75,64,76.4,47,95.2,0,300,0,300,,75.8,47,0,76.4,0,
2018-09-01,16:15:00,cool,compressorCoolStage1On,auto,Home,75,64,76,47,95.2,0,300,0,300,,75.6,47,0,76,1,
2018-09-01,16:20:00,cool,compressorCoolStage1On,auto,Home,75,64,75.6,47,95.2,0,300,0,300,,75.3,47,0,75.6,1,
