#,Thermostat,identifier,511819850891
#,Thermostat,name,Main Floor
#,Start,date,2018-02-01
#,End,date,2018-02-28

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Main Floor Remote 1 (F),Main Floor Remote 12
2018-02-01,05:05:00,heat,heatOff,,Sleep,79,65,68.5,38,,,0,0,0,,69,38,0,68.1,0,
2018-02-01,05:10:00,heat,heatOff,,Sleep,79,65,68.5,38,,,0,0,0,,69,38,0,68.1,0,
2018-02-01,05:15:00,heat,heatOff,,Sleep,79,65,68.5,38,,,0,0,0,,69,38,0,68.1,0,
2018-02-01,05:20:00,heat,heatOff,,Sleep,79,65,68.5,38,,,0,0,0,,69,38,0,68.1,0,
2018-02-01,05:25:00,heat,heatOff,,Sleep,79,65,68.5,38,,,0,0,0,,69,38,0,68,0,
2018-02-01,05:30:00,heat,heatOff,,Sleep,79,65,68.4,38,,,0,0,0,,68.9,38,0,68,0,
2018-02-01,05:35:00,heat,heatOff,,Sleep,79,65,68.4,38,,,0,0,0,,68.9,38,0,68,0,
2018-02-01,05:40:00,heat,heatOff,,Sleep,79,65,68.4,38,,,0,0,0,,68.9,38,0,68,0,
2018-02-01,05:45:00,heat,heatOff,,Sleep,79,65,68.4,38,,,0,0,0,,68.9,38,0,68,0,
2018-02-01,05:50:00,heat,heatOff,,Sleep,79,65,68.4,38,,,0,45,45,,68.9,38,0,68,0,
2018-02-01,05:55:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.4,38,,,0,300,300,,69,38,0,68,0,
2018-02-01,06:00:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,68.7,37,,,0,300,300,,69.6,37,0,68,0,
2018-02-01,06:05:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.3,37,,,0,300,300,,70.4,37,0,68.5,0,
2018-02-01,06:10:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,69.8,37,,,0,300,300,,71.2,37,0,69.1,0,
2018-02-01,06:15:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,70.2,36,,,0,300,300,,71.8,36,0,69.7,0,
2018-02-01,06:20:00,heat,heatStage1On,(SmartRecovery),Sleep,79,65,70.5,36,,,0,300,300,,72.3,36,0,70.2,0,
2018-02-01,06:25:00,heat,heatStage1On,(SmartRecovery),Sleep,78.5,66.5,70.7,36,,,0,165,210,,72.7,36,0,70.6,0,
2018-02-01,06:30:00,heat,heatOff,,Home,77,71,70.9,35,,,0,0,0,,72.8,35,0,70.9,0,
2018-02-01,06:35:00,heat,heatOff,,Home,77,71,70.9,35,,,0,0,0,,72.2,35,0,70.9,0,
2018-02-01,06:40:00,heat,heatOff,,Home,77,71,70.6,36,,,0,195,195,,71.7,36,0,70.6,0,
2018-02-01,06:45:00,heat,heatStage1On,,Home,77,71,70.5,37,,,0,300,300,,71.8,37,0,70.5,0,
2018-02-01,06:50:00,heat,heatStage1On,,Home,77,71,70.8,36,,,0,75,120,,72.5,36,0,70.8,0,
2018-02-01,06:55:00,heat,heatOff,,Home,77,71,71.1,35,,,0,0,0,,72.7,35,0,71.1,0,
2018-02-01,07:00:00,heat,heatOff,,Home,77,71,71,36,,,0,0,0,,72.2,36,0,71,0,
2018-02-01,07:05:00,heat,heatOff,,Home,77,71,70.8,36,,,0,0,0,,71.9,36,0,70.8,0,
2018-02-01,07:10:00,heat,heatOff,,Home,77,71,70.6,37,,,0,30,30,,71.6,37,0,70.6,0,
2018-02-01,07:15:00,heat,heatStage1On,,Home,77,71,70.5,37,,,0,300,300,,71.5,37,0,70.5,0,
2018-02-01,07:20:00,heat,heatStage1On,,Home,77,71,70.5,37,,,0,225,270,,72.1,37,0,70.5,0,
2018-02-01,07:25:00,heat,heatOff,,Home,77,71,70.7,36,,,0,0,0,,72.8,36,0,70.7,0,
2018-02-01,07:30:00,heat,heatOff,,Home,77,71,71,36,,,0,0,0,,72.5,36,0,71,1,
2018-02-01,07:35:00,heat,heatOff,,Home,77,71,70.7,37,,,0,0,0,,72.1,37,0,70.7,1,
2018-02-01,07:40:00,heat,heatOff,,Home,77,71,70.6,38,,,0,60,60,,71.8,38,0,70.6,0,
2018-02-01,07:45:00,heat,heatStage1On,,Home,77,71,70.5,38,,,0,300,300,,71.7,38,0,70.5,0,
2018-02-01,07:50:00,heat,heatStage1On,,Home,77,71,70.6,37,,,0,210,255,,72.4,37,0,70.6,0,
2018-02-01,07:55:00,heat,heatOff,,Home,78.2,69.2,71,37,,,0,0,0,,73.1,37,1,71,0,
2018-02-01,08:00:00,heat,heatOff,,Away,82,64,71.4,38,,,0,0,0,,72.8,38,0,71.2,0,
2018-02-01,08:05:00,heat,heatOff,,Away,82,64,71.4,38,,,0,0,0,,72.4,38,0,71,0,
2018-02-01,08:10:00,heat,heatOff,,Away,82,64,71.3,38,,,0,0,0,,72.1,38,0,70.9,0,
2018-02-01,08:15:00,heat,heatOff,,Away,82,64,71.3,39,,,0,0,0,,71.9,39,0,70.9,0,
2018-02-01,08:20:00,heat,heatOff,,Away,82,64,71.3,39,,,0,0,0,,71.8,39,0,70.7,0,
2018-02-01,08:25:00,heat,heatOff,,Away,82,64,71.2,39,,,0,0,0,,71.6,39,0,70.5,0,
2018-02-01,08:30:00,heat,heatOff,,Away,82,64,71.1,39,,,0,0,0,,71.5,39,0,70.5,0,
2018-02-01,08:35:00,heat,heatOff,,Away,82,64,70.9,39,,,0,0,0,,71.4,39,0,70.3,0,
2018-02-01,08:40:00,heat,heatOff,,Away,82,64,70.7,39,,,0,0,0,,71.3,39,0,70.1,0,
2018-02-01,08:45:00,heat,heatOff,,Away,82,64,70.6,39,,,0,0,0,,71.3,39,0,70,0,
2018-02-01,08:50:00,heat,heatOff,,Away,82,64,70.6,39,,,0,0,0,,71.2,39,0,70,0,
2018-02-01,08:55:00,heat,heatOff,,Away,82,64,70.5,39,,,0,0,0,,71.1,39,0,69.9,0,
2018-02-01,09:00:00,heat,heatOff,,Away,82,64,70.4,39,,,0,0,0,,71.1,39,0,69.8,0,
2018-02-01,09:05:00,heat,heatOff,,Away,82,64,70.4,39,,,0,0,0,,71,39,0,69.8,0,
2018-02-01,09:10:00,heat,heatOff,,Away,82,64,70.3,39,,,0,0,0,,70.9,39,0,69.8,0,
2018-02-01,09:15:00,heat,heatOff,,Away,82,64,70.3,39,,,0,0,0,,70.9,39,0,69.8,0,
2018-02-01,09:20:00,heat,heatOff,,Away,82,64,70.2,39,,,0,0,0,,70.9,39,0,69.6,0,
2018-02-01,09:25:00,heat,heatOff,,Away,82,64,70.2,39,,,0,0,0,,70.9,39,0,69.6,0,
2018-02-01,09:30:00,heat,heatOff,,Away,82,64,70.2,39,,,0,0,0,,70.8,39,0,69.6,0,
2018-02-01,09:35:00,heat,heatOff,,Away,82,64,70.1,39,,,0,0,0,,70.8,39,0,69.4,0,
2018-02-01,09:40:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.7,39,0,69.4,0,
2018-02-01,09:45:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.7,39,0,69.4,0,
2018-02-01,09:50:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.7,39,0,69.4,0,
2018-02-01,09:55:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.6,39,0,69.4,0,
2018-02-01,10:00:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.6,39,0,69.4,0,
2018-02-01,10:05:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.6,39,0,69.4,0,
2018-02-01,10:10:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.6,39,0,69.4,0,
2018-02-01,10:15:00,heat,heatOff,,Away,82,64,70,39,,,0,0,0,,70.6,39,0,69.4,0,
2018-02-01,10:20:00,heat,heatOff,,Away,82,64,69.9,39,,,0,0,0,,70.5,39,0,69.4,0,
2018-02-01,10:25:00,heat,heatOff,,Away,82,64,69.9,39,,,0,0,0,,70.5,39,0,69.4,0,
2018-02-01,10:30:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.5,39,0,69.2,0,
2018-02-01,10:35:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.5,39,0,69.2,0,
2018-02-01,10:40:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.5,39,0,69.2,0,
2018-02-01,10:45:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.4,39,0,69.2,0,
2018-02-01,10:50:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.4,39,0,69.2,0,
2018-02-01,10:55:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.4,39,0,69.2,0,
2018-02-01,11:00:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.4,39,0,69.2,0,
2018-02-01,11:05:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.4,39,0,69.2,0,
2018-02-01,11:10:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.2,0,
2018-02-01,11:15:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.2,0,
2018-02-01,11:20:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.2,0,
2018-02-01,11:25:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.2,0,
2018-02-01,11:30:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.2,0,
2018-02-01,11:35:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.2,39,0,69.2,0,
2018-02-01,11:40:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.2,0,
2018-02-01,11:45:00,heat,heatOff,,Away,82,64,69.7,39,,,0,0,0,,70.3,39,0,69.3,0,
2018-02-01,11:50:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.3,39,0,69.4,0,
2018-02-01,11:55:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.2,39,0,69.4,0,
2018-02-01,12:00:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.2,39,0,69.4,0,
2018-02-01,12:05:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.2,39,0,69.4,0,
2018-02-01,12:10:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.2,39,0,69.4,0,
2018-02-01,12:15:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.2,39,0,69.4,0,
2018-02-01,12:20:00,heat,heatOff,,Away,82,64,69.8,39,,,0,0,0,,70.2,39,0,69.4,0,
2018-02-01,12:25:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,70.2,40,0,69.4,0,
2018-02-01,12:30:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.2,41,0,69.4,0,
2018-02-01,12:35:00,heat,heatOff,,Away,82,64,69.7,40,,,0,0,0,,70.1,40,0,69.4,0,
2018-02-01,12:40:00,heat,heatOff,,Away,82,64,69.7,40,,,0,0,0,,70.1,40,0,69.4,0,
2018-02-01,12:45:00,heat,heatOff,,Away,82,64,69.7,40,,,0,0,0,,70.1,40,0,69.4,0,
2018-02-01,12:50:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,12:55:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:00:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:05:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:10:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:15:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:20:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:25:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:30:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:35:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:40:00,heat,heatOff,,Away,82,64,69.7,41,,,0,0,0,,70.1,41,0,69.4,0,
2018-02-01,13:45:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,13:50:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,13:55:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,70.1,40,0,69.6,0,
2018-02-01,14:00:00,heat,heatOff,,Away,82,64,69.8,40,,,0,0,0,,70.1,40,0,69.6,0,
2018-02-01,14:05:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:10:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:15:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:20:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:25:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:30:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:35:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:40:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:45:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:50:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,14:55:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,15:00:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,15:05:00,heat,heatOff,,Away,82,64,69.8,41,,,0,0,0,,70.1,41,0,69.6,0,
2018-02-01,15:10:00,heat,heatOff,,Away,82,64,69.9,41,,,0,0,0,,70.1,41,0,69.7,0,
2018-02-01,15:15:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.2,41,0,69.8,0,
2018-02-01,15:20:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.2,41,0,69.8,0,
2018-02-01,15:25:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.2,41,0,69.8,0,
2018-02-01,15:30:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,15:35:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,15:40:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,15:45:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,15:50:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,15:55:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:00:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:05:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:10:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:15:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:20:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:25:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.3,41,0,69.8,0,
2018-02-01,16:30:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.2,41,0,69.8,0,
2018-02-01,16:35:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.2,41,0,69.8,0,
2018-02-01,16:40:00,heat,heatOff,,Away,82,64,70,41,,,0,0,0,,70.2,41,0,69.8,0,
2018-02-01,16:45:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,16:50:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,16:55:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:00:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:05:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:10:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:15:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:20:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:25:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:30:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:35:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:40:00,,,,,,,,,,,,,,,,,,,,
2018-02-01,17:45:00,heat,heatOff,smartHome,Away,77,71,70.5,39,,,0,180,180,,71,39,0,70.5,0,
2018-02-01,17:50:00,heat,heatStage1On,smartHome,Away,77,71,70.5,39,,,0,225,270,,71.2,39,0,70.5,0,
2018-02-01,17:55:00,heat,heatOff,smartHome,Away,77,71,70.9,39,,,0,0,0,,72,39,0,70.9,0,
2018-02-01,18:00:00,heat,heatOff,,Home,77,71,71.2,39,,,0,0,0,,72,39,0,71.2,0,
2018-02-01,18:05:00,heat,heatOff,,Home,77,71,71.2,39,,,0,0,0,,71.7,39,0,71.2,0,
2018-02-01,18:10:00,heat,heatOff,,Home,77,71,71,39,,,0,0,0,,71.5,39,0,71,0,
