#,Thermostat,identifier,511819850891
#,Thermostat,name,Main Floor
#,Start,date,2018-04-01
#,End,date,2018-04-30

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Main Floor Remote 1 (F),Main Floor Remote 12
2018-04-01,01:20:00,off,heatOff,,Sleep,79,65,73.4,61,,,0,0,0,,73.3,61,0,73.7,0,
2018-04-01,01:25:00,off,heatOff,,Sleep,79,65,73.6,61,,,0,0,0,,73.4,61,0,73.8,0,
2018-04-01,01:30:00,off,heatOff,,Sleep,79,65,73.6,61,,,0,0,0,,73.4,61,0,73.8,0,
2018-04-01,01:35:00,off,heatOff,,Sleep,79,65,73.6,61,,,0,0,0,,73.4,61,0,73.8,0,
2018-04-01,01:40:00,off,heatOff,,Sleep,79,65,73.6,60,,,0,0,0,,73.4,60,0,73.8,0,
2018-04-01,01:45:00,off,heatOff,,Sleep,79,65,73.6,60,,,0,0,0,,73.4,60,0,73.8,0,
2018-04-01,01:50:00,off,heatOff,,Sleep,79,65,73.5,59,,,0,0,0,,73.4,59,0,73.7,0,
2018-04-01,01:55:00,off,heatOff,,Sleep,79,65,73.5,60,,,0,0,0,,73.4,60,0,73.6,0,
2018-04-01,02:00:00,off,heatOff,,Sleep,79,65,73.5,60,,,0,0,0,,73.4,60,0,73.6,0,
2018-04-01,02:05:00,off,heatOff,,Sleep,79,65,73.5,60,,,0,0,0,,73.4,60,0,73.6,0,
2018-04-01,02:10:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.4,60,0,73.5,0,
2018-04-01,02:15:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:20:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:25:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:30:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:35:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:40:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:45:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:50:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,02:55:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,03:00:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,0,
2018-04-01,03:05:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,0,
2018-04-01,03:10:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,0,
2018-04-01,03:15:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,1,
2018-04-01,03:20:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,1,
2018-04-01,03:25:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,1,
2018-04-01,03:30:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.3,60,0,73.6,0,
2018-04-01,03:35:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.3,60,0,73.4,0,
2018-04-01,03:40:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,03:45:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,03:50:00,off,heatOff,,Sleep,79,65,73.4,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,03:55:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,04:00:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,04:05:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,04:10:00,off,heatOff,,Sleep,79,65,73.3,60,,,0,0,0,,73.2,60,0,73.4,0,
2018-04-01,04:15:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73.2,60,0,73.2,0,
2018-04-01,04:20:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73.1,60,0,73.2,0,
2018-04-01,04:25:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73.1,60,0,73.2,0,
2018-04-01,04:30:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73.1,60,0,73.2,0,
2018-04-01,04:35:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,04:40:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,04:45:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,04:50:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,04:55:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,05:00:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,05:05:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,05:10:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,05:15:00,off,heatOff,,Sleep,79,65,73.2,60,,,0,0,0,,73.1,60,0,73.4,0,
2018-04-01,05:20:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73.1,60,0,73.2,0,
2018-04-01,05:25:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73.1,60,0,73.2,0,
2018-04-01,05:30:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,05:35:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,05:40:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,05:45:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,05:50:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73.1,0,
2018-04-01,05:55:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73,0,
2018-04-01,06:00:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73,0,
2018-04-01,06:05:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73,0,
2018-04-01,06:10:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73,0,
2018-04-01,06:15:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73,0,
2018-04-01,06:20:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,73,60,0,73.1,0,
2018-04-01,06:25:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,06:30:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,06:35:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,06:40:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,06:45:00,off,heatOff,,Sleep,79,65,73.1,60,,,0,0,0,,73,60,0,73.2,0,
2018-04-01,06:50:00,off,heatOff,,Sleep,79,65,73,60,,,0,0,0,,72.9,60,0,73.2,0,
2018-04-01,06:55:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.9,60,0,73.1,0,
2018-04-01,07:00:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.9,60,0,73,0,
2018-04-01,07:05:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.9,60,0,73,0,
2018-04-01,07:10:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.9,60,0,73,0,
2018-04-01,07:15:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.9,60,0,73,0,
2018-04-01,07:20:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.9,60,0,73,0,
2018-04-01,07:25:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.8,60,0,73,0,
2018-04-01,07:30:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.8,60,0,73,0,
2018-04-01,07:35:00,off,heatOff,,Sleep,79,65,72.9,60,,,0,0,0,,72.8,60,0,73,0,
2018-04-01,07:40:00,off,heatOff,,Sleep,79,65,72.8,60,,,0,0,0,,72.8,60,0,72.9,0,
2018-04-01,07:45:00,off,heatOff,,Sleep,79,65,72.8,60,,,0,0,0,,72.8,60,0,72.9,0,
2018-04-01,07:50:00,off,heatOff,,Sleep,79,65,72.8,60,,,0,0,0,,72.8,60,0,72.9,0,
2018-04-01,07:55:00,off,heatOff,,Sleep,78.7,65.9,72.8,60,,,0,0,0,,72.8,60,0,72.9,0,
2018-04-01,08:00:00,off,heatOff,,Home,77,71,73,60,,,0,0,0,,72.8,60,0,73,0,
2018-04-01,08:05:00,off,heatOff,,Home,77,71,73,60,,,0,0,0,,72.8,60,0,73,0,
2018-04-01,08:10:00,off,heatOff,,Home,77,71,73,60,,,0,0,0,,72.8,60,0,73,0,
2018-04-01,08:15:00,off,heatOff,,Home,77,71,73,60,,,0,0,0,,72.8,60,0,73,1,
2018-04-01,08:20:00,off,heatOff,,Home,77,71,73,60,,,0,0,0,,72.8,60,0,73,1,
2018-04-01,08:25:00,off,heatOff,,Home,77,71,73,60,,,0,0,0,,72.8,60,0,73,1,
2018-04-01,08:30:00,off,heatOff,,Home,77,71,72.9,60,,,0,0,0,,72.7,60,0,72.9,1,
2018-04-01,08:35:00,off,heatOff,,Home,77,71,72.7,61,,,0,0,0,,72.6,61,0,72.7,1,
2018-04-01,08:40:00,off,heatOff,,Home,77,71,72.4,61,,,0,0,0,,72.5,61,0,72.4,0,
2018-04-01,08:45:00,off,heatOff,,Home,77,71,72.1,62,,,0,0,0,,72.5,62,0,72.1,0,
2018-04-01,08:50:00,off,heatOff,,Home,77,71,72,63,,,0,0,0,,72.5,63,0,72,0,
2018-04-01,08:55:00,off,heatOff,,Home,77,71,71.8,63,,,0,0,0,,72.4,63,0,71.8,0,
2018-04-01,09:00:00,off,heatOff,,Home,77,71,71.8,64,,,0,0,0,,72.4,64,0,71.8,0,
2018-04-01,09:05:00,off,heatOff,,Home,77,71,71.8,64,,,0,0,0,,72.3,64,0,71.8,0,
2018-04-01,09:10:00,off,heatOff,,Home,77,71,71.6,64,,,0,0,0,,72.3,64,0,71.6,0,
2018-04-01,09:15:00,off,heatOff,,Home,77,71,71.6,66,,,0,0,0,,72.2,66,0,71.6,0,
2018-04-01,09:20:00,off,heatOff,,Home,77,71,71.6,66,,,0,0,0,,72.1,66,0,71.6,0,
2018-04-01,09:25:00,off,heatOff,,Home,77,71,71.6,65,,,0,0,0,,72.1,65,0,71.6,0,
2018-04-01,09:30:00,off,heatOff,,Home,77,71,71.5,66,,,0,0,0,,72.1,66,0,71.5,0,
2018-04-01,09:35:00,off,heatOff,,Home,77,71,71.4,65,,,0,0,0,,72.1,65,0,71.4,0,
2018-04-01,09:40:00,off,heatOff,,Home,77,71,71.4,66,,,0,0,0,,72.2,66,0,71.4,0,
2018-04-01,09:45:00,off,heatOff,,Home,77,71,71.6,65,,,0,0,0,,72.2,65,0,71.6,0,
2018-04-01,09:50:00,off,heatOff,,Home,77,71,71.6,66,,,0,0,0,,72.2,66,0,71.6,0,
2018-04-01,09:55:00,off,heatOff,,Home,77,71,71.6,66,,,0,0,0,,72.2,66,0,71.6,0,
2018-04-01,10:00:00,off,heatOff,,Home,77,71,71.6,66,,,0,0,0,,72.2,66,0,71.6,0,
2018-04-01,10:05:00,off,heatOff,,Home,77,71,71.7,65,,,0,0,0,,72.2,65,0,71.6,0,
2018-04-01,10:10:00,off,heatOff,,Home,77,71,71.7,65,,,0,0,0,,72.2,65,0,71.6,0,
2018-04-01,10:15:00,off,heatOff,,Home,77,71,71.8,65,,,0,0,0,,72.2,65,0,71.6,0,
2018-04-01,10:20:00,off,heatOff,,Home,77,71,71.8,65,,,0,0,0,,72.2,65,0,71.6,0,
2018-04-01,10:25:00,off,heatOff,,Home,77.7,69.9,71.8,66,,,0,0,0,,72.1,66,0,71.7,0,
2018-04-01,10:30:00,off,heatOff,,Away,82,64,71.9,65,,,0,0,0,,72.1,65,0,71.8,0,
2018-04-01,10:35:00,off,heatOff,,Away,82,64,71.9,65,,,0,0,0,,72.1,65,0,71.8,0,
2018-04-01,10:40:00,off,heatOff,,Away,82,64,72,65,,,0,0,0,,72.1,65,0,72,0,
2018-04-01,10:45:00,off,heatOff,,Away,82,64,72,65,,,0,0,0,,72.1,65,0,72,0,
2018-04-01,10:50:00,off,heatOff,,Away,82,64,72.1,65,,,0,0,0,,72.2,65,0,72,0,
2018-04-01,10:55:00,off,heatOff,,Away,82,64,72.1,65,,,0,0,0,,72.2,65,0,72,0,
2018-04-01,11:00:00,off,heatOff,,Away,82,64,72.1,64,,,0,0,0,,72.2,64,0,72,0,
2018-04-01,11:05:00,off,heatOff,,Away,82,64,72.1,64,,,0,0,0,,72.2,64,0,72,0,
2018-04-01,11:10:00,off,heatOff,,Away,82,64,72.1,64,,,0,0,0,,72.2,64,0,72,0,
2018-04-01,11:15:00,off,heatOff,,Away,82,64,72.1,64,,,0,0,0,,72.2,64,0,72,0,
2018-04-01,11:20:00,off,heatOff,,Away,82,64,72.1,65,,,0,0,0,,72.2,65,0,72,0,
2018-04-01,11:25:00,off,heatOff,,Away,82,64,72.1,64,,,0,0,0,,72.3,64,0,72,0,
2018-04-01,11:30:00,off,heatOff,,Away,82,64,72.2,65,,,0,0,0,,72.3,65,0,72.2,0,
2018-04-01,11:35:00,off,heatOff,,Away,82,64,72.3,65,,,0,0,0,,72.3,65,0,72.3,0,
2018-04-01,11:40:00,off,heatOff,,Away,82,64,72.3,65,,,0,0,0,,72.4,65,0,72.3,0,
2018-04-01,11:45:00,off,heatOff,,Away,82,64,72.4,65,,,0,0,0,,72.4,65,0,72.5,0,
2018-04-01,11:50:00,off,heatOff,,Away,82,64,72.5,65,,,0,0,0,,72.5,65,0,72.5,0,
2018-04-01,11:55:00,off,heatOff,,Away,82,64,72.5,65,,,0,0,0,,72.5,65,0,72.5,0,
2018-04-01,12:00:00,off,heatOff,,Away,82,64,72.5,65,,,0,0,0,,72.5,65,0,72.5,0,
2018-04-01,12:05:00,off,heatOff,,Away,82,64,72.6,65,,,0,0,0,,72.5,65,0,72.7,0,
2018-04-01,12:10:00,off,heatOff,,Away,82,64,72.6,65,,,0,0,0,,72.5,65,0,72.7,0,
2018-04-01,12:15:00,off,heatOff,,Away,82,64,72.6,65,,,0,0,0,,72.5,65,0,72.7,0,
2018-04-01,12:20:00,off,heatOff,,Away,82,64,72.6,65,,,0,0,0,,72.5,65,0,72.7,0,
2018-04-01,12:25:00,off,heatOff,,Away,82,64,72.6,65,,,0,0,0,,72.5,65,0,72.7,0,
2018-04-01,12:30:00,off,heatOff,,Away,82,64,72.6,65,,,0,0,0,,72.5,65,0,72.7,0,
2018-04-01,12:35:00,off,heatOff,,Away,82,64,72.7,65,,,0,0,0,,72.6,65,0,72.8,0,
2018-04-01,12:40:00,off,heatOff,,Away,82,64,72.8,66,,,0,0,0,,72.7,66,0,72.9,0,
2018-04-01,12:45:00,off,heatOff,,Away,82,64,72.8,67,,,0,0,0,,72.7,67,0,72.9,0,
2018-04-01,12:50:00,off,heatOff,,Away,82,64,72.8,66,,,0,0,0,,72.7,66,0,72.9,0,
2018-04-01,12:55:00,off,heatOff,,Away,82,64,72.8,67,,,0,0,0,,72.7,67,0,72.9,0,
2018-04-01,13:00:00,off,heatOff,,Away,82,64,72.8,67,,,0,0,0,,72.7,67,0,72.9,0,
2018-04-01,13:05:00,off,heatOff,,Away,82,64,72.8,66,,,0,0,0,,72.7,66,0,72.9,0,
2018-04-01,13:10:00,off,heatOff,,Away,82,64,72.9,67,,,0,0,0,,72.8,67,0,73,0,
2018-04-01,13:15:00,off,heatOff,,Away,82,64,72.9,67,,,0,0,0,,72.8,67,0,73,1,
2018-04-01,13:20:00,off,heatOff,,Away,82,64,72.9,67,,,0,0,0,,72.8,67,0,73,1,
2018-04-01,13:25:00,off,heatOff,,Away,82,64,73,66,,,0,0,0,,72.9,66,0,73.2,1,
2018-04-01,13:30:00,off,heatOff,,Away,82,64,73,65,,,0,0,0,,72.9,65,0,73.2,0,
2018-04-01,13:35:00,off,heatOff,,Away,82,64,73.1,65,,,0,0,0,,72.9,65,0,73.2,0,
2018-04-01,13:40:00,off,heatOff,,Away,82,64,73.1,65,,,0,0,0,,73,65,0,73.2,0,
2018-04-01,13:45:00,off,heatOff,,Away,82,64,73.3,65,,,0,0,0,,73,65,0,73.4,0,
2018-04-01,13:50:00,off,heatOff,,Away,82,64,73.4,65,,,0,0,0,,73,65,0,73.4,0,
2018-04-01,13:55:00,off,heatOff,,Away,82,64,73.2,65,,,0,0,0,,73,65,0,73.2,0,
2018-04-01,14:00:00,off,heatOff,,Away,82,64,73.2,65,,,0,0,0,,73.1,65,0,73.3,0,
2018-04-01,14:05:00,off,heatOff,,Away,82,64,73.3,64,,,0,0,0,,73.1,64,0,73.4,0,
2018-04-01,14:10:00,off,heatOff,,Away,82,64,73.2,64,,,0,0,0,,73.1,64,0,73.4,0,
2018-04-01,14:15:00,off,heatOff,,Away,82,64,73.2,64,,,0,0,0,,73.1,64,0,73.4,0,
2018-04-01,14:20:00,off,heatOff,,Away,82,64,73.2,64,,,0,0,0,,73.1,64,0,73.4,0,
2018-04-01,14:25:00,off,heatOff,,Away,82,64,73.3,64,,,0,0,0,,73.2,64,0,73.4,0,
2018-04-01,14:30:00,off,heatOff,,Away,82,64,73.3,64,,,0,0,0,,73.2,64,0,73.4,0,
2018-04-01,14:35:00,off,heatOff,,Away,82,64,73.3,64,,,0,0,0,,73.2,64,0,73.4,0,
2018-04-01,14:40:00,off,heatOff,,Away,82,64,73.3,64,,,0,0,0,,73.3,64,0,73.4,0,
2018-04-01,14:45:00,off,heatOff,,Away,82,64,73.4,64,,,0,0,0,,73.2,64,0,73.6,1,
2018-04-01,14:50:00,off,heatOff,,Away,82,64,73.4,64,,,0,0,0,,73.2,64,0,73.6,1,
2018-04-01,14:55:00,off,heatOff,,Away,82,64,73.4,64,,,0,0,0,,73.2,64,0,73.6,1,
2018-04-01,15:00:00,off,heatOff,,Away,82,64,73.6,64,,,0,0,0,,73.3,64,0,73.8,0,
2018-04-01,15:05:00,off,heatOff,,Away,82,64,73.6,64,,,0,0,0,,73.4,64,0,73.8,0,
2018-04-01,15:10:00,off,heatOff,,Away,82,64,73.7,64,,,0,0,0,,73.4,64,0,73.8,0,
2018-04-01,15:15:00,off,heatOff,,Away,82,64,73.8,63,,,0,0,0,,73.5,63,0,73.8,0,
2018-04-01,15:20:00,off,heatOff,,Away,82,64,74,64,,,0,0,0,,73.5,64,0,74,0,
2018-04-01,15:25:00,off,heatOff,,Away,82,64,73.9,64,,,0,0,0,,73.5,64,0,74,0,
2018-04-01,15:30:00,off,heatOff,,Away,82,64,74,64,,,0,0,0,,73.5,64,0,74,0,
2018-04-01,15:35:00,off,heatOff,,Away,82,64,74,64,,,0,0,0,,73.5,64,0,74,0,
2018-04-01,15:40:00,off,heatOff,,Away,82,64,74,64,,,0,0,0,,73.5,64,0,74,0,
2018-04-01,15:45:00,off,heatOff,,Away,82,64,74,64,,,0,0,0,,73.6,64,0,74,0,
2018-04-01,15:50:00,off,heatOff,,Away,82,64,74,64,,,0,0,0,,73.6,64,0,74,0,
2018-04-01,15:55:00,off,heatOff,,Away,81.2,65,74,64,,,0,0,0,,73.6,64,0,74,0,
2018-04-01,16:00:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.6,64,0,74.1,0,
2018-04-01,16:05:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.6,64,0,74.1,0,
2018-04-01,16:10:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.7,64,0,74.1,0,
2018-04-01,16:15:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.7,64,0,74.1,0,
2018-04-01,16:20:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.7,64,0,74.1,1,
2018-04-01,16:25:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.8,64,0,74.1,1,
2018-04-01,16:30:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.8,64,0,74.1,1,
2018-04-01,16:35:00,off,heatOff,,Home,77,71,74.1,64,,,0,0,0,,73.8,64,0,74.1,0,
2018-04-01,16:40:00,off,heatOff,,Home,77,71,74.3,64,,,0,0,0,,73.8,64,0,74.3,0,
2018-04-01,16:45:00,off,heatOff,,Home,77,71,74.4,63,,,0,0,0,,73.8,63,0,74.4,0,
2018-04-01,16:50:00,off,heatOff,,Home,77,71,74.5,63,,,0,0,0,,73.9,63,0,74.5,0,
2018-04-01,16:55:00,off,heatOff,,Home,77,71,74.5,63,,,0,0,0,,73.9,63,0,74.5,0,
2018-04-01,17:00:00,off,heatOff,,Home,77,71,74.5,63,,,0,0,0,,74,63,0,74.5,0,
2018-04-01,17:05:00,off,heatOff,,Home,77,71,74.5,63,,,0,0,0,,74,63,0,74.5,1,
2018-04-01,17:10:00,off,heatOff,,Home,77,71,74.5,63,,,0,0,0,,74,63,0,74.5,1,
2018-04-01,17:15:00,off,heatOff,,Home,77,71,74.5,64,,,0,0,0,,74,64,0,74.5,1,
2018-04-01,17:20:00,off,heatOff,,Home,77,71,74.6,64,,,0,0,0,,74.1,64,0,74.6,0,
2018-04-01,17:25:00,off,heatOff,,Home,77,71,74.7,64,,,0,0,0,,74.1,64,0,74.7,1,
2018-04-01,17:30:00,off,heatOff,,Home,77,71,74.7,63,,,0,0,0,,74.1,63,0,74.7,1,
2018-04-01,17:35:00,off,heatOff,,Home,77,71,74.7,63,,,0,0,0,,74.1,63,0,74.7,1,
2018-04-01,17:40:00,off,heatOff,,Home,77,71,74.7,64,,,0,0,0,,74.1,64,0,74.7,0,
2018-04-01,17:45:00,off,heatOff,,Home,77,71,74.7,64,,,0,0,0,,74.2,64,0,74.7,0,
2018-04-01,17:50:00,off,heatOff,,Home,77,71,74.7,64,,,0,0,0,,74.2,64,0,74.7,0,
2018-04-01,17:55:00,off,heatOff,,Home,77,71,74.9,64,,,0,0,0,,74.2,64,0,74.9,0,
2018-04-01,18:00:00,off,heatOff,,Home,77,71,74.9,64,,,0,0,0,,74.2,64,0,74.9,0,
2018-04-01,18:05:00,off,heatOff,,Home,77,71,74.9,64,,,0,0,0,,74.2,64,0,74.9,0,
2018-04-01,18:10:00,off,heatOff,,Home,77,71,74.9,64,,,0,0,0,,74.2,64,0,74.9,0,
2018-04-01,18:15:00,off,heatOff,,Home,77,71,74.9,63,,,0,0,0,,74.3,63,0,74.9,0,
2018-04-01,18:20:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.3,63,0,75.1,0,
2018-04-01,18:25:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.3,63,0,75.1,0,
2018-04-01,18:30:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.3,63,0,75.1,0,
2018-04-01,18:35:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.4,63,0,75.1,0,
2018-04-01,18:40:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.4,63,0,75.1,0,
2018-04-01,18:45:00,off,heatOff,,Home,77,71,75.2,63,,,0,0,0,,74.4,63,0,75.2,0,
2018-04-01,18:50:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.4,63,0,75.1,0,
2018-04-01,18:55:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.5,63,0,75.1,0,
2018-04-01,19:00:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.5,63,0,75.1,0,
2018-04-01,19:05:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.5,63,0,75.1,0,
2018-04-01,19:10:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.5,63,0,75.1,0,
2018-04-01,19:15:00,off,heatOff,,Home,77,71,75.1,63,,,0,0,0,,74.5,63,0,75.1,0,
