#,Thermostat,identifier,511819850891
#,Thermostat,name,Main Floor
#,Start,date,2018-05-01
#,End,date,2018-05-31

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Main Floor Remote 1 (F),Main Floor Remote 12
2018-05-01,03:10:00,off,heatOff,,Sleep,79,65,75,56,70.3,0,0,0,0,,75,56,0,75.1,0,
2018-05-01,03:15:00,off,heatOff,,Sleep,79,65,75,56,70.3,0,0,0,0,,75,56,0,75.1,0,
2018-05-01,03:20:00,off,heatOff,,Sleep,79,65,75,55,70.3,0,0,0,0,,75,55,0,75.1,0,
2018-05-01,03:25:00,off,heatOff,,Sleep,79,65,75,55,70.3,0,0,0,0,,75,55,0,75.1,0,
2018-05-01,03:30:00,off,heatOff,,Sleep,79,65,74.9,55,70.3,0,0,0,0,,75,55,0,74.9,0,
2018-05-01,03:35:00,off,heatOff,,Sleep,79,65,74.9,55,70.3,0,0,0,0,,75,55,0,74.9,0,
2018-05-01,03:40:00,off,heatOff,,Sleep,79,65,74.9,55,70.3,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,03:45:00,off,heatOff,,Sleep,79,65,74.9,55,70.3,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,03:50:00,off,heatOff,,Sleep,79,65,74.9,55,70.3,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,03:55:00,off,heatOff,,Sleep,79,65,74.9,55,70.3,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:00:00,off,heatOff,,Sleep,79,65,74.9,55,70.2,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:05:00,off,heatOff,,Sleep,79,65,74.9,55,70.2,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:10:00,off,heatOff,,Sleep,79,65,74.9,55,70.2,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:15:00,off,heatOff,,Sleep,79,65,74.9,55,70.2,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:20:00,off,heatOff,,Sleep,79,65,74.9,55,70.2,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:25:00,off,heatOff,,Sleep,79,65,74.9,55,70.2,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:30:00,off,heatOff,,Sleep,79,65,74.9,55,70.1,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:35:00,off,heatOff,,Sleep,79,65,74.9,55,70.1,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:40:00,off,heatOff,,Sleep,79,65,74.9,55,70.1,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:45:00,off,heatOff,,Sleep,79,65,74.9,55,70.1,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:50:00,off,heatOff,,Sleep,79,65,74.9,55,70.1,0,0,0,0,,74.9,55,0,74.9,0,
2018-05-01,04:55:00,off,heatOff,,Sleep,79,65,74.8,55,70.1,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:00:00,off,heatOff,,Sleep,79,65,74.8,55,69.9,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:05:00,off,heatOff,,Sleep,79,65,74.8,55,69.9,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:10:00,off,heatOff,,Sleep,79,65,74.8,55,69.9,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:15:00,off,heatOff,,Sleep,79,65,74.8,55,69.9,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:20:00,off,heatOff,,Sleep,79,65,74.8,55,69.9,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:25:00,off,heatOff,,Sleep,78.6,66.2,74.8,55,69.9,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:30:00,off,heatOff,,Home,77,71,74.9,55,70,0,0,0,0,,74.8,55,0,74.9,0,
2018-05-01,05:35:00,off,heatOff,,Home,77,71,74.7,55,70,0,0,0,0,,74.8,55,0,74.7,0,
2018-05-01,05:40:00,off,heatOff,,Home,77,71,74.7,55,70,0,0,0,0,,74.8,55,0,74.7,0,
2018-05-01,05:45:00,off,heatOff,,Home,77,71,74.7,55,70,0,0,0,0,,74.8,55,0,74.7,1,
2018-05-01,05:50:00,off,heatOff,,Home,77,71,74.7,56,70,0,0,0,0,,74.8,56,0,74.7,1,
2018-05-01,05:55:00,off,heatOff,,Home,77,71,74.7,57,70,0,0,0,0,,74.8,57,0,74.7,0,
2018-05-01,06:00:00,off,heatOff,,Home,77,71,74.7,56,69.8,0,0,0,0,,74.7,56,0,74.7,0,
2018-05-01,06:05:00,off,heatOff,,Home,77,71,74.7,56,69.8,0,0,0,0,,74.7,56,0,74.7,1,
2018-05-01,06:10:00,off,heatOff,,Home,77,71,74.7,55,69.8,0,0,0,0,,74.7,55,0,74.7,1,
2018-05-01,06:15:00,off,heatOff,,Home,77,71,74.7,55,69.8,0,0,0,0,,74.7,55,0,74.7,0,
2018-05-01,06:20:00,off,heatOff,,Home,77,71,74.7,55,69.8,0,0,0,0,,74.8,55,0,74.7,0,
2018-05-01,06:25:00,off,heatOff,,Home,78,69.6,74.7,55,69.8,0,0,0,0,,74.7,55,0,74.7,0,
2018-05-01,06:30:00,off,heatOff,,Away,82,64,74.7,55,70.2,0,0,0,0,,74.7,55,0,74.7,0,
2018-05-01,06:35:00,off,heatOff,,Away,82,64,74.7,56,70.2,0,0,0,0,,74.7,56,0,74.7,0,
2018-05-01,06:40:00,off,heatOff,,Away,82,64,74.7,56,70.2,0,0,0,0,,74.7,56,0,74.7,0,
2018-05-01,06:45:00,off,heatOff,,Away,82,64,74.6,57,70.2,0,0,0,0,,74.7,57,0,74.7,0,
2018-05-01,06:50:00,off,heatOff,,Away,82,64,74.5,56,70.2,0,0,0,0,,74.7,56,0,74.5,0,
2018-05-01,06:55:00,off,heatOff,,Away,82,64,74.5,56,70.2,0,0,0,0,,74.6,56,0,74.5,0,
2018-05-01,07:00:00,off,heatOff,,Away,82,64,74.5,56,70.4,0,0,0,0,,74.6,56,0,74.5,0,
2018-05-01,07:05:00,off,heatOff,,Away,82,64,74.5,56,70.4,0,0,0,0,,74.6,56,0,74.5,0,
2018-05-01,07:10:00,off,heatOff,,Away,82,64,74.5,56,70.4,0,0,0,0,,74.6,56,0,74.5,0,
2018-05-01,07:15:00,off,heatOff,,Away,82,64,74.4,56,70.4,0,0,0,0,,74.5,56,0,74.5,1,
2018-05-01,07:20:00,off,heatOff,,Away,82,64,74.5,57,70.4,0,0,0,0,,74.5,57,0,74.5,1,
2018-05-01,07:25:00,off,heatOff,,Away,82,64,74.5,55,70.4,0,0,0,0,,74.6,55,0,74.5,1,
2018-05-01,07:30:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.6,55,0,74.5,0,
2018-05-01,07:35:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.6,55,0,74.5,0,
2018-05-01,07:40:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.7,55,0,74.5,0,
2018-05-01,07:45:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.6,55,0,74.5,1,
2018-05-01,07:50:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.6,55,0,74.5,1,
2018-05-01,07:55:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.7,55,0,74.5,0,
2018-05-01,08:00:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.7,55,0,74.5,0,
2018-05-01,08:05:00,off,heatOff,,Away,82,64,74.5,55,70.1,0,0,0,0,,74.7,55,0,74.5,0,
2018-05-01,08:10:00,off,heatOff,,Away,82,64,74.5,56,70.1,0,0,0,0,,74.7,56,0,74.5,1,
2018-05-01,08:15:00,off,heatOff,,Away,82,64,74.5,56,70.1,0,0,0,0,,74.7,56,0,74.5,1,
2018-05-01,08:20:00,off,heatOff,,Away,82,64,74.5,56,70.1,0,0,0,0,,74.7,56,0,74.5,1,
2018-05-01,08:25:00,off,heatOff,,Away,82,64,74.5,56,70.1,0,0,0,0,,74.7,56,0,74.5,0,
2018-05-01,08:30:00,off,heatOff,,Away,82,64,74.5,56,69.8,0,0,0,0,,74.7,56,0,74.5,0,
2018-05-01,08:35:00,off,heatOff,,Away,82,64,74.5,56,69.8,0,0,0,0,,74.7,56,0,74.5,0,
2018-05-01,08:40:00,off,heatOff,,Away,82,64,74.6,56,69.8,0,0,0,0,,74.8,56,0,74.6,0,
2018-05-01,08:45:00,off,heatOff,,Away,82,64,74.7,56,69.8,0,0,0,0,,74.8,56,0,74.7,0,
2018-05-01,08:50:00,off,heatOff,,Away,82,64,74.7,55,69.8,0,0,0,0,,74.8,55,0,74.7,0,
2018-05-01,08:55:00,off,heatOff,,Away,82,64,74.7,55,69.8,0,0,0,0,,74.7,55,0,74.7,0,
2018-05-01,09:00:00,off,heatOff,,Away,82,64,74.6,55,70.1,0,0,0,0,,74.7,55,0,74.7,0,
2018-05-01,09:05:00,off,heatOff,,Away,82,64,74.6,56,70.1,0,0,0,0,,74.7,56,0,74.7,0,
2018-05-01,09:10:00,off,heatOff,,Away,82,64,74.6,56,70.1,0,0,0,0,,74.7,56,0,74.7,0,
2018-05-01,09:15:00,off,heatOff,,Away,82,64,74.6,56,70.1,0,0,0,0,,74.7,56,0,74.7,0,
2018-05-01,09:20:00,off,heatOff,,Away,82,64,74.6,57,70.1,0,0,0,0,,74.7,57,0,74.6,0,
2018-05-01,09:25:00,off,heatOff,,Away,82,64,74.6,56,70.1,0,0,0,0,,74.6,56,0,74.6,0,
2018-05-01,09:30:00,off,heatOff,,Away,82,64,74.5,56,70.1,0,0,0,0,,74.6,56,0,74.5,0,
2018-05-01,09:35:00,off,heatOff,,Away,82,64,74.5,57,70.1,0,0,0,0,,74.6,57,0,74.5,0,
2018-05-01,09:40:00,off,heatOff,,Away,82,64,74.6,56,70.1,0,0,0,0,,74.7,56,0,74.5,0,
2018-05-01,09:45:00,off,heatOff,,Away,82,64,74.5,56,70.1,0,0,0,0,,74.6,56,0,74.5,1,
2018-05-01,09:50:00,off,heatOff,,Away,82,64,74.5,57,70.1,0,0,0,0,,74.6,57,0,74.5,1,
2018-05-01,09:55:00,off,heatOff,,Away,82,64,74.5,57,70.1,0,0,0,0,,74.6,57,0,74.5,1,
2018-05-01,10:00:00,off,heatOff,,Away,82,64,74.5,57,70.6,0,0,0,0,,74.6,57,0,74.5,0,
2018-05-01,10:05:00,off,heatOff,,Away,82,64,74.5,57,70.6,0,0,0,0,,74.6,57,0,74.5,0,
2018-05-01,10:10:00,off,heatOff,,Away,82,64,74.5,57,70.6,0,0,0,0,,74.6,57,0,74.5,1,
2018-05-01,10:15:00,off,heatOff,,Away,82,64,74.5,57,70.6,0,0,0,0,,74.7,57,0,74.5,1,
2018-05-01,10:20:00,off,heatOff,,Away,82,64,74.7,57,70.6,0,0,0,0,,74.7,57,0,74.7,1,
2018-05-01,10:25:00,off,heatOff,,Away,82,64,74.7,58,70.6,0,0,0,0,,74.8,58,0,74.7,0,
2018-05-01,10:30:00,off,heatOff,,Away,82,64,74.7,58,71.5,0,0,0,0,,74.8,58,0,74.7,1,
2018-05-01,10:35:00,off,heatOff,,Away,82,64,74.7,59,71.5,0,0,0,0,,74.8,59,0,74.7,1,
2018-05-01,10:40:00,off,heatOff,,Away,82,64,74.6,62,71.5,0,0,0,0,,74.7,62,0,74.6,0,
2018-05-01,10:45:00,off,heatOff,,Away,82,64,74.5,66,71.5,0,0,0,0,,74.6,66,0,74.5,1,
2018-05-01,10:50:00,off,heatOff,,Away,82,64,74.5,70,71.5,0,0,0,0,,74.5,70,0,74.5,1,
2018-05-01,10:55:00,off,heatOff,,Away,82,64,74.3,71,71.5,0,0,0,0,,74.5,71,0,74.3,1,
2018-05-01,11:00:00,off,heatOff,,Away,82,64,74.3,72,72.2,0,0,0,0,,74.5,72,0,74.3,0,
2018-05-01,11:05:00,off,heatOff,,Away,82,64,74.3,73,72.2,0,0,0,0,,74.5,73,0,74.3,1,
2018-05-01,11:10:00,off,heatOff,,Away,82,64,74.3,74,72.2,0,0,0,0,,74.4,74,0,74.3,1,
2018-05-01,11:15:00,off,heatOff,,Away,82,64,74.3,73,72.2,0,0,0,0,,74.5,73,0,74.3,1,
2018-05-01,11:20:00,off,heatOff,,Away,82,64,74.3,74,72.2,0,0,0,0,,74.5,74,0,74.3,1,
2018-05-01,11:25:00,off,heatOff,,Away,82,64,74.3,74,72.2,0,0,0,0,,74.5,74,0,74.3,1,
2018-05-01,11:30:00,off,heatOff,,Away,82,64,74.3,74,72.9,0,0,0,0,,74.5,74,0,74.3,1,
2018-05-01,11:35:00,off,heatOff,,Away,82,64,74.3,74,72.9,0,0,0,0,,74.5,74,0,74.3,1,
2018-05-01,11:40:00,off,heatOff,,Away,82,64,74.3,75,72.9,0,0,0,0,,74.5,75,0,74.3,1,
2018-05-01,11:45:00,off,heatOff,,Away,82,64,74.5,76,72.9,0,0,0,0,,74.6,76,0,74.5,1,
2018-05-01,11:50:00,off,heatOff,,Away,82,64,74.5,76,72.9,0,0,0,0,,74.7,76,0,74.5,0,
2018-05-01,11:55:00,off,heatOff,,Away,82,64,74.5,76,72.9,0,0,0,0,,74.7,76,0,74.5,0,
2018-05-01,12:00:00,off,heatOff,,Away,82,64,74.5,76,,,0,0,0,,74.7,76,0,74.5,0,
2018-05-01,12:05:00,off,heatOff,,Away,82,64,74.7,76,,,0,0,0,,74.8,76,0,74.7,0,
2018-05-01,12:10:00,off,heatOff,,Away,82,64,74.7,76,,,0,0,0,,74.8,76,0,74.7,0,
2018-05-01,12:15:00,off,heatOff,,Away,82,64,74.7,77,,,0,0,0,,74.8,77,0,74.7,1,
2018-05-01,12:20:00,off,heatOff,,Away,82,64,74.7,77,,,0,0,0,,74.8,77,0,74.7,1,
2018-05-01,12:25:00,off,heatOff,,Away,82,64,74.7,77,,,0,0,0,,74.8,77,0,74.7,0,
2018-05-01,12:30:00,off,heatOff,,Away,82,64,74.7,77,,,0,0,0,,74.8,77,0,74.7,0,
2018-05-01,12:35:00,off,heatOff,,Away,82,64,74.8,77,,,0,0,0,,74.8,77,0,74.8,1,
2018-05-01,12:40:00,off,heatOff,,Away,82,64,74.9,77,,,0,0,0,,74.8,77,0,74.9,1,
2018-05-01,12:45:00,off,heatOff,,Away,82,64,74.9,77,,,0,0,0,,74.9,77,0,74.9,1,
2018-05-01,12:50:00,off,heatOff,,Away,82,64,74.9,77,,,0,0,0,,75,77,0,74.9,1,
2018-05-01,12:55:00,off,heatOff,,Away,82,64,75.1,77,,,0,0,0,,75,77,0,75.1,0,
2018-05-01,13:00:00,off,heatOff,,Away,82,64,75.1,77,74.9,0,0,0,0,,75,77,0,75.1,1,
2018-05-01,13:05:00,off,heatOff,,Away,82,64,75.1,77,74.9,0,0,0,0,,75,77,0,75.1,1,
2018-05-01,13:10:00,off,heatOff,,Away,82,64,75.1,77,74.9,0,0,0,0,,75.1,77,0,75.1,1,
2018-05-01,13:15:00,off,heatOff,,Away,82,64,75.2,77,74.9,0,0,0,0,,75.1,77,0,75.2,0,
2018-05-01,13:20:00,cool,heatOff,,Away,82,64,75.2,78,74.9,0,0,0,0,,75.2,78,0,75.2,1,
2018-05-01,13:25:00,cool,heatOff,,Away,82,64,75.2,77,74.9,0,0,0,0,,75.2,77,0,75.2,1,
2018-05-01,13:30:00,cool,compressorCoolStage1On,auto,Away,74,74,75.2,74,75.7,0,300,0,300,,75.2,74,0,75.2,1,
2018-05-01,13:35:00,cool,compressorCoolStage1On,auto,Away,74,74,74.9,69,75.7,0,300,0,300,,74.9,69,0,74.9,1,
2018-05-01,13:40:00,cool,compressorCoolStage1On,auto,Away,74,74,74.5,66,75.7,0,300,0,300,,74.4,66,0,74.5,0,
2018-05-01,13:45:00,cool,compressorCoolStage1On,auto,Away,74,74,74,63,75.7,0,30,0,75,,74,63,0,74,0,
2018-05-01,13:50:00,cool,compressorCoolOff,auto,Away,74,74,73.6,65,75.7,0,0,0,0,,73.9,65,0,73.6,0,
2018-05-01,13:55:00,cool,compressorCoolOff,auto,Away,74,74,73.8,65,75.7,0,0,0,0,,74.1,65,0,73.8,0,
2018-05-01,14:00:00,cool,compressorCoolOff,auto,Away,74,74,74,65,77.4,0,0,0,0,,74.3,65,0,74,1,
2018-05-01,14:05:00,cool,compressorCoolOff,auto,Away,74,74,74.1,66,77.4,0,0,0,0,,74.4,66,0,74.1,1,
2018-05-01,14:10:00,cool,compressorCoolOff,auto,Away,74,74,74.3,66,77.4,0,0,0,0,,74.5,66,0,74.3,0,
2018-05-01,14:15:00,cool,compressorCoolOff,auto,Away,74,74,74.3,66,77.4,0,90,0,90,,74.6,66,0,74.3,0,
2018-05-01,14:20:00,cool,compressorCoolStage1On,auto,Away,74,74,74.4,64,77.4,0,300,0,300,,74.6,64,0,74.4,1,
2018-05-01,14:25:00,cool,compressorCoolStage1On,auto,Away,74,74,74,61,77.4,0,165,0,210,,74.2,61,0,74,1,
2018-05-01,14:30:00,cool,compressorCoolOff,auto,Away,74,74,73.7,61,77.4,0,0,0,0,,73.9,61,0,73.7,0,
2018-05-01,14:35:00,cool,compressorCoolOff,auto,Away,74,74,73.7,62,77.4,0,0,0,0,,74,62,0,73.7,0,
2018-05-01,14:40:00,cool,compressorCoolOff,auto,Away,74,74,73.9,64,77.4,0,0,0,0,,74.2,64,0,73.9,0,
2018-05-01,14:45:00,cool,compressorCoolOff,auto,Away,74,74,74,64,77.4,0,0,0,0,,74.3,64,0,74,0,
2018-05-01,14:50:00,cool,compressorCoolOff,auto,Away,74,74,74.1,63,77.4,0,0,0,0,,74.4,63,0,74.1,0,
2018-05-01,14:55:00,cool,compressorCoolOff,auto,Away,74,74,74.2,64,77.4,0,0,0,0,,74.5,64,0,74.2,0,
2018-05-01,15:00:00,cool,compressorCoolOff,auto,Away,74,74,74.4,63,77.8,0,240,0,240,,74.6,63,0,74.4,0,
2018-05-01,15:05:00,cool,compressorCoolStage1On,auto,Away,74,74,74.3,60,77.8,0,300,0,300,,74.3,60,0,74.3,0,
2018-05-01,15:10:00,cool,compressorCoolOff,auto,Away,74,74,73.5,58,77.8,0,0,0,45,,73.9,58,0,73.5,0,
2018-05-01,15:15:00,cool,compressorCoolOff,auto,Away,74,74,73.4,59,77.8,0,0,0,0,,73.8,59,0,73.4,0,
2018-05-01,15:20:00,cool,compressorCoolOff,auto,Away,74,74,73.4,60,77.8,0,0,0,0,,74,60,0,73.4,0,
2018-05-01,15:25:00,cool,compressorCoolOff,auto,Away,74,74,73.8,61,77.8,0,0,0,0,,74.2,61,0,73.8,0,
2018-05-01,15:30:00,cool,compressorCoolOff,auto,Away,74,74,74,61,78.6,0,0,0,0,,74.3,61,0,74,0,
2018-05-01,15:35:00,cool,compressorCoolOff,auto,Away,74,74,74.1,61,78.6,0,0,0,0,,74.4,61,0,74.1,0,
2018-05-01,15:40:00,cool,compressorCoolOff,auto,Away,74,74,74.1,61,78.6,0,0,0,0,,74.5,61,0,74.1,0,
2018-05-01,15:45:00,cool,compressorCoolOff,auto,Away,74,74,74.3,61,78.6,0,0,0,0,,74.6,61,0,74.3,0,
2018-05-01,15:50:00,cool,compressorCoolOff,auto,Away,74,74,74.3,61,78.6,0,0,0,0,,74.6,61,0,74.3,0,
2018-05-01,15:55:00,cool,compressorCoolOff,auto,Away,74,74,74.3,61,78.6,0,0,0,0,,74.6,61,0,74.3,1,
2018-05-01,16:00:00,cool,compressorCoolOff,auto,Away,74,74,74.4,61,79.2,0,180,0,180,,74.6,61,0,74.4,1,
2018-05-01,16:05:00,cool,compressorCoolStage1On,auto,Away,74,74,74.3,59,79.2,0,300,0,300,,74.4,59,0,74.3,1,
2018-05-01,16:10:00,cool,compressorCoolStage1On,auto,Away,74,74,73.6,57,79.2,0,90,0,135,,73.9,57,0,73.6,1,
2018-05-01,16:15:00,cool,compressorCoolOff,auto,Away,74,74,73.2,58,79.2,0,0,0,0,,73.7,58,0,73.2,0,
2018-05-01,16:20:00,cool,compressorCoolOff,auto,Away,74,74,73.3,59,79.2,0,0,0,0,,73.9,59,0,73.3,0,
2018-05-01,16:25:00,cool,compressorCoolOff,auto,Away,74,74,73.7,59,79.2,0,0,0,0,,74.1,59,0,73.7,0,
2018-05-01,16:30:00,cool,compressorCoolOff,auto,Away,74,74,73.9,59,79,0,0,0,0,,74.2,59,0,73.9,1,
2018-05-01,16:35:00,cool,compressorCoolOff,auto,Away,74,74,74.1,60,79,0,0,0,0,,74.4,60,0,74.1,1,
2018-05-01,16:40:00,cool,compressorCoolOff,auto,Away,74,74,74.3,60,79,0,0,0,0,,74.6,60,0,74.3,0,
2018-05-01,16:45:00,cool,compressorCoolOff,auto,Away,74,74,74.3,60,79,0,60,0,60,,74.7,60,0,74.3,0,
2018-05-01,16:50:00,cool,compressorCoolStage1On,auto,Away,74,74,74.4,58,79,0,300,0,300,,74.7,58,0,74.4,0,
2018-05-01,16:55:00,cool,compressorCoolStage1On,auto,Away,74,74,74.1,57,79,0,195,0,240,,74.2,57,0,74.1,0,
2018-05-01,17:00:00,cool,compressorCoolOff,auto,Away,74,74,73.6,56,78.7,0,0,0,0,,73.8,56,0,73.6,0,
2018-05-01,17:05:00,cool,compressorCoolOff,auto,Away,74,74,73.5,57,78.7,0,0,0,0,,73.9,57,0,73.5,0,
2018-05-01,17:10:00,cool,compressorCoolOff,auto,Away,74,74,73.7,58,78.7,0,0,0,0,,74.2,58,0,73.7,0,
2018-05-01,17:15:00,cool,compressorCoolOff,auto,Away,74,74,74,59,78.7,0,0,0,0,,74.4,59,0,73.9,0,
2018-05-01,17:20:00,cool,compressorCoolOff,auto,Away,74,74,74.1,59,78.7,0,0,0,0,,74.5,59,0,74,0,
2018-05-01,17:25:00,cool,compressorCoolOff,auto,Away,74.4,73.5,74.3,59,78.7,0,0,0,0,,74.6,59,0,74.1,0,
2018-05-01,17:30:00,cool,compressorCoolOff,,Away,80.2,66.4,74.3,59,78.4,0,0,0,0,,74.7,59,0,74.2,1,
2018-05-01,17:35:00,cool,compressorCoolOff,smartHome,Away,77,71,74.5,59,78.4,0,0,0,0,,74.8,59,0,74.3,1,
